stock_owner,sum_log_turnover,sum_volume_open_interest,rank_by_volume,sum_turnover_mktval,rank_by_mktval,appear_days,total_trade_days,sum_open_interest
US.MSTR,1126.559192057964,69.31220257606662,20,0.003658811609885731,1,3,3,686432
US.SNDK,1457.4739527578217,155.18970392903154,9,0.002155433702822704,2,3,3,48529
US.COIN,590.5286815104166,38.428044977022175,24,0.0020131233660264846,3,3,3,134152
US.MU,4048.571382719734,385.9616373140307,2,0.001944415908171636,4,3,3,278927
US.TSLA,6785.625268916865,591.8313606262908,1,0.001911154007025137,5,3,3,1630764
US.MRNA,202.15075453234937,20.586324803146773,41,0.001839192359548798,6,3,3,98754
US.SMCI,415.4627994235502,35.60653786687536,25,0.0018074586379230606,7,3,3,297490
US.CVNA,207.184485488158,19.03124574453762,43,0.0016766777136629587,8,3,3,12839
US.AMD,3409.2581001685453,309.363278622949,3,0.0014967409998864413,9,3,3,416049
US.QCOM,1357.4110059804943,96.5699469411197,14,0.0014509189842263955,10,3,3,305109
US.HIMS,108.94738445025382,9.218100678718073,66,0.0010660209728476533,11,1,3,51632
US.AVAV,57.90443361125751,5.662650602409639,85,0.0009403503851489433,12,2,3,715
US.MTSI,87.76961450084158,7.958804283600664,73,0.000907591438692554,13,2,3,3576
US.RKLB,416.8426014803494,46.67503173628554,22,0.000903076017522663,14,1,3,45242
US.AKAM,216.78971935433134,17.135523246900338,46,0.0008753072448936788,15,3,3,27274
US.FBIN,15.146814799852324,0.9852820034049097,200,0.000835615586834285,16,1,3,72836
US.MARA,41.76480048585681,3.558552512294484,106,0.0008204600065997559,17,1,3,39224
US.CRWV,344.1978972707589,27.853354413886724,28,0.0007374913257546738,18,1,3,109016
US.NSIT,14.434676912133286,2.0,133,0.0007339134360756552,19,1,3,14
US.INTC,1928.38959569935,169.33755575993854,8,0.0007100316152884099,20,3,3,508127
US.SHOP,137.58381157562928,10.125604364265069,59,0.0006733574980460682,21,3,3,11638
US.DVA,57.25036846058705,5.945726244915592,82,0.0006575314548079164,22,3,3,1877
US.MP,160.06556457736167,5.613705692537747,86,0.0006207520474182326,23,3,3,42357
US.CGNX,56.76188417995431,2.7542938402546246,124,0.0006013780292817911,24,2,3,28081
US.APP,777.1866829903203,72.44977139055517,19,0.0005922926055416649,25,3,3,46426
US.DDOG,370.73708135917013,30.40462057627849,27,0.0005069013058879336,26,3,3,42585
US.LITE,296.0747891653335,31.00952469956932,26,0.0005014942016923483,27,3,3,7143
US.GME,106.93827025516899,5.168137284803783,89,0.0005005322830322162,28,3,3,150826
US.ARM,807.1951400191799,79.58076057117744,15,0.0004981544518272974,29,3,3,71649
US.GLW,737.9026381743663,42.994975519090104,23,0.00047257613567424793,30,3,3,112317
US.PLTR,1450.342044265593,101.08052014297633,12,0.00046697694722588846,31,3,3,477039
US.MAR,30.95362119695977,1.64357292276198,174,0.0004658904475881775,32,1,3,16681
US.PENG,26.314485867895918,0.987942214333037,199,0.00046576252744489873,33,1,3,9262
US.HOOD,399.11925750070105,23.529334203704963,34,0.00046044313371479786,34,3,3,172118
US.NVDA,5013.109430680421,279.0067764394179,4,0.0004379519123330479,35,3,3,5595275
US.TTD,67.97918176985087,8.751705774671326,68,0.00042144389103503723,36,2,3,12212
US.ORCL,1478.964801645744,74.48570462390524,17,0.00040360654356058514,37,3,3,643236
US.CLSK,39.19490216648847,2.0116567469228994,132,0.0003946968109603881,38,1,3,29326
US.COHR,237.02843332786594,23.076825556864826,36,0.0003868819618989348,39,3,3,10643
US.ANF,26.808251741995463,1.5306320065499435,178,0.000384495415033638,40,1,3,2217
US.CELH,54.27056306961183,6.807434064894215,80,0.0003713167509040978,41,3,3,11753
US.CRCL,135.64016865830018,12.197814568838623,53,0.0003703000980110159,42,1,3,22630
US.OKTA,41.820727623920035,2.9328100428178145,117,0.00035761218912153553,43,2,3,14384
US.UAL,110.84510770457197,5.03745148881999,91,0.00033705300825257774,44,3,3,62708
US.NOW,369.1125594499116,22.83772080303516,37,0.0003241499348758464,45,3,3,122826
US.PRKS,13.310933703244645,2.0,133,0.0003220141719130624,46,1,3,981
US.DELL,528.0843478449814,53.896207791820515,21,0.00031486624312951974,47,3,3,30818
US.MRVL,575.7742370066047,26.403002376273733,29,0.00031001362992028373,48,3,3,195932
US.DUOL,27.164966124585806,1.9467570732764017,169,0.00030372078994427183,49,1,3,8146
US.PLNT,26.852340898201433,2.7716129032258063,123,0.00026987684403064323,50,1,3,2915
