stock_owner,trade_date,deep_turnover,deep_volume,deep_contracts,deep_oi_sum,deep_avg_churn,deep_max_churn,deep_avg_notional_churn,deep_avg_iv,deep_avg_delta,day_total_turnover,deep_turnover_share,is_churning
US.USO,2026-05-09,5763408.0,2416,8,12821,87.76961227663094,401.0,113938.7897231991,71.72625,0.11119428987500003,30308561.0,0.19015775773716212,True
US.VITL,2026-05-09,2591350.0,4460,1,30464,0.14640231092436976,0.14640231092436976,0.09514843059707104,252.293,-0.918404997,2591350.0,1.0,False
US.VRT,2026-05-09,1455980.0,442,1,7067,0.06254421961228245,0.06254421961228245,0.006060099052597466,66.899,0.855227152,4944246.0,0.2944796840610277,False
US.VTRS,2026-05-09,417709.0,2032,1,2388,0.8509212730318257,0.8509212730318257,0.10187537376262011,0.0,0.0,417709.0,1.0,False
US.WDC,2026-05-09,10560344.0,1114,1,701,1.5891583452211127,1.5891583452211127,0.3138475986685687,78.12,0.800612024,22613424.0,0.4669944719561266,False
US.WFC,2026-05-09,8613144.0,7254,2,8711,5.8149333109589065,11.197530864197532,0.9126319717424978,33.787,0.7828763495,18074728.0,0.4765296606399831,False
US.WHR,2026-05-09,1385195.0,2181,1,6798,0.3208296557811121,0.3208296557811121,0.045321414137924176,51.481,-0.938292576,3320099.0,0.41721496858979207,False
US.WMT,2026-05-09,930412.0,781,2,1378,0.6561059907834101,1.0,0.060435886730382485,44.457,0.931060057,2812518.0,0.33081103836491,False
US.WSC,2026-05-09,1157843.0,3934,2,4984,0.8194934422823003,0.910617876424715,0.0972118909022245,68.519,0.453764595,1157843.0,1.0,False
US.WYNN,2026-05-09,46632092.0,31160,2,14570,80.75006912760956,160.5,13.496587273244169,39.0205,0.8168134885,46957065.0,0.993079358771678,True
US.XOM,2026-05-09,1588426.0,836,3,14825,0.17560118202604333,0.3972027972027972,0.025026960673350418,4.418,0.33202176266666666,3461112.0,0.45893516303430804,False
US.XYZ,2026-05-09,1193711.0,780,2,3473,0.2594533600246518,0.31446540880503143,0.06652777285197944,63.7655,0.893819055,4960647.0,0.24063615088918844,False
US.ZS,2026-05-09,3855305.0,908,2,630,1.822038757023277,2.654970760233918,0.5153145066388364,38.6655,0.459408402,4755185.0,0.8107581513652992,False
