stock_owner,trade_date,turnover_sum,turnover_max,volume_sum,volume_max,option_open_interest_sum,option_open_interest_mean,option_implied_volatility_mean,option_delta_mean,market_val_last,cf_log_turnover_sum,cf_log_turnover_mean,cf_churn_mean,cf_churn_max,cf_notional_churn_mean,cf_notional_churn_max,cf_delta_flow_sum,cf_vega_flow_sum,cf_gamma_flow_sum,cf_iv_level_mean,cf_volume_oi_ratio_mean,cf_volume_oi_ratio_max,cf_turnover_per_contract_mean,cf_turnover_per_contract_max,cf_intraday_range_mean,cf_intraday_range_max,cf_theta_vega_ratio_mean,cf_dte_weight_mean,cf_market_val_log_last,contracts
US.AAL,2026-05-09,982115.0,673459.0,8786,5284,20820,10410.0,49.7435,0.5795450209999999,8829491578.95,26.060169788804238,13.030084894402119,0.42705304920357356,0.4474255781269963,0.04112307744360463,0.06445172740666731,625047.093160534,18366.587959108,130131.246054001,49.7435,0.42705304920357356,0.4474255781269963,125.36014534357138,192.30696744717304,0.1486036197768873,0.20560747663551399,0.5150197728010328,0.018947015425888666,22.901363271189954,2
US.AAPL,2026-05-09,500579185.0,46105660.0,503362,48673,1359108,8494.425,22.412437500000003,0.4759307972625,4307169958492.0,2286.332594860854,14.289578717880337,4.787510028417088,345.0,39621.24824382072,6339375.0,244362919.63185892,88046588.25334957,5672299.348073243,22.412437500000003,4.787510028417088,345.0,2613.9146136375757,18375.0,0.4937314062396088,3.761904761904762,1.157347539319508,0.07546422376534037,29.09130218221406,160
US.ABNB,2026-05-09,505293.0,505293.0,3383,3383,2946,2946.0,37.81,0.140063134,83975011555.27,13.132895717075325,13.132895717075325,1.148336727766463,1.148336727766463,0.012122293443981922,0.012122293443981922,70772.92116826201,21959.338496832002,15239.44992159,37.81,1.148336727766463,1.148336727766463,149.3624002364765,149.3624002364765,0.7152328524932695,0.7152328524932695,2.729746459528953,0.125,25.153785110060358,1
US.ACLS,2026-05-09,772855.0,772855.0,239,239,12,12.0,69.791,0.606449823,5010547227.91,13.557848023023189,13.557848023023189,19.916666666666668,19.916666666666668,3.9504743503240713,3.9504743503240713,468697.77795466507,354655.39076154,3570.471853185,69.791,19.916666666666668,19.916666666666668,3233.702928870293,3233.702928870293,0.1201240967046271,0.1201240967046271,0.19306164230906186,0.00510204081632653,22.33481097340566,1
US.ADBE,2026-05-09,6415635.0,1827292.0,11588,4891,15399,1924.875,43.654125,0.42165009075,102278768000.0,107.13171733329611,13.391464666662014,59.251515615003854,454.0,4.5574612910972885,36.10678153651597,2793027.784590852,1822709.989036454,78613.610102868,43.654125,59.251515615003854,454.0,918.1099216636618,2012.4361233480176,0.24015114483041514,0.468498505403541,1.1895896083547552,0.05008363398783506,25.350967941940965,8
US.ADI,2026-05-09,68524260.0,43630660.0,5922,2962,3617,1808.5,21.2275,0.4024209345,203346795473.64,34.621392035567155,17.310696017783577,8.262718169077562,15.661375661375661,1.7338891261793572,3.162205159708281,20035411.5501384,17259641.8200168,64340.745368,21.2275,8.262718169077562,15.661375661375661,11570.067521944631,14730.135043889264,0.0071188716303711,0.0142377432607422,0.09802770116046088,0.015636105188343994,26.038178710506383,2
US.ADM,2026-05-09,365994.0,365994.0,1167,1167,3059,3059.0,30.086,0.369413367,37428743886.82,12.810374951088003,12.810374951088003,0.381497221314155,0.381497221314155,0.015406255732715434,0.015406255732715434,135203.075841798,64729.154606922,9794.42399304,30.086,0.381497221314155,0.381497221314155,313.61953727506426,313.61953727506426,0.09586776859504134,0.09586776859504134,0.12768474989948603,0.007462686567164179,24.345704799331426,1
US.AKAM,2026-05-09,33611675.0,13547635.0,22397,5493,26978,1419.8947368421052,55.82889473684211,0.6209099728421053,21565660000.0,260.041255155532,13.686381850291157,117.91748186801779,1145.0,51527.84691613374,567774.0,26838403.902858753,1351560.908538782,198491.263079706,55.82889473684211,117.91748186801779,1145.0,1321.3514605015873,3436.0560747663553,3.300838200619473,5.4134499116361265,2.6861104239680222,0.0690542823611344,23.79436807177149,19
US.ALB,2026-05-09,3565625.0,1079200.0,4693,1531,6013,1202.6,68.4242,0.3805815798,24002060171.52,66.80101024321543,13.360202048643085,7.916185534570351,33.705882352941174,0.14982689780956995,0.5153634272105069,1319999.452130117,825220.622614683,30531.370805590002,68.4242,7.916185534570351,33.705882352941174,1043.2755685721982,1952.4222222222222,0.9114781558937427,1.3750908650351341,1.7826312656943095,0.044047619047619044,23.901405504131937,5
US.AMAT,2026-05-09,9383293.0,2232488.0,6796,1955,15919,1326.5833333333333,72.50083333333333,0.4013980246666667,345569480486.48,161.13142668876498,13.427618890730415,0.9900930937285768,4.5046082949308754,0.029356624568675632,0.10723032892987265,4061092.0339119313,4499434.357470795,48684.682151062,72.50083333333333,0.9900930937285768,4.5046082949308754,1744.6988431109864,3829.310463121784,0.7281970430002168,1.708462383854531,3.7977181746621405,0.08160687427819407,26.56845956120221,12
US.AMD,2026-05-09,1326292081.0,402244061.0,336709,35161,377731,2390.7025316455697,71.42356962025316,0.584037620664557,742233104866.41,2329.311151852357,14.74247564463517,12.639738423398773,1154.0,14200.654607135133,2243662.0,1010543222.6735048,556876643.5956227,3873148.828403114,71.42356962025316,12.639738423398773,1154.0,4099.946235703353,21452.728222996517,1.9256121364382732,6.889593542807725,2.5872624377795685,0.06015303027065758,27.332929188279905,158
US.AMKR,2026-05-09,1508821.0,546390.0,1030,527,2046,682.0,81.656,0.6979952846666667,18989513603.98,39.36583631060867,13.121945436869558,1.0828631704294012,2.4754098360655736,0.25474952381085997,0.5845981669987012,1064841.465961283,196740.677898959,16725.249014402998,81.656,1.0828631704294012,2.4754098360655736,1762.4416189740898,2670.3084577114428,0.15642567113967823,0.30769230769230754,0.5688364331051277,0.012911632314617389,23.667152748224044,3
US.AMZN,2026-05-09,79236980.0,5217030.0,151893,24083,768397,10977.1,32.85124285714286,0.5631009327714285,2933248601008.48,956.386515715105,13.662664510215786,0.8727765175178911,9.575757575757576,0.013096249977861013,0.19205440054053813,50031878.098962486,20102958.600554977,1526229.210281651,32.85124285714286,0.8727765175178911,9.575757575757576,1520.0931153341828,6275.643598615917,0.25614246669279533,0.8640000000000001,1.5440968889167914,0.07444266768400243,28.707131662307894,70
US.ANET,2026-05-09,304317.0,304317.0,313,313,774,774.0,50.524,0.455041373,178517151609.61,12.625828486288125,12.625828486288125,0.4043927648578811,0.4043927648578811,0.027733259406408348,0.027733259406408348,138476.825507241,74867.361411609,3847.095782946,50.524,0.4043927648578811,0.4043927648578811,972.2587859424921,972.2587859424921,0.27473684210526317,0.27473684210526317,0.38471564789224477,0.014084507042253521,25.9079505210044,1
US.APH,2026-05-09,10878309.0,8241431.0,8916,5819,3426,856.5,49.286,0.46667287900000004,157506915993.35,56.59657185345549,14.149142963363872,29.006544129788203,107.75925925925925,3.1468623253595904,11.920572724563977,5755968.736554365,2756040.847300036,137709.736126669,49.286,29.006544129788203,107.75925925925925,1023.7311487786492,1416.296786389414,0.22792852174200506,0.4466098254161592,0.43674827919687653,0.016621743036837375,25.782735205323274,4
US.APO,2026-05-09,887717.0,537571.0,1147,594,6035,3017.5,36.696,0.671109049,76792132731.6,25.960926328791643,12.980463164395822,0.2414753700895687,0.3495575221238938,0.01570706313873146,0.025510861683428056,605908.1740959829,139604.286558365,19050.713583653,36.696,0.2414753700895687,0.3495575221238938,780.7854189879506,972.0994575045208,0.3231684994555509,0.5225225225225224,0.5007069570982631,0.023809523809523808,25.064368033475265,2
US.APP,2026-05-09,28892122.0,3788548.0,17740,5230,18658,777.4166666666666,65.91920833333333,0.42256103545833335,157404687000.0,328.83229998172294,13.70134583257179,3.6865750579298004,30.53125,0.1853212670412664,2.0119397609646783,13348541.268104145,14700592.114896253,166910.079677162,65.91920833333333,3.6865750579298004,30.53125,2079.126134231645,7216.281904761905,0.38962240550668986,0.7469688006071362,2.866337453724445,0.07486344678705935,25.782085950129318,24
