stock_owner,trade_date,moneyness_bucket,bucket_turnover,bucket_volume,bucket_contracts,bucket_oi_sum,bucket_avg_iv,bucket_avg_delta,bucket_avg_churn,bucket_max_churn,bucket_avg_notional_churn,bucket_max_notional_churn,bucket_delta_flow,bucket_vega_flow,day_total_turnover,bucket_turnover_share
US.BIDU,2026-05-09,ATM,7022275.0,11933,6,23557,59.94233333333333,0.48777176650000004,0.6041984496633074,1.60719131614654,0.02911858211526293,0.08192791484028687,3547099.511415613,681805.378045579,7431197.0,0.9449722568248426
US.BIDU,2026-05-09,DEEP_OTM,408922.0,753,1,3132,61.548,0.312716501,0.24042145593869732,0.24042145593869732,0.009256474996185786,0.009256474996185786,127876.65702192199,68448.20227868001,7431197.0,0.05502774317515738
US.BIIB,2026-05-09,DEEP_ITM,3314297.0,1064,2,570,19.51,0.46966509,7.5,14.0,1.2406863792979477,2.325434288745902,1605737.976201,133073.4617832,3314297.0,1.0
US.BKNG,2026-05-09,ATM,2890996.0,3660,3,1465,39.516,-0.5042365093333333,394.1389020243644,1179.0,22.209346637771137,66.48195021997228,1477159.7971196899,659414.613855061,2890996.0,1.0
US.BLK,2026-05-09,ATM,1941894.0,422,2,279,25.825,0.7533061335,7.764690026954177,14.714285714285714,0.3927581458910687,0.7580134346263602,1438284.087141094,1794330.8090331082,1941894.0,1.0
US.BRK.B,2026-05-09,ATM,1562306.0,4934,4,19082,14.88475,0.38990894025,1.303255640007873,4.529239766081871,0.006261421253298758,0.018577455952357255,642955.082487053,431872.579472034,1562306.0,1.0
US.BSX,2026-05-09,DEEP_ITM,8760454.0,2823,3,7905,81.26466666666666,-0.8975089063333334,0.9305069645153047,1.4335664335664335,0.7249619546244931,1.1357042353377471,8235741.369912586,175232.08945065,14295043.0,0.6128315948402534
US.BSX,2026-05-09,DEEP_OTM,5534589.0,77067,2,3075,39.972,0.12759418449999999,45.3620354753083,75.64891518737673,0.35174216152523063,0.37859947751687756,900854.913257742,435162.14885960397,14295043.0,0.38716840515974665
US.BWA,2026-05-09,ATM,390807.0,2217,1,11780,32.435,0.699426004,0.18820033955857385,0.18820033955857385,0.005410219649875905,0.005410219649875905,273340.578345228,11540.898850194,390807.0,1.0
US.BX,2026-05-09,ATM,351340.0,411,1,1007,39.219,0.630170784,0.40814299900695133,0.40814299900695133,0.028189198997178914,0.028189198997178914,221404.20325056,54984.92220936,351340.0,1.0
US.C,2026-05-09,ATM,7373080.0,30367,10,62598,30.7678,0.023725294899999992,2.7523255372117137,20.25,0.0654742700006675,0.5033066273104224,2705944.8729537367,904290.729678603,9996275.0,0.7375827495742164
US.C,2026-05-09,DEEP_ITM,766310.0,258,1,219,90.03,0.97123152,1.178082191780822,1.178082191780822,0.2787042947105794,0.2787042947105794,744264.4260912,8724.51751362,9996275.0,0.07665955568449247
US.C,2026-05-09,DEEP_OTM,1856885.0,15885,4,15508,32.614,0.08397612874999999,1336.4120198866206,5344.0,9.470526690225759,37.84699322978893,352483.505893811,236221.84226735,9996275.0,0.18575769474129114
US.CAH,2026-05-09,ATM,361267.0,1151,1,1073,23.497,-0.576144711,1.0726933830382106,1.0726933830382106,0.018333173057771008,0.018333173057771008,208142.07130883698,35811.064634769995,361267.0,1.0
US.CAR,2026-05-09,ATM,2409438.0,2541,4,9537,65.2895,-0.52028041725,0.3617557546080241,0.7151898734177216,0.025980672388637382,0.05401061004118086,1322228.5023613991,303291.57149088,4560918.0,0.528279175376536
US.CAR,2026-05-09,DEEP_ITM,2151480.0,1006,3,3547,23.724,-0.271466077,0.606635897830134,1.3658536585365855,0.12410192199610802,0.3150663096682425,579494.8340468219,38350.720545174,4560918.0,0.471720824623464
US.CAT,2026-05-09,ATM,1757574.0,774,2,607,37.162,-0.44073598950000004,1.2777763130141322,1.2840909090909092,0.045511281163535734,0.07704563181539614,788284.342991323,2155561.381849074,3044901.0,0.5772187667185239
