stock_owner,trade_date,moneyness_bucket,bucket_turnover,bucket_volume,bucket_contracts,bucket_oi_sum,bucket_avg_iv,bucket_avg_delta,bucket_avg_churn,bucket_max_churn,bucket_avg_notional_churn,bucket_max_notional_churn,bucket_delta_flow,bucket_vega_flow,day_total_turnover,bucket_turnover_share
US.CF,2026-05-09,ATM,340091.0,522,1,1189,47.143,0.435040284,0.43902439024390244,0.43902439024390244,0.024867946321252648,0.024867946321252648,147953.285225844,51575.329331595996,340091.0,1.0
US.CLSK,2026-05-09,ATM,1433417.0,13146,3,29326,104.94066666666667,0.5208985890000001,0.6705522489742998,1.4673417721518986,0.054462628769899844,0.07852029127042773,741157.383881527,26536.240575605003,1433417.0,1.0
US.CLX,2026-05-09,ATM,827151.0,2691,1,5348,32.955,0.427520714,0.5031787584143605,0.5031787584143605,0.0167822789087821,0.0167822789087821,353624.186105814,100175.636419599,1805192.0,0.4582066616736613
US.CLX,2026-05-09,DEEP_OTM,978041.0,4374,2,12954,33.635999999999996,0.29824933249999996,0.3519840217015472,0.4067335842743622,0.007959593160579087,0.008849171523188938,302621.569986443,128896.810066445,1805192.0,0.5417933383263387
US.CNC,2026-05-09,DEEP_ITM,602739.0,905,1,3233,42.3,0.814484278,0.2799257655428395,0.2799257655428395,0.033315465268705255,0.033315465268705255,490921.439237442,30204.363343455003,602739.0,1.0
US.CNS,2026-05-09,DEEP_ITM,358000.0,500,1,4,0.0,0.0,125.0,125.0,12.300714678394721,12.300714678394721,0.0,0.0,358000.0,1.0
US.COHR,2026-05-09,ATM,798926.0,747,2,1590,82.0535,0.4772996125,0.487959423256374,0.5334728033472803,0.01713313711283264,0.022514281677843487,373385.405529973,142078.363251839,1315028.0,0.6075353528594067
US.COHR,2026-05-09,DEEP_OTM,516102.0,678,1,76,84.922,0.224891505,8.921052631578947,8.921052631578947,0.20255371322178858,0.20255371322178858,116066.95551351,124286.384611266,1315028.0,0.3924646471405932
US.COIN,2026-05-09,ATM,39002448.0,84811,18,44654,71.15338888888888,0.5548199882222222,5.391398622766467,39.192546583850934,0.11612742649828783,0.5509731445813042,21596074.93826681,4899317.105098206,48391465.0,0.8059778310080093
US.COIN,2026-05-09,DEEP_ITM,4167136.0,1446,4,3519,61.94975,0.6611568245,1.026526364174146,3.011111111111111,0.3182424785364881,1.179508296325755,1845332.026759957,88051.54199622899,48391465.0,0.08611303666875966
US.COIN,2026-05-09,DEEP_OTM,5221881.0,14317,8,30562,70.227,0.31078859812500004,0.467534243986347,0.8012048192771084,0.015145887757189249,0.035042904997170256,1579145.368220344,1263775.989922436,48391465.0,0.10790913232323096
US.COP,2026-05-09,ATM,828521.0,1358,2,4314,14.9065,0.2484078465,4.546123601169473,8.904761904761905,0.33865972161654584,0.6701348376943354,172782.064895847,52915.765993075,80495164.0,0.010292804670849543
US.COP,2026-05-09,DEEP_ITM,79666643.0,35728,20,13863,26.833499999999997,0.34145692365,7.556429283692287,12.25,1.8169128109743784,3.7114692192851497,30173666.20800858,361252.37517341,80495164.0,0.9897071953291504
US.COR,2026-05-09,ATM,433351.0,823,1,832,21.121,0.57167156,0.9891826923076923,0.9891826923076923,0.019949998747804974,0.019949998747804974,247734.44219755998,61270.922399872,433351.0,1.0
US.CRCL,2026-05-09,ATM,10405584.0,14945,10,22630,111.2488,0.5444197556,1.9108651719807983,4.306818181818182,0.1349484745302172,0.3950540639970569,5261023.744173541,783186.677524978,18211768.0,0.5713659431637829
US.CRCL,2026-05-09,DEEP_ITM,1649885.0,773,2,4849,87.60849999999999,0.8489773005,0.15890086713172435,0.179476861167002,0.029655871037087146,0.04077651445755558,1401544.190680272,120640.22999896499,18211768.0,0.09059444420772327
US.CRCL,2026-05-09,DEEP_OTM,6156299.0,20084,10,33752,113.73440000000001,0.296964935,0.8259206534357932,1.7382645803698435,0.047260871357437104,0.21370022299486308,1878678.266929891,626567.043328902,18211768.0,0.33803961262849386
US.CRM,2026-05-09,ATM,2564219.0,4776,6,14761,47.683166666666665,0.5623060871666666,0.6197043138800896,1.973856209150327,0.027753457823636644,0.1091174709167941,1400654.7041871499,418243.16231003904,4364148.0,0.5875646288805971
US.CRM,2026-05-09,DEEP_ITM,561280.0,204,1,101,46.407,0.703348226,2.01980198019802,2.01980198019802,0.3056444683077922,0.3056444683077922,394775.29228928,213049.13235072,4364148.0,0.12861158695809582
US.CRM,2026-05-09,DEEP_OTM,1238649.0,1892,2,16734,48.448,0.31688441700000003,0.18180737211724238,0.2782174094127447,0.007673185557648381,0.01272498520329249,394138.666812013,363823.790720662,4364148.0,0.2838237841613071
US.CRWD,2026-05-09,ATM,11376927.0,4827,13,12797,49.77446153846154,0.6003581663076922,1.6221186463058053,7.641025641025641,0.07349356113250127,0.543474405857641,6932644.8735762,5903330.392054864,11376927.0,1.0
US.CRWV,2026-05-09,ATM,45709483.0,53840,25,109016,87.15155999999999,0.52684617512,5.23405231267768,71.86879432624113,0.3272518122264635,4.899698666989745,23012210.25203836,6627654.40299636,86790367.0,0.5266653959419252
US.CRWV,2026-05-09,DEEP_ITM,12014699.0,5932,5,69398,86.8038,0.7662299958000001,14.390473853502334,71.5,2.003802052503777,9.9221638195357,8949851.691113709,1523645.964479461,86790367.0,0.138433554498047
US.CRWV,2026-05-09,DEEP_OTM,29066185.0,49337,26,190104,84.25961538461539,0.3296160246923077,32.06782482631838,769.0,2.3923275683188954,59.27954445904511,9847664.447346697,4770467.140454365,86790367.0,0.3349010495600278
US.CSCO,2026-05-09,ATM,14409991.0,36236,15,97442,52.69766666666667,0.566132775,14.332408248892506,129.66666666666666,0.46054026838348705,3.519807985325227,7937340.614255808,1351270.896480598,16097102.0,0.8951916313880598
US.CSCO,2026-05-09,DEEP_ITM,969312.0,520,1,17261,35.962,0.85014037,0.030125716934128962,0.030125716934128962,0.005815076137049731,0.005815076137049731,824051.26232544,131607.211428768,16097102.0,0.06021655326530204
US.CSCO,2026-05-09,DEEP_OTM,717799.0,1686,2,3382,35.86,0.373770132,0.5036490828965173,0.6412776412776413,0.02209612660907053,0.025268363339192794,265326.524085348,157078.076271214,16097102.0,0.04459181534663817
