stock_owner,trade_date,moneyness_bucket,bucket_turnover,bucket_volume,bucket_contracts,bucket_oi_sum,bucket_avg_iv,bucket_avg_delta,bucket_avg_churn,bucket_max_churn,bucket_avg_notional_churn,bucket_max_notional_churn,bucket_delta_flow,bucket_vega_flow,day_total_turnover,bucket_turnover_share
US.AAL,2026-05-09,ATM,400223.0,5265,1,13700,50.121,-0.396094798,0.3843065693430657,0.3843065693430657,0.021882664917028897,0.021882664917028897,158526.248339954,6894.800109307999,5070177.0,0.0789366919537523
US.AAL,2026-05-09,DEEP_OTM,4669954.0,93310,3,126351,53.46,-0.22700967833333333,2.12290528011064,5.6328740157480315,0.09687280661203801,0.26986096980152763,1127645.6115606101,82322.968268681,5070177.0,0.9210633080462477
US.AAPL,2026-05-09,ATM,29028626.0,75786,31,72162,23.64774193548387,-0.4397628674516129,18.865900342502133,354.0,0.4781778051126439,11.661273217689603,14220103.347610105,7985676.9603182385,38740442.0,0.749310655774139
US.AAPL,2026-05-09,DEEP_OTM,9711816.0,32968,13,87598,28.28392307692308,-0.1661132673076923,0.4027481660007411,1.2427215189873417,0.005300744627801168,0.01310873345939318,1776146.829995554,3910003.113422702,38740442.0,0.2506893442258609
US.ABT,2026-05-09,DEEP_ITM,44268557.0,16602,12,11487,31.585916666666666,-0.46919786816666664,1.4569579860293775,2.3189189189189188,0.44097658256469,0.8822852954993461,26725485.100184526,573038.57066759,44268557.0,1.0
US.ADBE,2026-05-09,ATM,1582984.0,1844,4,2973,42.77175,-0.39114522275,1.7181888651925847,4.945783132530121,0.06071281949371041,0.1409268523512261,627532.593122844,617269.5882226421,3578068.0,0.44241305643157147
US.ADBE,2026-05-09,DEEP_OTM,1995084.0,3945,3,5671,48.336333333333336,-0.18510232933333334,0.7266750623772218,1.024742268041237,0.01348038794628355,0.019381864909793683,421522.89887319895,461259.28772660706,3578068.0,0.5575869435684285
US.ADI,2026-05-09,ATM,1080444.0,3234,2,105,44.120000000000005,-0.25083457649999996,38.87247474747475,60.60606060606061,0.2613174989111319,0.2997418727755806,302370.218122776,195105.30572673999,1080444.0,1.0
US.AGX,2026-05-09,DEEP_OTM,2305255.0,2504,2,2636,81.615,-0.0818114675,0.9507144174041298,0.978125,0.013019721361797984,0.018705692492576368,217492.497765876,1132996.038550582,2305255.0,1.0
US.AKAM,2026-05-09,ATM,2803602.0,2915,3,0,59.799,-0.46505141,971.6666666666666,2049.0,934534.0,1641180.0,1201595.825401634,418487.157443138,3547687.0,0.790261936861961
US.AKAM,2026-05-09,DEEP_ITM,744085.0,378,1,0,51.021,-0.624294453,378.0,378.0,744085.0,744085.0,464528.138060505,152364.07700572,3547687.0,0.20973806313803894
US.ALL,2026-05-09,ATM,304500.0,300,1,317,25.134,-0.618771218,0.9463722397476341,0.9463722397476341,0.04506534474988734,0.04506534474988734,188415.835881,82384.2907335,304500.0,1.0
US.AMAT,2026-05-09,ATM,3248167.0,1158,3,140,77.03266666666667,-0.48267961633333334,14.565395428431733,21.74074074074074,0.9403420133207924,1.8526046025816374,1666629.610936485,1154106.646801134,3248167.0,1.0
US.AMD,2026-05-09,ATM,105885101.0,58488,35,3238,69.74188571428571,-0.3676828352857143,176.96903246997442,1412.0,160634.2497906224,2883960.0,38520109.56912454,33254891.676269434,188672799.0,0.5612102092151608
US.AMD,2026-05-09,DEEP_OTM,82787698.0,85571,54,50700,70.57575925925926,-0.17488861720370372,3.3028935946077316,38.107142857142854,0.11372776141578424,1.5352937391921113,16616306.371876027,32797435.15593274,188672799.0,0.4387897907848391
US.AMKR,2026-05-09,ATM,571210.0,468,1,157,83.84,-0.385574015,2.9808917197452227,2.9808917197452227,0.4749093140291176,0.4749093140291176,220243.73310815,89724.22849322,571210.0,1.0
US.AMT,2026-05-09,ATM,861749.0,2541,1,492,29.157,-0.318506525,5.164634146341464,5.164634146341464,0.09921952969600506,0.09921952969600506,274472.67941222497,181608.85351301,861749.0,1.0
US.AMZN,2026-05-09,ATM,13790538.0,55180,16,46571,27.2575,-0.40279878,4.053828513638859,24.92528735632184,0.03135162190902359,0.19784042260811796,5350595.32699018,2778955.213112066,16867659.0,0.8175727289720524
US.AMZN,2026-05-09,DEEP_OTM,3077121.0,10709,7,41175,34.065999999999995,-0.16878147114285716,0.3295790261618196,0.6846473029045643,0.006943544358309806,0.026673613744501327,475704.61542128597,983619.4794392061,16867659.0,0.18242727102794762
US.ANET,2026-05-09,ATM,1091594.0,777,2,818,53.275,-0.4350521565,2.482936440598073,4.338028169014085,0.30587478082303654,0.5620996913270552,471856.568463059,318816.58746514795,1840190.0,0.5931963547242405
US.ANET,2026-05-09,DEEP_ITM,748596.0,251,1,288,55.117,-0.635999876,0.8715277777777778,0.8715277777777778,0.18334567727069664,0.18334567727069664,476106.96317409596,212766.996417036,1840190.0,0.4068036452757596
US.APH,2026-05-09,ATM,2899093.0,4825,4,4936,48.96775,-0.55657774575,1.2947055465596482,2.1659751037344397,0.0832766518599105,0.18957820911667225,1429796.0405006488,496317.901786781,3288518.0,0.8815803957892279
US.APH,2026-05-09,DEEP_ITM,389425.0,224,1,260,51.601,-0.563603566,0.8615384615384616,0.8615384615384616,0.11698730465816305,0.11698730465816305,219481.31868954998,104964.87848674999,3288518.0,0.11841960421077215
US.APO,2026-05-09,ATM,835058.0,2167,1,941,40.356,-0.28602388,2.3028692879914985,2.3028692879914985,0.06662278644212757,0.06662278644212757,238846.52918504,126609.433036856,835058.0,1.0
US.APP,2026-05-09,ATM,3969779.0,1810,5,1986,67.31620000000001,-0.4246994856,1.058215107868583,1.6015625,0.059951936745976965,0.130068791073346,1675390.4062361321,1458935.851494336,3969779.0,1.0
