stock_owner,trade_date,turnover_sum,turnover_max,volume_sum,volume_max,option_open_interest_sum,option_open_interest_mean,option_implied_volatility_mean,option_delta_mean,market_val_last,cf_log_turnover_sum,cf_log_turnover_mean,cf_churn_mean,cf_churn_max,cf_notional_churn_mean,cf_notional_churn_max,cf_delta_flow_sum,cf_vega_flow_sum,cf_gamma_flow_sum,cf_iv_level_mean,cf_volume_oi_ratio_mean,cf_volume_oi_ratio_max,cf_turnover_per_contract_mean,cf_turnover_per_contract_max,cf_intraday_range_mean,cf_intraday_range_max,cf_theta_vega_ratio_mean,cf_dte_weight_mean,cf_market_val_log_last,contracts,uf_pcr_turnover,uf_pcr_volume,deep_turnover_share,deep_churning_count,fscore_cf_log_turnover,fscore_cf_churn,fscore_cf_notional_churn,fscore_cf_delta_flow,fscore_cf_vega_flow,fscore_cf_gamma_flow,fscore_cf_iv_level,fscore_cf_volume_oi_ratio,fscore_cf_turnover_per_contract,fscore_cf_intraday_range,fscore_uf_pcr_turnover,fscore_uf_deep_itm_share,daily_score,persist_score,active_days,persistence_ratio,stop_status,stop_date,peak_date,dominant_bucket,stop_bonus,final_score
US.AEP,2026-05-08,27431308.0,6686400.0,15977,5164,2347,234.7,14.836099999999998,0.2909584464,71691268870.8,146.68962298010564,14.668962298010564,7.719699371663154,9.038461538461538,1.566904435867988,3.1221101303068517,6414018.86098376,81817.0289036,48067.75160712,14.836099999999998,7.719699371663154,9.038461538461538,2571.152994113366,4551.31914893617,0.043428235987543765,0.0715012075759502,1.1914332722269614,0.05839793281653747,24.995634804079863,10,0.0,0.0,0.866778354134626,1.0,76.94013303769401,53.88026607538803,72.06208425720621,74.72283813747228,27.93791574279379,50.332594235033255,5.986696230598669,53.88026607538803,77.16186252771618,13.747228381374724,28.04878048780488,82.92682926829268,59.56,27.884615384615387,1,0.5,N/A,,,,0.0,23.87
US.AKAM,2026-05-08,8833973.0,2004770.0,9899,1483,19570,2446.25,172.4705,0.396571144875,17179457471.12,110.63209435173026,13.829011793966282,1.438162890684513,6.5,0.10900787148820806,0.49252560202245266,5596829.06950312,449073.06832881,133539.784147534,172.4705,1.438162890684513,6.5,925.8989825820692,1700.248031496063,0.2810767022045341,0.42812499999999987,50.54142509353321,0.1973514211886305,23.566980173965476,8,0.20321349150495172,0.34205531453362253,0.4224851038145577,0.0,73.17073170731707,49.667405764966745,48.55875831485588,72.72727272727273,55.432372505543235,68.95787139689578,98.4478935698448,49.667405764966745,49.00221729490023,45.45454545454545,68.51441241685144,68.29268292682927,61.11,77.88461538461539,2,1.0,ONGOING,,2026-05-09,DEEP_ITM,60.0,69.13
US.ALB,2026-05-08,2352876.0,1527544.0,1160,616,6792,3396.0,61.5925,0.411871467,23392338025.85,27.862714649736965,13.931357324868483,0.19882644115562675,0.2683769116921559,0.018344973059663334,0.02052781525533356,1055381.049108176,654862.2056043961,19714.921845916,61.5925,0.19882644115562675,0.2683769116921559,1998.4668162719634,2479.779220779221,0.9626055880441846,0.968421052631579,0.6146776103105166,0.01857235142118863,23.875674370941603,2,0.0,0.0,0.0,,40.57649667405765,3.9911308203991127,9.090909090909092,45.45454545454545,61.64079822616409,31.263858093126384,69.62305986696231,3.9911308203991127,59.64523281596452,71.17516629711751,28.04878048780488,24.27937915742794,29.64,77.88461538461539,2,1.0,ONGOING,,2026-05-09,DEEP_OTM,60.0,63.88
US.AMAT,2026-05-08,9101465.0,2474482.0,3641,1002,4233,705.5,77.54833333333333,0.7407815678333334,325887955784.88,84.89172595091362,14.148620991818937,4.729692021255596,24.23076923076923,0.7093087412653851,3.983389905438415,7178556.47927122,996266.882859693,52206.745911226,77.54833333333333,4.729692021255596,24.23076923076923,3252.0353298758782,6750.6698412698415,0.1878983712050405,0.5536321702179201,43.466417537560424,0.2974537037037037,26.509819465328487,6,0.0,0.0,0.5055167492266355,1.0,69.17960088691795,66.51884700665188,76.27494456762749,76.49667405764967,66.96230598669624,52.993348115299334,85.80931263858092,66.51884700665188,86.0310421286031,55.432372505543235,28.04878048780488,71.61862527716187,68.73,77.88461538461539,2,1.0,ONGOING,,2026-05-09,ATM,60.0,70.4
US.AMD,2026-05-08,448632249.0,43276606.0,380510,20735,410812,2551.6273291925468,70.38522360248447,0.18278040214906835,666035137005.94,2313.589128986849,14.370118813582915,1.7928195207790971,31.058823529411764,0.06170432409777953,0.6445918817020027,257682449.78988647,121512647.7200608,4291239.519949278,70.38522360248447,1.7928195207790971,31.058823529411764,2576.3518888233625,15171.249201277955,0.5159034415057646,1.7918918918918918,14.46664435133937,0.19111726394602735,27.22460826436381,161,0.27633600946430426,0.4682775492564267,0.2396317233984666,0.0,97.78270509977827,69.17960088691795,54.54545454545454,97.5609756097561,97.33924611973393,97.11751662971176,80.26607538802661,69.17960088691795,95.34368070953437,84.92239467849224,72.9490022172949,61.86252771618626,76.88,77.88461538461539,2,1.0,ONGOING,,2026-05-09,DEEP_ITM,60.0,71.76
US.AMKR,2026-05-08,934355.0,934355.0,1205,1205,912,912.0,77.141,0.502053596,17913746875.86,13.74761280090628,13.74761280090628,1.3212719298245614,1.3212719298245614,0.14176173535402087,0.14176173535402087,469096.28769058,91370.357745285,19712.40885312,77.141,1.3212719298245614,1.3212719298245614,775.3983402489627,775.3983402489627,0.19599752424179906,0.19599752424179906,0.954516917910235,0.023255813953488372,23.608834236993367,1,0.0,0.0,0.0,,21.951219512195124,25.72062084257206,32.37250554323725,29.490022172949004,29.490022172949004,31.042128603104214,85.58758314855875,25.72062084257206,29.933481152993345,31.263858093126384,28.04878048780488,24.27937915742794,30.44,77.88461538461539,2,1.0,ONGOING,,2026-05-09,ATM,60.0,64.02
US.AMZN,2026-05-08,187505511.0,22696052.0,366862,41669,917687,10311.08988764045,35.20506741573034,0.26371054506741576,2917005365760.12,1254.5635868401837,14.096220076855996,0.9739948313715999,10.494252873563218,0.024427532181972467,0.21641444991326003,118039718.88498172,41874408.50147606,3603415.866661294,35.20506741573034,0.9739948313715999,10.494252873563218,1564.2383207026132,17296.263473053892,0.3444500069885383,1.542168674698795,4.323469444486288,0.11510701435492106,28.70157864629174,89,0.1826487294591543,0.39324912461927586,0.3647940513065773,0.0,94.67849223946784,56.31929046563193,37.250554323725055,95.56541019955654,94.67849223946784,96.67405764966742,32.8159645232816,56.31929046563193,95.78713968957871,81.59645232815964,67.1840354767184,66.74057649667405,68.95,77.88461538461539,2,1.0,ACTIVE,,2026-05-08,ATM,30.0,60.43
US.ANET,2026-05-08,2150439.0,593299.0,2817,1760,2609,652.25,52.0025,0.450076869,178491967557.75,52.772330953597816,13.193082738399454,1.5742258655978167,2.790909090909091,0.15806974060266743,0.3256950456950457,951692.776207603,581440.048563805,22496.225190205998,52.0025,1.5742258655978167,2.790909090909091,1239.000281274194,1837.2439024390244,0.279302906500833,0.6,0.35621446105700244,0.012885250571351418,25.907809437482722,4,0.0,0.0,0.0,,56.31929046563193,35.69844789356985,42.12860310421286,43.45898004434589,59.42350332594235,35.254988913525494,57.64966740576497,35.69844789356985,50.99778270509978,58.31485587583148,28.04878048780488,24.27937915742794,41.12,77.88461538461539,2,1.0,ACTIVE,,2026-05-08,ATM,30.0,55.8
US.ANF,2026-05-08,1350510.0,804704.0,1563,811,2217,1108.5,71.14750000000001,0.5752736549999999,3512421597.75,26.808251741995463,13.404125870997731,0.7653160032749717,0.9938725490196079,0.08761559149372455,0.12560907690040735,790521.58747667,138950.595082724,27468.896990795998,71.14750000000001,0.7653160032749717,0.9938725490196079,859.021297911693,992.2367447595561,0.07679267657992098,0.08561149695069169,0.8880829392294869,0.023255813953488372,21.979571550716596,2,0.0,0.0,0.0,,35.033259423503324,21.951219512195124,30.820399113082043,39.91130820399113,35.47671840354767,39.91130820399113,81.37472283813747,21.951219512195124,35.92017738359202,17.073170731707318,28.04878048780488,24.27937915742794,32.05,27.884615384615387,1,0.5,N/A,,,,0.0,19.28
US.APO,2026-05-08,682899.0,682899.0,883,883,799,799.0,36.688,0.607714573,73673370932.98,13.434103714949181,13.434103714949181,1.1051314142678348,1.1051314142678348,0.06688255068032944,0.06688255068032944,415007.674187127,113696.26424939999,16511.649659442002,36.688,1.1051314142678348,1.1051314142678348,773.3850509626274,773.3850509626274,0.2359578279009406,0.2359578279009406,0.48169888870602906,0.023255813953488372,25.022907253808636,1,0.0,0.0,0.0,,17.29490022172949,24.168514412416854,21.507760532150776,26.82926829268293,32.8159645232816,27.494456762749447,35.254988913525494,24.168514412416854,29.711751662971174,34.368070953436806,28.04878048780488,24.27937915742794,25.49,77.88461538461539,2,1.0,ONGOING,,2026-05-09,ATM,60.0,63.19
US.APP,2026-05-08,68944011.0,6422545.0,38904,6008,28785,757.5,78.03823684210526,0.44762240055263164,167590387800.0,536.8701849624141,14.128162762168792,6.686694439176338,103.0,0.34266782718817934,6.769889951289915,36406690.84565633,36122703.23616569,404241.418775613,78.03823684210526,6.686694439176338,103.0,2770.362558584544,9897.462282398452,0.9418418486561341,1.4231351324418757,18.696333530030028,0.2088233632360475,25.84478867132703,38,0.04018639647211751,0.03054223729172737,0.08289163796983033,0.0,90.02217294900223,77.8270509977827,78.27050997782705,91.13082039911308,93.56984478935698,83.37028824833703,86.47450110864744,77.8270509977827,91.7960088691796,80.70953436807096,58.09312638580931,52.54988913525499,77.76,77.88461538461539,2,1.0,ACTIVE,,2026-05-08,ATM,30.0,61.9
US.AR,2026-05-08,1280322.0,1280322.0,4001,4001,49,49.0,40.693,-0.418066195,11268735320.0,14.062622947812471,14.062622947812471,81.65306122448979,81.65306122448979,7.1842233731545955,7.1842233731545955,535259.34691479,109868.72501998799,56696.663007216,40.693,81.65306122448979,81.65306122448979,320.00049987503127,320.00049987503127,0.006837606837606844,0.006837606837606844,0.13478094563230802,0.007407407407407408,23.145297942286103,1,0.0,0.0,0.0,,24.390243902439025,75.83148558758315,78.49223946784922,31.70731707317073,32.15077605321508,53.88026607538803,41.24168514412417,75.83148558758315,13.52549889135255,4.212860310421286,28.04878048780488,24.27937915742794,45.69,27.884615384615387,1,0.5,N/A,,,,0.0,21.56
US.ARM,2026-05-08,73392237.0,6685382.0,89512,9946,82315,1496.6363636363637,84.88390909090909,0.045956372981818185,226984184000.0,763.2172240202259,13.876676800367743,2.07798329645447,21.376470588235293,0.1312145042953767,1.3727175810628287,31746262.320500083,17257966.09851529,801922.203640604,84.88390909090909,2.07798329645447,21.376470588235293,1397.0601995356042,4215.5568345323745,0.47445977103414777,1.0518114530580442,20.208660978669585,0.2124373230114828,26.14814617799606,55,0.39468206208869155,0.5029887836657936,0.067024595530451,0.0,92.46119733924611,64.7450110864745,63.19290465631929,90.02217294900223,91.35254988913526,89.3569844789357,90.2439024390244,64.7450110864745,74.50110864745011,73.17073170731707,77.8270509977827,51.44124168514412,72.94,77.88461538461539,2,1.0,ACTIVE,,2026-05-08,ATM,30.0,61.1
US.ASML,2026-05-08,4219791.0,2124701.0,790,314,459,153.0,47.975,-0.07839676833333335,584524430739.0,42.20824528476864,14.06941509492288,119.20131291028447,200.0,708234.4960545312,2124701.0,1960264.670333917,6042543.582372905,9956.179082916,47.975,119.20131291028447,200.0,5962.024267362071,10623.505,0.20721962482931977,0.4075799447295696,1.6734309505402745,0.06053879966923445,27.09406441465826,3,2.1344267725987023,1.8623188405797102,0.0,,51.44124168514412,81.92904656319291,97.33924611973393,59.20177383592018,84.70066518847007,18.403547671840354,50.77605321507761,81.92904656319291,92.01773835920177,45.01108647450111,93.79157427937915,24.27937915742794,66.57,77.88461538461539,2,1.0,ONGOING,,2026-05-09,ATM,60.0,70.04
US.ATI,2026-05-08,2187951.0,1472527.0,2406,1204,1629,814.5,45.536500000000004,0.46831347749999996,22198279655.82,27.683123260288745,13.841561630144373,1.9873249887481905,2.9950248756218905,0.0915948972096633,0.1094099158700534,1111715.657589667,463702.321282506,33290.180923652995,45.536500000000004,1.9873249887481905,2.9950248756218905,909.6350199833057,1225.0640599001663,0.10377138176515521,0.1709677419354838,0.5770748238978489,0.023255813953488372,23.823280629885875,2,0.0,0.0,0.0,,40.133037694013304,37.250554323725055,29.268292682926827,46.34146341463415,56.09756097560976,44.12416851441242,47.45011086474501,37.250554323725055,41.24168514412417,27.27272727272727,28.04878048780488,24.27937915742794,36.52,27.884615384615387,1,0.5,N/A,,,,0.0,20.03
US.AVAV,2026-05-08,11034162.0,2077707.0,4048,1025,2601,371.57142857142856,52.78442857142857,0.035807329857142856,8397898942.74,99.67012856070305,14.238589794386149,203.94487801094746,1013.0,560448.7822147165,2077707.0,5773617.179084037,2144350.470904348,69768.600741271,52.78442857142857,203.94487801094746,1013.0,3111.0664927690627,4921.1466666666665,0.0816800366619662,0.18272727272727277,0.4941955450227917,0.045050991973016596,22.85124738576378,7,0.48915560016988596,0.22741055184960582,0.5220029395979504,1.0,71.84035476718404,93.79157427937915,97.11751662971176,73.39246119733924,75.16629711751663,58.09312638580931,58.536585365853654,93.79157427937915,80.04434589800444,28.38137472283814,80.48780487804879,72.50554323725056,79.12,27.884615384615387,1,0.5,N/A,,,,0.0,27.13
US.AVGO,2026-05-08,105396831.0,17712933.0,96813,10029,182685,2537.2916666666665,49.596125,0.028189575986111118,1953334705991.04,999.9636345237004,13.888383812829172,17.718350631051724,562.0,19171.23954692661,726944.0,55359745.04726274,48270483.860268585,856865.640081924,49.596125,17.718350631051724,562.0,1961.650494293554,7137.821008403362,0.7142381117553814,3.952153110047847,6.736607212720214,0.14101284725930519,28.300559133575412,72,0.5741159143020154,0.6552626179729175,0.28292006236885814,0.0,93.34811529933481,90.02217294900223,91.13082039911308,93.56984478935698,95.1219512195122,89.80044345898004,52.77161862527716,90.02217294900223,86.47450110864744,93.79157427937915,82.48337028824834,63.63636363636363,84.78,77.88461538461539,2,1.0,ONGOING,,2026-05-09,ATM,60.0,73.07
US.AXON,2026-05-08,1101686.0,1101686.0,540,540,874,874.0,127.295,0.84980945,34395466884.89,13.912353199312998,13.912353199312998,0.6178489702517163,0.6178489702517163,0.029527754163434082,0.029527754163434082,936223.1737327,55997.45447482,9271.779460826,127.295,0.6178489702517163,0.6178489702517163,2040.1592592592592,2040.1592592592592,1.4849967279733114,1.4849967279733114,67.57303190096495,0.5,24.261190616069502,1,0.0,0.0,0.0,,23.28159645232816,11.973392461197339,12.195121951219512,42.350332594235034,22.394678492239468,16.62971175166297,96.89578713968959,11.973392461197339,53.65853658536586,80.93126385809313,28.04878048780488,24.27937915742794,28.13,27.884615384615387,1,0.5,N/A,,,,0.0,18.63
US.AXP,2026-05-08,506115.0,506115.0,500,500,1379,1379.0,32.049,-0.260392584,217450614119.67,13.13452117100792,13.13452117100792,0.36258158085569253,0.36258158085569253,0.011516393786738136,0.011516393786738136,131788.59265116,316494.35443696496,2679.555517515,32.049,0.36258158085569253,0.36258158085569253,1012.23,1012.23,0.09077306733167083,0.09077306733167083,0.10728947953756628,0.007407407407407408,26.105237600178622,1,0.0,0.0,0.0,,9.312638580931264,5.543237250554324,3.5476718403547673,7.760532150776053,49.00221729490023,5.764966740576496,26.164079822616408,5.543237250554324,37.6940133037694,18.403547671840354,28.04878048780488,24.27937915742794,15.91,77.88461538461539,2,1.0,ONGOING,,2026-05-09,DEEP_OTM,60.0,61.59
US.BA,2026-05-08,20426919.0,2488578.0,59510,10838,109077,4742.478260869565,36.76426086956521,0.20739575130434781,182121487530.93,312.80804451637675,13.600349761581597,0.8758567414320902,3.3537906137184117,0.01610037190345658,0.07646655879733094,8362705.578038325,4114201.635041888,450389.552426824,36.76426086956521,0.8758567414320902,3.3537906137184117,795.0869655205842,3697.7384843982168,1.653919978970049,8.97560975609756,5.892138387523955,0.1462148972725596,25.927939815246592,23,0.19445754764560766,0.12433637514406091,0.15000686104448743,0.0,85.36585365853658,38.80266075388026,23.503325942350333,78.49223946784922,79.82261640798227,84.92239467849224,35.47671840354767,38.80266075388026,70.95343680709534,97.33924611973393,67.84922394678492,56.31929046563193,56.91,77.88461538461539,2,1.0,ONGOING,,2026-05-09,ATM,60.0,68.43
US.BABA,2026-05-08,27123291.0,3404644.0,49716,10353,248531,10805.695652173914,52.79321739130435,0.36608085495652176,338265872763.0,317.9635526873282,13.8245022907534,0.28379076279776355,1.149113660062565,0.0157373094764245,0.0864720800790017,12410556.54986524,4121614.6023502313,559667.732170982,52.79321739130435,0.28379076279776355,1.149113660062565,811.5371496977921,1556.5422740524782,0.24475940981978409,0.8938811306753021,4.276918105997714,0.08196469538514643,26.54709802902787,23,0.1589356621353593,0.13266352265737133,0.048093868845045386,0.0,86.25277161862527,24.6119733924612,25.277161862527713,82.48337028824834,80.04434589800444,86.25277161862527,58.758314855875824,24.6119733924612,47.45011086474501,68.95787139689578,65.41019955654102,49.889135254988915,52.44,77.88461538461539,2,1.0,ACTIVE,,2026-05-08,ATM,30.0,57.68
US.BAC,2026-05-08,1129894.0,1129894.0,5068,5068,15264,15264.0,29.372,-0.325675528,374345156840.25,13.937635266017178,13.937635266017178,0.3320230607966457,0.3320230607966457,0.014032882251830655,0.014032882251830655,367978.825034032,129640.068242378,44005.662987892,29.372,0.3320230607966457,0.3320230607966457,222.94672454617205,222.94672454617205,0.14395886889460155,0.14395886889460155,0.09599475535624513,0.007407407407407408,26.648444088024387,1,0.0,0.0,0.0,,23.503325942350333,4.878048780487805,5.543237250554324,24.6119733924612,35.033259423503324,48.55875831485588,22.172949002217297,4.878048780487805,7.760532150776053,25.277161862527713,28.04878048780488,24.27937915742794,18.31,77.88461538461539,2,1.0,ONGOING,,2026-05-09,ATM,60.0,61.99
US.BIDU,2026-05-08,864996.0,864996.0,1519,1519,177,177.0,53.23,0.253252716,47591139414.33,13.67048131769991,13.67048131769991,8.581920903954803,8.581920903954803,0.34939465581235846,0.34939465581235846,219062.586329136,234518.08487329198,6135.128584332,53.23,8.581920903954803,8.581920903954803,569.4509545753785,569.4509545753785,0.08059316569954868,0.08059316569954868,0.209627458280744,0.007407407407407408,24.585912434119567,1,0.0,0.0,0.0,,21.06430155210643,52.993348115299334,43.45898004434589,13.968957871396896,44.345898004434595,10.643015521064301,59.86696230598669,52.993348115299334,21.729490022172946,15.299334811529933,28.04878048780488,24.27937915742794,34.07,77.88461538461539,2,1.0,ONGOING,,2026-05-09,ATM,60.0,64.62
US.BRK.B,2026-05-08,1320365.0,762478.0,3534,2185,12104,6052.0,16.008,0.210698835,1024678282409.16,26.776243750472084,13.388121875236042,10.467669816685516,20.753846153846155,0.12394513290008305,0.24691485158774878,282572.71799378097,838058.891260711,11570.035557333,16.008,10.467669816685516,20.753846153846155,410.2715280239791,565.2171979243884,0.37834061405954716,0.5336927223719677,0.1473437871871418,0.01630080417300587,27.65539980843181,2,0.0,0.0,0.0,,34.58980044345898,64.52328159645234,39.24611973392461,19.733924611973393,65.85365853658537,22.394678492239468,6.873614190687362,64.52328159645234,21.507760532150776,53.88026607538803,28.04878048780488,24.27937915742794,38.07,77.88461538461539,2,1.0,ONGOING,,2026-05-09,ATM,60.0,65.29
