stock_owner,trade_date,turnover_sum,turnover_max,volume_sum,volume_max,option_open_interest_sum,option_open_interest_mean,option_implied_volatility_mean,option_delta_mean,market_val_last,cf_log_turnover_sum,cf_log_turnover_mean,cf_churn_mean,cf_churn_max,cf_notional_churn_mean,cf_notional_churn_max,cf_delta_flow_sum,cf_vega_flow_sum,cf_gamma_flow_sum,cf_iv_level_mean,cf_volume_oi_ratio_mean,cf_volume_oi_ratio_max,cf_turnover_per_contract_mean,cf_turnover_per_contract_max,cf_intraday_range_mean,cf_intraday_range_max,cf_theta_vega_ratio_mean,cf_dte_weight_mean,cf_market_val_log_last,contracts
US.GWW,2026-05-08,5121189.0,3833101.0,650,449,1311,655.5,23.5315,0.6878276165,58409934488.5,29.227855237656346,14.613927618828173,0.7886784888491087,1.3730886850152906,0.0317418964393793,0.03191886422201721,4102540.895578585,4149855.824299369,16766.773892215002,23.5315,0.7886784888491087,1.3730886850152906,10969.473550953473,19070.15422885572,1.564652775492125,3.0348101741259894,0.9311554884954951,0.0625,24.790751823434913,2
US.HII,2026-05-08,596959.0,596959.0,412,412,61,61.0,34.278,0.424126332,12401236006.88,13.299605388454985,13.299605388454985,6.754098360655738,6.754098360655738,0.3109498320651404,0.3109498320651404,253186.031024388,324353.483788697,4917.5942265779995,34.278,6.754098360655738,6.754098360655738,1448.9296116504854,1448.9296116504854,0.12123076923076927,0.12123076923076927,0.264536625109963,0.013888888888888888,23.241061982644712,1
US.HON,2026-05-08,575938.0,575938.0,993,993,3088,3088.0,23.988,0.448442247,136913429422.33,13.263757031292155,13.263757031292155,0.32156735751295334,0.32156735751295334,0.008631851700334113,0.008631851700334113,258274.930852686,166810.59028051,12973.1474345,23.988,0.32156735751295334,0.32156735751295334,579.9979859013092,579.9979859013092,0.16406249999999997,0.16406249999999997,0.31930474264672176,0.023255813953488372,25.64261466102082,1
US.HOOD,2026-05-08,8241268.0,1402228.0,19677,6193,62478,6942.0,62.07366666666667,0.4827273155555556,68690525747.96,123.04805152947186,13.672005725496874,0.5567354211557048,2.1913123844731976,0.030671634980942483,0.0625101169249976,4057641.093526416,1030443.993178085,283681.782736454,62.07366666666667,0.5567354211557048,2.1913123844731976,643.9522015971512,1301.9758588672237,0.3477063310090894,0.7633587786259542,6.1521483151960545,0.08950121223813022,24.95287711908031,9
US.HWM,2026-05-08,5409772.0,1601882.0,3732,1485,3777,755.4,27.5974,0.4900272234,109210472824.78,69.19997362995369,13.839994725990739,0.9719793523551952,1.6518353726362625,0.05955018815432801,0.09859847472623025,3065949.123793457,1455977.460882183,49641.281951521,27.5974,0.9719793523551952,1.6518353726362625,1938.873285956271,3605.6139240506327,0.6340931289916929,0.9381443298969071,0.37420462368645185,0.11860465116279069,25.41654280065661,5
US.IBM,2026-05-08,25340646.0,2908375.0,27075,6734,8822,490.1111111111111,5.107666666666667,0.04944444872222222,217404864116.8,253.14177345674986,14.063431858708325,8.482462148425602,11.378378378378379,0.9889286470724618,2.2972380698241945,1506684.6344695138,1439359.434381387,98716.81985630901,5.107666666666667,8.482462148425602,11.378378378378379,2570.6061289700265,6463.055555555556,0.24424607672928403,1.0205624433020866,0.22733522535750808,0.20372047407836727,26.105027185430142,18
US.INSM,2026-05-08,581239.0,581239.0,550,550,6,6.0,56.907,0.365042075,22759007355.0,13.272919031434633,13.272919031434633,91.66666666666667,91.66666666666667,9.226015873015873,9.226015873015873,212176.690630925,168524.69140516,4977.135607264,56.907,91.66666666666667,91.66666666666667,1056.7981818181818,1056.7981818181818,0.13076428171556048,0.13076428171556048,0.15473022321411942,0.005050505050505051,23.84822683172093,1
US.INTC,2026-05-08,155802792.0,8509449.0,275803,28159,500322,6583.184210526316,86.5591447368421,0.5513346286184211,550950120000.0,1078.282688634017,14.187930113605486,8.89514418885039,609.0,9924.36533054401,754247.0,88081638.83776784,15060424.368160864,3724114.148755738,86.5591447368421,8.89514418885039,609.0,1483.431966741108,6142.644904458599,0.3279946837938261,0.9957805907172995,10.167138715119552,0.11922739472828074,27.034910115687598,76
US.INTU,2026-05-08,1961662.0,1089408.0,845,437,1333,666.5,60.175,0.44081903,112495009000.0,27.579982996660007,13.789991498330004,1.1897081413210446,2.013824884792627,0.06140635883827496,0.09881517495048785,874876.147805586,1061390.124925498,9270.29400872,60.175,1.1897081413210446,2.013824884792627,2333.0611118589313,2670.1176470588234,0.23801080951716158,0.3609022556390978,0.7505608049745849,0.023255813953488372,25.4461746931712,2
US.JBHT,2026-05-08,1749450.0,1749450.0,545,545,1060,1060.0,46.015,0.984265531,22838323974.57,14.374812582395363,14.374812582395363,0.5141509433962265,0.5141509433962265,0.06814585772748201,0.06814585772748201,1721923.33320795,24620.720126700002,4207.98882345,46.015,0.5141509433962265,0.5141509433962265,3210.0,3210.0,0.0,0.0,4.052252951417731,0.1111111111111111,23.851705837937054,1
