stock_owner,trade_date,turnover_sum,turnover_max,volume_sum,volume_max,option_open_interest_sum,option_open_interest_mean,option_implied_volatility_mean,option_delta_mean,market_val_last,cf_log_turnover_sum,cf_log_turnover_mean,cf_churn_mean,cf_churn_max,cf_notional_churn_mean,cf_notional_churn_max,cf_delta_flow_sum,cf_vega_flow_sum,cf_gamma_flow_sum,cf_iv_level_mean,cf_volume_oi_ratio_mean,cf_volume_oi_ratio_max,cf_turnover_per_contract_mean,cf_turnover_per_contract_max,cf_intraday_range_mean,cf_intraday_range_max,cf_theta_vega_ratio_mean,cf_dte_weight_mean,cf_market_val_log_last,contracts
US.APP,2026-05-08,2663572.0,1294022.0,1153,657,470,156.66666666666666,71.00233333333334,-0.3651947553333333,167590387800.0,40.940466984347935,13.646822328115979,7.624793190525949,20.53125,0.314547274000509,0.8105956962735783,944192.33753729,1204647.0545487949,12776.576223785,71.00233333333334,7.624793190525949,20.53125,2507.5340890693765,3121.8016877637133,0.4509710652892435,0.7755715591012251,2.545585727113609,0.0625,25.84478867132703,3
US.AR,2026-05-08,1280322.0,1280322.0,4001,4001,49,49.0,40.693,-0.418066195,11268735320.0,14.062622947812471,14.062622947812471,81.65306122448979,81.65306122448979,7.1842233731545955,7.1842233731545955,535259.34691479,109868.72501998799,56696.663007216,40.693,81.65306122448979,81.65306122448979,320.00049987503127,320.00049987503127,0.006837606837606844,0.006837606837606844,0.13478094563230802,0.007407407407407408,23.145297942286103,1
US.ARM,2026-05-08,20769321.0,1777797.0,29956,9946,24684,1122.0,84.119,-0.4914613331818182,226984184000.0,300.9426385434595,13.679210842884522,2.296232100442379,10.958333333333334,0.16792837990740284,1.3727175810628287,10088756.545674494,3228226.9922688073,273172.647916789,84.119,2.296232100442379,10.958333333333334,1315.9570628756933,3157.7197696737044,0.6165211726979004,1.0518114530580442,23.017845860042065,0.25464641485237194,26.14814617799606,22
US.ASML,2026-05-08,2873519.0,2124701.0,514,314,2,1.0,46.841,-0.371104015,584524430739.0,28.09539469296788,14.04769734648394,178.5,200.0,1062351.7343696426,2124701.0,1277680.903662717,4840557.939327273,5181.202705508,46.841,178.5,200.0,6504.1378503184715,10623.505,0.10703946487919486,0.13858464839733567,0.836557346135004,0.03525264394829612,27.09406441465826,2
US.AVAV,2026-05-08,3624485.0,1845430.0,750,375,1089,544.5,77.8605,-0.745839014,8397898942.74,28.81981685702273,14.409908428511365,187.67217630853995,375.0,922715.0485687752,1845430.0,2702725.74914929,692195.681098575,25638.640416659997,77.8605,187.67217630853995,375.0,4832.6466666666665,4921.1466666666665,0.07286469754741613,0.07851662466845119,0.785389239703453,0.021431828545371637,22.85124738576378,2
US.AVGO,2026-05-08,38440624.0,3601369.0,38325,9695,42309,1282.090909090909,49.22390909090909,-0.4409218148181818,1953334705991.04,456.05348906161976,13.819802698836963,36.613365005794094,562.0,41828.0483024013,726944.0,16284947.103566973,19650512.73121757,369619.549820954,49.22390909090909,36.613365005794094,562.0,1736.428868215954,4597.596577017115,1.0245068227268521,3.952153110047847,6.651314739698229,0.13942429202954632,28.300559133575412,33
US.AXP,2026-05-08,506115.0,506115.0,500,500,1379,1379.0,32.049,-0.260392584,217450614119.67,13.13452117100792,13.13452117100792,0.36258158085569253,0.36258158085569253,0.011516393786738136,0.011516393786738136,131788.59265116,316494.35443696496,2679.555517515,32.049,0.36258158085569253,0.36258158085569253,1012.23,1012.23,0.09077306733167083,0.09077306733167083,0.10728947953756628,0.007407407407407408,26.105237600178622,1
US.BA,2026-05-08,3325500.0,1077962.0,6581,4008,15878,3175.6,35.6024,-0.3540468902,182121487530.93,66.84497199740468,13.368994399480936,0.3995655670667313,0.6975016880486158,0.016313938761192203,0.041802874608515644,1174783.348078432,1365708.681926678,33535.561084739005,35.6024,0.3995655670667313,0.6975016880486158,1269.050500310245,2849.5049504950493,0.19099278430131092,0.46027397260273967,0.5806373819503414,0.028923502942194527,25.927939815246592,5
US.BABA,2026-05-08,3719670.0,1739068.0,5823,2962,34744,8686.0,46.73975,-0.38984247575,338265872763.0,54.56920221589565,13.642300553973913,0.1729153058495885,0.20811778750497414,0.010529285059910723,0.019077957740317723,1413072.786290159,738127.5011175569,56645.221069493,46.73975,0.1729153058495885,0.20811778750497414,820.2774246889135,1292.5334608030594,0.13254929796766426,0.2457627118644068,0.41937937131107506,0.01857235142118863,26.54709802902787,4
US.BAC,2026-05-08,1129894.0,1129894.0,5068,5068,15264,15264.0,29.372,-0.325675528,374345156840.25,13.937635266017178,13.937635266017178,0.3320230607966457,0.3320230607966457,0.014032882251830655,0.014032882251830655,367978.825034032,129640.068242378,44005.662987892,29.372,0.3320230607966457,0.3320230607966457,222.94672454617205,222.94672454617205,0.14395886889460155,0.14395886889460155,0.09599475535624513,0.007407407407407408,26.648444088024387,1
US.BSX,2026-05-08,30055694.0,15256273.0,12196,3750,6223,889.0,45.510285714285715,-0.46018780385714286,84083112476.03,102.24820636693168,14.606886623847384,2.3330015284024532,3.8982843137254903,1.2057145888017897,3.3050049478868795,24788889.111608904,718384.811749072,243377.728800321,45.510285714285715,2.3330015284024532,3.8982843137254903,2457.097651189853,4796.061930210625,0.03073841658655414,0.07738911245743602,0.7535665733656607,0.04575656901238296,25.155071580872654,7
US.BURL,2026-05-08,538806.0,538806.0,2678,2678,0,0.0,44.416,-0.100971904,19263761088.6,13.197112715267657,13.197112715267657,2678.0,2678.0,538806.0,538806.0,54404.267706624,91643.412274212,2227.6648502820003,44.416,2678.0,2678.0,201.19716206123974,201.19716206123974,0.3943180198584256,0.3943180198584256,0.5981140481425109,0.02702702702702703,23.681491504085617,1
US.BX,2026-05-08,7407875.0,2556000.0,1525,600,1144,286.0,0.0,0.0,95806777613.3,57.47530446714302,14.368826116785755,2.34787873038504,3.7349397590361444,1.0031494110903363,1.7249903726735603,0.0,0.0,0.0,0.0,2.34787873038504,3.7349397590361444,4960.396424407307,5649.8387096774195,0.01662850694524176,0.03577817531305898,0.0,0.023255813953488372,25.285599266960403,4
US.C,2026-05-08,812000.0,812000.0,1615,1615,968,968.0,29.66,-0.494557308,220175904000.0,13.60725685067015,13.60725685067015,1.6683884297520661,1.6683884297520661,0.06498125146848026,0.06498125146848026,401580.53409599996,141400.813596,25267.926432,29.66,1.6683884297520661,1.6683884297520661,502.7863777089783,502.7863777089783,0.2706154220384335,0.2706154220384335,0.32224665692651283,0.023255813953488372,26.117692627458958,1
US.CAH,2026-05-08,595335.0,595335.0,759,759,757,757.0,50.493,-0.976959312,43393660814.4,13.296881231023754,13.296881231023754,1.0026420079260239,1.0026420079260239,0.0424460219300347,0.0424460219300347,581618.07200952,3046.9971608700002,7420.785288149999,50.493,1.0026420079260239,1.0026420079260239,784.3675889328064,784.3675889328064,0.3493526059520951,0.3493526059520951,22.1050481016279,0.5,24.49357920322307,1
US.CAR,2026-05-08,128718752.0,31623064.0,6460,1303,9167,916.7,24.5295,-0.21380819560000003,5442167343.16,156.53114554040985,15.653114554040986,2.4481966986990407,7.377049180327869,4.222324205412303,9.905275921787863,1563209.335808748,210747.62835721203,26203.282562633998,24.5295,2.4481966986990407,7.377049180327869,21020.00985985138,49135.0,0.19388962254904704,0.8314471800083144,4.796431001318469,0.14121447028423773,22.41744322732347,10
US.CAT,2026-05-08,1317478.0,1317478.0,289,289,313,313.0,43.853,-0.273780001,412547633253.27,14.091230619991686,14.091230619991686,0.9233226837060703,0.9233226837060703,0.04699388056335243,0.04699388056335243,360699.128157478,2377163.51852857,1856.4068681580002,43.853,0.9233226837060703,0.9233226837060703,4558.747404844291,4558.747404844291,0.23480662983425418,0.23480662983425418,0.150319178935243,0.007407407407407408,26.74561751061028,1
US.CCL,2026-05-08,5629120.0,1477403.0,53656,21502,58829,11765.8,57.138400000000004,-0.3374261348,38556427923.0,69.53178363179627,13.906356726359254,1.1141250987135218,3.0451777368644666,0.040432440272662365,0.06339716858906776,1820719.48460318,214847.343065531,324306.871461667,57.138400000000004,1.1141250987135218,3.0451777368644666,150.44886366880036,293.6890595009597,0.3608282000081578,0.5514705882352942,0.5154657548911336,0.018212747631352284,24.375388665571975,5
US.CEG,2026-05-08,891240.0,891240.0,343,343,933,933.0,50.848,-0.521767415,112775085500.16,13.700370152482938,13.700370152482938,0.36763129689174706,0.36763129689174706,0.030687521124269795,0.030687521124269795,465019.9909446,374207.8709796,6666.70335744,50.848,0.36763129689174706,0.36763129689174706,2598.3673469387754,2598.3673469387754,0.16790697674418603,0.16790697674418603,0.5711745274389805,0.023255813953488372,25.448661278397623,1
US.CHDN,2026-05-08,648668.0,648668.0,7611,7611,8229,8229.0,35.702,-0.168758068,6192570275.8,13.38267785017581,13.38267785017581,0.9248997448049581,0.9248997448049581,0.00887192740334651,0.00887192740334651,109467.95845342401,49197.456437087996,15205.716542596001,35.702,0.9248997448049581,0.9248997448049581,85.22769675469715,85.22769675469715,0.5411764705882353,0.5411764705882353,0.40712480764417236,0.023255813953488372,22.546616067959395,1
US.CHTR,2026-05-08,27764170.0,17713490.0,3358,1947,1290,430.0,0.0,0.0,19707042208.88,47.24017026083189,15.746723420277297,3.8170134680134686,5.222222222222222,1.7088639998756074,2.641419814722361,0.0,0.0,0.0,0.0,3.8170134680134686,5.222222222222222,7455.425729823332,9097.83769902414,0.05986564814120266,0.08023106546854943,0.0,0.0818260120585702,23.704241881394996,3
US.CHWY,2026-05-08,2816985.0,1732035.0,2377,1207,5583,2791.5,127.419,-0.8920834129999999,9862743737.88,28.26185353575448,14.13092676787724,1.2887290969899665,2.34,0.5303444319854422,0.9167300380228137,2509148.05751856,33338.151544485,81401.649583335,127.419,1.2887290969899665,2.34,1181.1497036517749,1434.9917149958576,0.04061003256093741,0.043293390027058266,5.016247683763475,0.06718346253229973,23.01203023651442,2
US.CIEN,2026-05-08,2765360.0,637274.0,1583,383,768,153.6,94.464,-0.33794158259999996,76179816530.52,66.09959635169088,13.219919270338176,9.755552654330149,32.0,0.41373234175929774,1.478566523127181,942861.687069189,691983.080329174,17715.644787047,94.464,9.755552654330149,32.0,1810.4257823755665,2489.3515625,1.0394286830528885,2.2251550745677715,17.124257629750254,0.18888888888888888,25.05636238963902,5
US.CMG,2026-05-08,2265088.0,1672088.0,1820,1420,533,266.5,65.291,-0.929158947,42676560180.0,27.62253566519429,13.811267832597146,3.187119234116623,3.7075718015665795,1.2502402083540973,1.312222727097935,2120306.59106328,30797.340597776,54961.245920832,65.291,3.187119234116623,3.7075718015665795,1330.0133802816902,1482.5,0.013507041621144336,0.02293577981651374,0.6254527832702871,0.023255813953488372,24.47691566456027,2
US.COHR,2026-05-08,8745287.0,2768329.0,7593,3035,3555,355.5,97.0583,-0.39775225810000003,62446114869.99,135.28128762116754,13.528128762116754,65.42462519969385,626.0,1.4922205744257533,13.38206084150506,3216970.625194301,1904356.567018432,77422.091762506,97.0583,65.42462519969385,626.0,1554.3424384175773,3213.181818181818,0.6724700834335204,1.1933238369124088,16.916005843318214,0.1686690524880709,24.857569859749134,10
US.COIN,2026-05-08,11061544.0,2102114.0,28755,6319,29956,2995.6,135.8605,-0.3318277554,50835921946.56,138.25083335302256,13.825083335302256,1.348612333676925,3.308584686774942,0.03465782862339624,0.12735914395539702,3860092.135650835,727800.151681045,179636.083460149,135.8605,1.348612333676925,3.308584686774942,532.1233552189218,1079.9716981132076,0.4098462350256746,0.5454545454545455,49.33397534715989,0.3055555555555555,24.651869066587764,10
US.COP,2026-05-08,512006.0,512006.0,3518,3518,3291,3291.0,34.461,-0.194564992,139957615524.16,13.146093575803185,13.146093575803185,1.0689759951382558,1.0689759951382558,0.01354262151609564,0.01354262151609564,99618.44329395199,54856.63516366,10522.717615652,34.461,1.0689759951382558,1.0689759951382558,145.53894258101195,145.53894258101195,0.32352941176470573,0.32352941176470573,0.39209478086787075,0.023255813953488372,25.66460546746996,1
US.CRM,2026-05-08,16130726.0,5640000.0,3185,1279,9507,1901.4,10.345600000000001,-0.0881369206,152436134656.96,73.70625001152898,14.741250002305796,3.52441414444018,6.130434782608695,1.1597444977740035,2.5632157863562823,370642.632883783,209451.065104255,10203.183494764,10.345600000000001,3.52441414444018,6.130434782608695,5716.167437055171,9400.0,0.03452321310080819,0.07671332231451065,0.11743836328153148,0.07596899224806201,25.75001155614909,5
US.CRWD,2026-05-08,1217845.0,714565.0,616,416,1907,953.5,52.677,-0.30247501899999996,128724209400.12,26.60833458558176,13.30416729279088,0.3191112849216631,0.3314741035856574,0.013261056933508951,0.015263423247860428,359852.43728549,715885.868510385,4630.928873524999,52.677,0.3191112849216631,0.3314741035856574,2117.0521634615384,2516.4,0.18771233453690556,0.23563636363636373,0.6052385958323484,0.023255813953488372,25.580938041093354,2
US.CVNA,2026-05-08,4577948.0,3023386.0,2031,1013,1289,429.6666666666667,67.44366666666667,-0.24640950633333333,57305935953.54,41.92673818902631,13.975579396342104,7.707257091515852,20.6734693877551,0.19130806224088218,0.2852108337979328,1509251.407478814,3604373.090198643,11410.337969063,67.44366666666667,7.707257091515852,20.6734693877551,2825.6012974263763,5916.6066536203525,0.06651649832956037,0.13301618102719798,0.9084590813660713,0.025771604938271603,24.771670049621655,3
US.CVX,2026-05-08,586836.0,586836.0,610,610,8566,8566.0,30.919,-0.803103609,360802500000.0,13.28250237711455,13.28250237711455,0.07121176745272005,0.07121176745272005,0.003753840445981085,0.003753840445981085,471290.109491124,43672.204842408006,20012.882778900002,30.919,0.07121176745272005,0.07121176745272005,962.0262295081967,962.0262295081967,0.4524384048768097,0.4524384048768097,1.7902888664892278,0.1111111111111111,26.611596554160208,1
US.DAL,2026-05-08,844199.0,844199.0,1812,1812,0,0.0,45.951,-0.691381273,48032856197.4,13.646144712330535,13.646144712330535,1812.0,1812.0,844199.0,844199.0,583663.3792853269,43915.845712673,44142.091888872,45.951,1812.0,1812.0,465.89348785871965,465.89348785871965,0.010197006158991682,0.010197006158991682,1.4637830224864024,0.0625,24.595151117821533,1
US.DASH,2026-05-08,2960923.0,1160012.0,2359,1017,136,45.333333333333336,54.95366666666666,-0.39142955166666665,74660403014.7,41.38478943820751,13.794929812735838,77.94781420765027,125.25,7.571535236892501,16.924598774438284,1151552.755218206,918406.9742344259,30723.997163835,54.95366666666666,77.94781420765027,125.25,1422.49700099857,2315.393213572854,0.11832080722042344,0.17813215709559765,0.5481440969883694,0.020546550779108917,25.036215708431943,3
US.DDOG,2026-05-08,2895204.0,685520.0,5927,1739,0,0.0,96.1112,-0.3390551018,67176975746.79,66.30876489222743,13.261752978445486,1185.4,1739.0,579040.8,685520.0,987693.333224916,217174.25100609902,70701.97602794401,96.1112,1185.4,1739.0,533.6040997291373,745.1304347826087,0.11869497747928266,0.15803152515370703,37.79370264722194,0.32762762762762765,24.93059640296617,5
US.DELL,2026-05-08,2621662.0,779977.0,3337,1705,778,194.5,63.8795,-0.2701193485,148696495811.77,53.53139380123827,13.382848450309568,5.702459598555255,13.75,0.19499252280797452,0.3430073493098597,723859.4697745871,734157.647286137,16899.974222309,63.8795,5.702459598555255,13.75,1077.7273827003567,1913.4225352112676,0.21091712493281378,0.46212121212121215,0.871767516971009,0.026763027562446168,25.725173124652468,4
US.DG,2026-05-08,1088150.0,558000.0,540,310,205,102.5,0.0,0.0,25649759490.4,26.413033184087308,13.206516592043654,2.6316045066045066,2.6495726495726495,0.46336664323055665,0.5172518088934334,0.0,0.0,0.0,0.0,2.6316045066045066,2.6495726495726495,2052.5,2305.0,0.0,0.0,0.0,0.1111111111111111,23.967800031965623,2
US.DHR,2026-05-08,22775316.0,8703580.0,6847,3420,1440,288.0,54.132000000000005,-0.8990563106,124326988338.82,75.01993468102606,15.003986936205212,5.1372659176029964,5.656565656565657,1.077291289907992,1.729753414826852,20641452.66547196,1668216.9396108,195659.189042384,54.132000000000005,5.1372659176029964,5.656565656565657,3656.569120896689,5570.555555555556,0.045188120130452356,0.06211180124223612,1.7005323319443018,0.05839793281653747,25.546180934500523,5
US.DUOL,2026-05-08,874756.0,874756.0,440,440,374,374.0,63.876,-0.692441185,5293444022.37,13.681701412484284,13.681701412484284,1.1764705882352942,1.1764705882352942,0.20587270364371593,0.20587270364371593,605717.0812258599,118254.41121457599,12711.235142568,63.876,1.1764705882352942,1.1764705882352942,1988.081818181818,1988.081818181818,0.11333727440799166,0.11333727440799166,0.7043265541396881,0.023255813953488372,22.38973491509465,1
US.EXPE,2026-05-08,1456887.0,779194.0,665,333,266,133.0,54.891,-0.428218875,30340380844.83,26.992467752062115,13.496233876031058,4.451131221719457,7.4,0.40313909539772436,0.6849725947316833,623540.7626483019,567856.372278435,10708.023783012,54.891,4.451131221719457,7.4,2190.582948912768,2339.921921921922,0.1581302561344216,0.20464644889685835,0.5001542492408073,0.01857235142118863,24.135745363386235,2
US.FLR,2026-05-08,561869.0,561869.0,1414,1414,5455,5455.0,116.885,-0.527064648,7336492240.28,13.239025785392009,13.239025785392009,0.25921173235563705,0.25921173235563705,0.020164591478509655,0.020164591478509655,296141.286707112,16902.303390665,25331.357059162,116.885,0.25921173235563705,0.25921173235563705,397.36138613861385,397.36138613861385,0.8314606741573032,0.8314606741573032,7.455275721242585,0.1111111111111111,22.716126669060632,1
US.FN,2026-05-08,1971798.0,1971798.0,255,255,718,718.0,88.995,-0.671340743,22433716808.8,14.494456881972123,14.494456881972123,0.3551532033426184,0.3551532033426184,0.04386118905005795,0.04386118905005795,1323748.334365914,660331.041025854,8665.813622442,88.995,0.3551532033426184,0.3551532033426184,7732.541176470589,7732.541176470589,0.3854989948933089,0.3854989948933089,5.571665621844008,0.1111111111111111,23.83383087883043,1
US.FOUR,2026-05-08,548535.0,548535.0,421,421,813,813.0,74.198,-0.545477837,3858688934.4,13.21500819008967,13.21500819008967,0.5178351783517835,0.5178351783517835,0.1440138307466319,0.1440138307466319,299213.685318795,61594.239817305,10545.929306445,74.198,0.5178351783517835,0.5178351783517835,1302.933491686461,1302.933491686461,0.08517110266159698,0.08517110266159698,0.2504780560003839,0.007407407407407408,22.073593308686203,1
US.FSLR,2026-05-08,1757590.0,1757590.0,1253,1253,172,172.0,52.421,-0.28167191,23056268098.91,14.379454679420402,14.379454679420402,7.284883720930233,7.284883720930233,0.4762337004999724,0.4762337004999724,495063.73229690007,770507.34389763,8763.814774120001,52.421,7.284883720930233,7.284883720930233,1402.705506783719,1402.705506783719,0.058043117744610274,0.058043117744610274,0.18164355964245663,0.007407407407407408,23.861203504341642,1
US.FTNT,2026-05-08,2355479.0,1236318.0,10948,7235,0,0.0,41.193,-0.39662462049999997,79045058014.59,27.95573972324856,13.97786986162428,5474.0,7235.0,1177739.5,1236318.0,953128.1790996899,132203.774569737,133797.824472648,41.193,5474.0,7235.0,243.82859087339705,332.97010503635875,0.07716031282318013,0.0879678405940898,2.5971137010665455,0.1111111111111111,25.093283881450773,2
US.GOOG,2026-05-08,9099888.0,3512871.0,14984,3208,4059,507.375,33.176,-0.319293194375,4789454800000.0,109.51694904946079,13.689618631182599,16.698118963347,54.03448275862069,0.3692713197597299,1.9264333187682543,3181621.1812017937,4382685.001570992,116395.059177631,33.176,16.698118963347,54.03448275862069,1004.7485863666614,2117.66468489893,0.2689333023579933,1.152610441767068,3.1633813679783223,0.10346160933955512,29.197437700414252,8
US.GOOGL,2026-05-08,16725231.0,3576561.0,38720,15036,16346,1167.5714285714287,35.17392857142857,-0.304172689,4822046840000.0,193.9828609280194,13.855918637715671,2.9895469783374113,10.813953488372093,0.11393748370899162,0.5594934312361477,5288693.170347324,8513763.300525386,358518.297953021,35.17392857142857,2.9895469783374113,10.813953488372093,1385.7218722589553,3520.8963963963965,0.41033007143050143,1.318181818181818,5.274743140214271,0.15651128796235622,29.204219609452252,14
US.GS,2026-05-08,4316605.0,1472367.0,1219,533,433,144.33333333333334,33.571333333333335,-0.278200618,273138520881.27,42.53735652408758,14.179118841362525,2.876996566651739,3.461038961038961,0.11322641035749638,0.1514526105948228,1200150.601939206,8534920.246093797,7256.771677572,33.571333333333335,2.876996566651739,3.461038961038961,3704.764287721377,4530.36,0.07657962827760073,0.09023343228755087,0.09860011417062005,0.006559115352571386,26.33324490594541,3
US.HD,2026-05-08,18454580.0,10520930.0,3622,1882,1192,298.0,0.0,0.0,321358363577.12,59.32687707238577,14.831719268096442,4.7817864216210895,7.371428571428571,0.7439184067510378,1.0497059969537035,0.0,0.0,0.0,0.0,4.7817864216210895,7.371428571428571,4736.487401659129,5590.292242295431,0.024980327088560836,0.0362087326943556,0.0,0.1111111111111111,26.49582273480785,4
US.HOOD,2026-05-08,25169966.0,9435760.0,20252,7216,25829,1986.8461538461538,243.45184615384616,-0.795809055076923,68690525747.96,184.28380408434415,14.175677237257243,113.70391983606692,470.0,482796.4903732268,2265900.0,22403849.170713264,387492.725644016,304581.952575754,243.45184615384616,113.70391983606692,470.0,3256.4724738211426,6320.0,0.2747397175328896,1.876543209876543,86.71811102451149,0.25270655270655273,24.95287711908031,13
US.HST,2026-05-08,679769.0,679769.0,22660,22660,34,34.0,32.832,-0.208679434,,13.429509784643713,13.429509784643713,666.4705882352941,666.4705882352941,9.226214066614187,9.226214066614187,141853.810170746,14318.381628631,81137.084408741,32.832,666.4705882352941,666.4705882352941,29.9986319505737,29.9986319505737,0.2543604651162789,0.2543604651162789,0.37269884410541615,0.023255813953488372,0.0,1
US.INSM,2026-05-08,3925008.0,1976172.0,2505,1124,8122,2707.3333333333335,0.0,0.0,22759007355.0,42.07458698879113,14.024862329597044,0.3842217811591458,0.6088840736728061,0.056084268391687404,0.08300485237272802,0.0,0.0,0.0,0.0,0.3842217811591458,0.6088840736728061,1777.5726172892898,2461.6,2.809470356648466,3.5042216213233264,0.0,0.1111111111111111,23.84822683172093,3
US.INTC,2026-05-08,94634904.0,16589021.0,329027,35923,207455,4233.775510204082,86.68397959183675,-0.39664805934693875,550950120000.0,688.7404611629464,14.055927778835642,3.6382780995963433,38.892857142857146,0.16757687063613302,1.0676069278286027,39898698.6455853,8241436.35091037,2940315.295403641,86.68397959183675,3.6382780995963433,38.892857142857146,660.3189596114165,2385.0,0.45198006802224167,1.1111111111111112,14.032604926359891,0.16501213660643524,27.034910115687598,49
US.INTU,2026-05-08,25927578.0,14334600.0,1689,666,191,47.75,79.75,-0.7130154505,112495009000.0,59.930013892070804,14.982503473017701,35.35122549019608,111.5,3.7878740760771588,6.547679335267221,24132017.96636313,2741457.380451994,35753.27197644,79.75,35.35122549019608,111.5,15996.199241399767,34130.0,0.0691061549989655,0.13627882392648577,1.412518490506173,0.03812247219413549,25.4461746931712,4
