code,name,last_price,volume,turnover,option_type,strike_time,option_strike_price,option_open_interest,option_implied_volatility,option_delta,option_gamma,option_theta,option_vega,option_expiry_date_distance,option_contract_size,stock_owner,open_price,high_price,low_price,prev_close_price,atm_degree_pct,market_val,anomaly_reason,scan_symbol,scan_timestamp
US.AAPL260821P275000,AAPL 260821 275.00P,287.463,16581,16615877.0,PUT,2026-08-21,275.0,2126,26.772,-0.330107951,0.008812523,-0.061815566,0.561863912,107,100.0,US.AAPL,10.2,10.4,9.55,10.675,-0.043355144836031145,4222071417828.0,"成交额 $16,615,877 ≥ 阈值 $500,000 | 成交量 16,581 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260618C300000,AAPL 260618 300.00C,287.463,24746,10716939.0,CALL,2026-06-18,300.0,94462,23.5,0.331528893,0.015649044,-0.107254128,0.357876743,43,100.0,US.AAPL,3.0,5.05,3.0,3.8,-0.043612569269784206,4222071417828.0,"成交额 $10,716,939 ≥ 阈值 $500,000 | 成交量 24,746 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260618C225000,AAPL 260618 225.00C,287.463,1471,9350870.0,CALL,2026-06-18,225.0,4982,33.988,0.985933114,0.001068636,-0.035675748,0.035388818,43,100.0,US.AAPL,61.2,63.6,61.2,60.5289,0.21729057304766183,4222071417828.0,"成交额 $9,350,870 ≥ 阈值 $500,000 | 成交量 1,471 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260508C225000,AAPL 260508 225.00C,287.463,1459,9100050.0,CALL,2026-05-08,225.0,1478,154.952,0.986075391,0.001079573,-0.182770723,0.007543037,2,100.0,US.AAPL,62.37,62.4,62.37,59.2157,0.21729057304766183,4222071417828.0,"成交额 $9,100,050 ≥ 阈值 $500,000 | 成交量 1,459 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260508C285000,AAPL 260508 285.00C,287.463,34065,9026435.0,CALL,2026-05-08,285.0,11160,26.929,0.674553544,0.062975268,-0.603009319,0.07645855,2,100.0,US.AAPL,1.47,4.15,1.1,2.47,0.008568059193705006,4222071417828.0,"成交额 $9,026,435 ≥ 阈值 $500,000 | 成交量 34,065 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260918C165000,AAPL 260918 165.00C,287.463,708,8728932.0,CALL,2026-09-18,165.0,71,44.528,0.987300141,0.00042143,-0.0252718,0.057379817,135,100.0,US.AAPL,123.29,123.29,123.29,121.7114,0.4260130869016187,4222071417828.0,"成交额 $8,728,932 ≥ 阈值 $500,000 | 成交量 708 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260717C165000,AAPL 260717 165.00C,287.463,708,8643972.0,CALL,2026-07-17,165.0,721,49.496,0.996186077,0.000179649,-0.02114503,0.014515488,72,100.0,US.AAPL,122.09,122.09,122.09,120.5843,0.4260130869016187,4222071417828.0,"成交额 $8,643,972 ≥ 阈值 $500,000 | 成交量 708 手",US.AAPL,2026-05-07 04:16:04
US.AAPL261016C160000,AAPL 261016 160.00C,287.463,660,8481420.0,CALL,2026-10-16,160.0,2,47.035,0.980919416,0.000514883,-0.027961988,0.089380231,163,100.0,US.AAPL,128.34,128.52,128.34,127.4329,0.4434066297227818,4222071417828.0,"成交额 $8,481,420 ≥ 阈值 $500,000 | 成交量 660 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260821C160000,AAPL 260821 160.00C,287.463,660,8408120.0,CALL,2026-08-21,160.0,799,39.478,0.998123134,9.7401e-05,-0.017454579,0.009351126,107,100.0,US.AAPL,127.1,127.42,127.1,126.1155,0.4434066297227818,4222071417828.0,"成交额 $8,408,120 ≥ 阈值 $500,000 | 成交量 660 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260515C285000,AAPL 260515 285.00C,287.463,17682,8390386.0,CALL,2026-05-15,285.0,34790,23.308,0.609517467,0.036496041,-0.247708503,0.173160318,9,100.0,US.AAPL,3.18,6.05,2.73,4.175,0.008568059193705006,4222071417828.0,"成交额 $8,390,386 ≥ 阈值 $500,000 | 成交量 17,682 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260515C280000,AAPL 260515 280.00C,287.463,10313,8317771.0,CALL,2026-05-15,280.0,40928,23.933,0.771245159,0.028034409,-0.205798827,0.136533409,9,100.0,US.AAPL,5.71,9.54,5.02,6.9049,0.025961602014868076,4222071417828.0,"成交额 $8,317,771 ≥ 阈值 $500,000 | 成交量 10,313 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260618C290000,AAPL 260618 290.00C,287.463,7910,6539015.0,CALL,2026-06-18,290.0,30845,23.855,0.494448645,0.016949059,-0.123147484,0.393544659,43,100.0,US.AAPL,6.3,9.05,5.9,7.225,-0.008825483627458065,4222071417828.0,"成交额 $6,539,015 ≥ 阈值 $500,000 | 成交量 7,910 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260508C287500,AAPL 260508 287.50C,287.463,31764,5906382.0,CALL,2026-05-08,287.5,11430,26.383,0.50532643,0.071204191,-0.672194314,0.084704967,2,100.0,US.AAPL,0.76,2.64,0.6,1.5,-0.0001287122168765292,4222071417828.0,"成交额 $5,906,382 ≥ 阈值 $500,000 | 成交量 31,764 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260618C285000,AAPL 260618 285.00C,287.463,5198,5458350.0,CALL,2026-06-18,285.0,17464,24.285,0.577874854,0.016332899,-0.125140805,0.386053356,43,100.0,US.AAPL,8.45,11.7,8.0,9.65,0.008568059193705006,4222071417828.0,"成交额 $5,458,350 ≥ 阈值 $500,000 | 成交量 5,198 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260508C290000,AAPL 260508 290.00C,287.463,51196,5421433.0,CALL,2026-05-08,290.0,19844,26.066,0.331282327,0.065529339,-0.574771166,0.077008427,2,100.0,US.AAPL,0.48,1.53,0.27,0.86,-0.008825483627458065,4222071417828.0,"成交额 $5,421,433 ≥ 阈值 $500,000 | 成交量 51,196 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260717C260000,AAPL 260717 260.00C,287.463,1524,4909278.0,CALL,2026-07-17,260.0,19732,27.48,0.827090581,0.007291698,-0.082908544,0.326461779,72,100.0,US.AAPL,28.1,33.05,27.65,30.0066,0.09553577329952036,4222071417828.0,"成交额 $4,909,278 ≥ 阈值 $500,000 | 成交量 1,524 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260515C290000,AAPL 260515 290.00C,287.463,17031,4796840.0,CALL,2026-05-15,290.0,31307,23.33,0.421871157,0.037169839,-0.247097114,0.176526289,9,100.0,US.AAPL,1.92,3.45,1.32,2.235,-0.008825483627458065,4222071417828.0,"成交额 $4,796,840 ≥ 阈值 $500,000 | 成交量 17,031 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260821C155000,AAPL 260821 155.00C,287.463,337,4469507.0,CALL,2026-08-21,155.0,360,45.546,0.996223767,0.000158725,-0.018890446,0.017542937,107,100.0,US.AAPL,132.1,134.23,132.1,131.0144,0.46080017254394484,4222071417828.0,"成交额 $4,469,507 ≥ 阈值 $500,000 | 成交量 337 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260717C255000,AAPL 260717 255.00C,287.463,1208,4441097.0,CALL,2026-07-17,255.0,4172,28.368,0.857963523,0.006206121,-0.077520379,0.286831893,72,100.0,US.AAPL,31.6,37.16,31.6,34.1815,0.11292931612068342,4222071417828.0,"成交额 $4,441,097 ≥ 阈值 $500,000 | 成交量 1,208 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260515C275000,AAPL 260515 275.00C,287.463,3116,3775887.0,CALL,2026-05-15,275.0,21279,25.368,0.876087999,0.017875422,-0.153160036,0.092259176,9,100.0,US.AAPL,8.4,13.8,8.4,10.6622,0.043355144836031145,4222071417828.0,"成交额 $3,775,887 ≥ 阈值 $500,000 | 成交量 3,116 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260508C282500,AAPL 260508 282.50C,287.463,8509,3382960.0,CALL,2026-05-08,282.5,5588,28.164,0.804301595,0.04620201,-0.445998177,0.058651892,2,100.0,US.AAPL,2.44,6.05,1.97,3.7308,0.01726483060428654,4222071417828.0,"成交额 $3,382,960 ≥ 阈值 $500,000 | 成交量 8,509 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260522C280000,AAPL 260522 280.00C,287.463,3212,3333621.0,CALL,2026-05-22,280.0,5253,24.169,0.717970486,0.023227475,-0.175051268,0.203207399,16,100.0,US.AAPL,7.05,10.82,6.45,8.5579,0.025961602014868076,4222071417828.0,"成交额 $3,333,621 ≥ 阈值 $500,000 | 成交量 3,212 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260508P285000,AAPL 260508 285.00P,287.463,17657,3181863.0,PUT,2026-05-08,285.0,1056,26.063,-0.320472338,0.064689355,-0.551276988,0.075959823,2,100.0,US.AAPL,4.25,4.75,1.09,3.2398,-0.008568059193705006,4222071417828.0,"成交额 $3,181,863 ≥ 阈值 $500,000 | 成交量 17,657 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260717C300000,AAPL 260717 300.00C,287.463,4494,3085017.0,CALL,2026-07-17,300.0,21816,23.227,0.384947355,0.012890128,-0.089239815,0.487933151,72,100.0,US.AAPL,5.55,7.75,5.28,6.15,-0.043612569269784206,4222071417828.0,"成交额 $3,085,017 ≥ 阈值 $500,000 | 成交量 4,494 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260515C270000,AAPL 260515 270.00C,287.463,1927,3083483.0,CALL,2026-05-15,270.0,26073,25.566,0.945670241,0.009550464,-0.093133581,0.049690794,9,100.0,US.AAPL,13.35,18.5,12.39,14.984,0.06074868765719422,4222071417828.0,"成交额 $3,083,483 ≥ 阈值 $500,000 | 成交量 1,927 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260918C320000,AAPL 260918 320.00C,287.463,4362,2928968.0,CALL,2026-09-18,320.0,7030,24.193,0.286535202,0.008047498,-0.060885908,0.594850042,135,100.0,US.AAPL,5.49,7.1,5.25,6.0,-0.11318674055443649,4222071417828.0,"成交额 $2,928,968 ≥ 阈值 $500,000 | 成交量 4,362 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260618C280000,AAPL 260618 280.00C,287.463,2053,2740080.0,CALL,2026-06-18,280.0,45751,24.85,0.655951338,0.015012517,-0.122914094,0.363077954,43,100.0,US.AAPL,10.35,14.9,10.35,12.25,0.025961602014868076,4222071417828.0,"成交额 $2,740,080 ≥ 阈值 $500,000 | 成交量 2,053 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260821C310000,AAPL 260821 310.00C,287.463,3376,2618801.0,CALL,2026-08-21,310.0,14673,24.37,0.335405064,0.009609487,-0.073548394,0.567165159,107,100.0,US.AAPL,6.1,7.95,6.1,6.7381,-0.07839965491211034,4222071417828.0,"成交额 $2,618,801 ≥ 阈值 $500,000 | 成交量 3,376 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260605P275000,AAPL 260605 275.00P,287.463,6279,2517345.0,PUT,2026-06-05,275.0,480,24.888,-0.243475562,0.015322594,-0.101136763,0.257826889,30,100.0,US.AAPL,4.4,4.4,2.99,4.0876,-0.043355144836031145,4222071417828.0,"成交额 $2,517,345 ≥ 阈值 $500,000 | 成交量 6,279 手",US.AAPL,2026-05-07 04:16:04
US.AAPL261016C165000,AAPL 261016 165.00C,287.463,200,2473400.0,CALL,2026-10-16,165.0,42,45.108,0.979643751,0.0005672,-0.028586284,0.094427301,163,100.0,US.AAPL,123.67,123.67,123.67,122.6128,0.4260130869016187,4222071417828.0,"成交额 $2,473,400 ≥ 阈值 $500,000 | 成交量 200 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260508C275000,AAPL 260508 275.00C,287.463,2153,2376218.0,CALL,2026-05-08,275.0,4645,27.974,0.984802532,0.0064474,-0.058425217,0.008145581,2,100.0,US.AAPL,7.57,13.09,7.05,9.6303,0.043355144836031145,4222071417828.0,"成交额 $2,376,218 ≥ 阈值 $500,000 | 成交量 2,153 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260515C287500,AAPL 260515 287.50C,287.463,5832,2336351.0,CALL,2026-05-15,287.5,3567,23.557,0.515676813,0.037504399,-0.256943613,0.179857515,9,100.0,US.AAPL,2.26,4.6,1.92,3.15,-0.0001287122168765292,4222071417828.0,"成交额 $2,336,351 ≥ 阈值 $500,000 | 成交量 5,832 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260508C280000,AAPL 260508 280.00C,287.463,3584,2190514.0,CALL,2026-05-08,280.0,12979,30.017,0.886166608,0.030232273,-0.300602888,0.040901143,2,100.0,US.AAPL,3.81,8.25,3.25,5.416,0.025961602014868076,4222071417828.0,"成交额 $2,190,514 ≥ 阈值 $500,000 | 成交量 3,584 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260918C300000,AAPL 260918 300.00C,287.463,1609,2092673.0,CALL,2026-09-18,300.0,23485,24.685,0.452464349,0.009178577,-0.075066712,0.692448132,135,100.0,US.AAPL,11.15,13.75,10.8,12.0,-0.043612569269784206,4222071417828.0,"成交额 $2,092,673 ≥ 阈值 $500,000 | 成交量 1,609 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260717C280000,AAPL 260717 280.00C,287.463,1171,1913494.0,CALL,2026-07-17,280.0,41484,24.756,0.640446686,0.011832135,-0.098997775,0.477382089,72,100.0,US.AAPL,14.09,18.0,13.7,15.5006,0.025961602014868076,4222071417828.0,"成交额 $1,913,494 ≥ 阈值 $500,000 | 成交量 1,171 手",US.AAPL,2026-05-07 04:16:04
US.AAPL261016C195000,AAPL 261016 195.00C,287.463,201,1908390.0,CALL,2026-10-16,195.0,21,38.885,0.954113094,0.001289002,-0.039726873,0.184931584,163,100.0,US.AAPL,93.9,94.95,93.9,93.9829,0.32165182997464026,4222071417828.0,"成交额 $1,908,390 ≥ 阈值 $500,000 | 成交量 201 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260821C300000,AAPL 260821 300.00C,287.463,1752,1906799.0,CALL,2026-08-21,300.0,11798,24.71,0.431610793,0.010220497,-0.082052417,0.611723624,107,100.0,US.AAPL,9.0,11.5,8.75,9.9,-0.043612569269784206,4222071417828.0,"成交额 $1,906,799 ≥ 阈值 $500,000 | 成交量 1,752 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260508C270000,AAPL 260508 270.00C,287.463,1272,1884202.0,CALL,2026-05-08,270.0,2988,0.0,0.0,0.0,0.0,0.0,2,100.0,US.AAPL,12.51,17.85,11.64,14.399,0.06074868765719422,4222071417828.0,"成交额 $1,884,202 ≥ 阈值 $500,000 | 成交量 1,272 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260717C195000,AAPL 260717 195.00C,287.463,200,1845400.0,CALL,2026-07-17,195.0,1925,46.076,0.979024722,0.000856981,-0.039115059,0.064371775,72,100.0,US.AAPL,92.27,92.27,92.27,91.072,0.32165182997464026,4222071417828.0,"成交额 $1,845,400 ≥ 阈值 $500,000 | 成交量 200 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260717C275000,AAPL 260717 275.00C,287.463,877,1717099.0,CALL,2026-07-17,275.0,10172,25.259,0.696833818,0.010832831,-0.096403541,0.445918686,72,100.0,US.AAPL,16.87,21.25,16.65,18.6523,0.043355144836031145,4222071417828.0,"成交额 $1,717,099 ≥ 阈值 $500,000 | 成交量 877 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260918C290000,AAPL 260918 290.00C,287.463,955,1706369.0,CALL,2026-09-18,290.0,8740,25.309,0.542806807,0.008964654,-0.078891113,0.693407018,135,100.0,US.AAPL,15.59,18.49,14.99,16.409,-0.008825483627458065,4222071417828.0,"成交额 $1,706,369 ≥ 阈值 $500,000 | 成交量 955 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260618C275000,AAPL 260618 275.00C,287.463,985,1684489.0,CALL,2026-06-18,275.0,21090,25.534,0.725282874,0.013238575,-0.117195963,0.328953305,43,100.0,US.AAPL,14.25,18.5,13.5,15.5253,0.043355144836031145,4222071417828.0,"成交额 $1,684,489 ≥ 阈值 $500,000 | 成交量 985 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260508C277500,AAPL 260508 277.50C,287.463,1929,1654263.0,CALL,2026-05-08,277.5,2596,32.417,0.932318843,0.019005046,-0.203070932,0.02777207,2,100.0,US.AAPL,5.4,10.6,4.9,7.4058,0.03465837342544961,4222071417828.0,"成交额 $1,654,263 ≥ 阈值 $500,000 | 成交量 1,929 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260515C240000,AAPL 260515 240.00C,287.463,307,1420879.0,CALL,2026-05-15,240.0,10623,0.0,0.0,0.0,0.0,0.0,9,100.0,US.AAPL,45.9,47.89,45.0,44.3482,0.16510994458417264,4222071417828.0,"成交额 $1,420,879 ≥ 阈值 $500,000 | 成交量 307 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260717C320000,AAPL 260717 320.00C,287.463,5831,1406048.0,CALL,2026-07-17,320.0,22078,22.976,0.176373948,0.008831278,-0.0575327,0.330521551,72,100.0,US.AAPL,1.8,2.83,1.75,2.1,-0.11318674055443649,4222071417828.0,"成交额 $1,406,048 ≥ 阈值 $500,000 | 成交量 5,831 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260508C267500,AAPL 260508 267.50C,287.463,782,1383323.0,CALL,2026-05-08,267.5,726,61.851,0.945480943,0.008411305,-0.296046221,0.02345666,2,100.0,US.AAPL,14.34,20.28,14.34,16.8573,0.06944545906777574,4222071417828.0,"成交额 $1,383,323 ≥ 阈值 $500,000 | 成交量 782 手",US.AAPL,2026-05-07 04:16:04
US.AAPL260821C280000,AAPL 260821 280.00C,287.463,666,1362442.0,CALL,2026-08-21,280.0,7345,26.042,0.630389667,0.009312367,-0.087609179,0.587402218,107,100.0,US.AAPL,18.1,21.8,17.58,19.5857,0.025961602014868076,4222071417828.0,"成交额 $1,362,442 ≥ 阈值 $500,000 | 成交量 666 手",US.AAPL,2026-05-07 04:16:04
