code,name,last_price,volume,turnover,option_type,strike_time,option_strike_price,option_open_interest,option_implied_volatility,option_delta,option_gamma,option_theta,option_vega,option_expiry_date_distance,option_contract_size,stock_owner,open_price,high_price,low_price,prev_close_price,atm_degree_pct,market_val,anomaly_reason,scan_symbol,scan_timestamp
US.AAPL260508C295000,AAPL 260508 295.00C,287.423,134992,7833308.0,CALL,2026-05-08,295.0,30604,30.803,0.054088694,0.023789243,-0.245834554,0.016443469,1,100.0,US.AAPL,0.47,1.2,0.06,0.31,-0.02636184299795075,4221483923588.0,"成交额 $7,833,308 ≥ 阈值 $500,000 | 成交量 134,992 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260618C290000,AAPL 260618 290.00C,287.423,6968,6762797.0,CALL,2026-06-18,290.0,31503,23.13,0.491597847,0.01768788,-0.121011203,0.388837667,42,100.0,US.AAPL,9.6,11.46,7.47,8.775,-0.008965879557307516,4221483923588.0,"成交额 $6,762,797 ≥ 阈值 $500,000 | 成交量 6,968 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260717C300000,AAPL 260717 300.00C,287.423,8155,6643527.0,CALL,2026-07-17,300.0,22153,22.511,0.378172345,0.013323417,-0.086769799,0.481868811,71,100.0,US.AAPL,8.0,9.7,6.45,7.55,-0.043757806438593984,4221483923588.0,"成交额 $6,643,527 ≥ 阈值 $500,000 | 成交量 8,155 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260717C215000,AAPL 260717 215.00C,287.423,861,6565153.0,CALL,2026-07-17,215.0,1049,33.195,0.982342663,0.001034943,-0.033578903,0.055239713,71,100.0,US.AAPL,75.3,76.56,75.3,74.6745,0.251973572052341,4221483923588.0,"成交额 $6,565,153 ≥ 阈值 $500,000 | 成交量 861 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260508C287500,AAPL 260508 287.50C,287.423,21442,6326389.0,CALL,2026-05-08,287.5,12349,28.176,0.498344811,0.094508126,-0.885636656,0.059765288,1,100.0,US.AAPL,2.82,5.28,1.09,2.16,-0.00026789783698589944,4221483923588.0,"成交额 $6,326,389 ≥ 阈值 $500,000 | 成交量 21,442 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260515P300000,AAPL 260515 300.00P,287.423,5839,6294433.0,PUT,2026-05-15,300.0,264,25.842,-0.865215023,0.020957919,-0.127623933,0.091427395,8,100.0,US.AAPL,11.8,14.46,9.81,13.253,0.043757806438593984,4221483923588.0,"成交额 $6,294,433 ≥ 阈值 $500,000 | 成交量 5,839 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260508P290000,AAPL 260508 290.00P,287.423,32463,6066267.0,PUT,2026-05-08,290.0,3532,26.384,-0.737822806,0.082698825,-0.639043424,0.048764265,1,100.0,US.AAPL,2.36,4.48,1.22,3.6851,0.008965879557307516,4221483923588.0,"成交额 $6,066,267 ≥ 阈值 $500,000 | 成交量 32,463 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260515C285000,AAPL 260515 285.00C,287.423,7770,5403590.0,CALL,2026-05-15,285.0,34152,22.984,0.613863652,0.039137239,-0.258485315,0.162699071,8,100.0,US.AAPL,6.83,8.96,4.48,5.6952,0.008430083883335717,4221483923588.0,"成交额 $5,403,590 ≥ 阈值 $500,000 | 成交量 7,770 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260515C255000,AAPL 260515 255.00C,287.423,1667,5370723.0,CALL,2026-05-15,255.0,10895,0.0,0.0,0.0,0.0,0.0,8,100.0,US.AAPL,34.35,36.85,31.25,32.7615,0.11280586452719511,4221483923588.0,"成交额 $5,370,723 ≥ 阈值 $500,000 | 成交量 1,667 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260511C290000,AAPL 260511 290.00C,287.423,21395,5098418.0,CALL,2026-05-11,290.0,2580,19.364,0.340554629,0.062990734,-0.291610653,0.110176716,4,100.0,US.AAPL,2.23,3.95,0.95,1.775,-0.008965879557307516,4221483923588.0,"成交额 $5,098,418 ≥ 阈值 $500,000 | 成交量 21,395 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260515C300000,AAPL 260515 300.00C,287.423,44394,4973564.0,CALL,2026-05-15,300.0,56871,24.117,0.123052244,0.019849654,-0.131780263,0.086536427,8,100.0,US.AAPL,0.9,1.72,0.48,0.72,-0.043757806438593984,4221483923588.0,"成交额 $4,973,564 ≥ 阈值 $500,000 | 成交量 44,394 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260821C260000,AAPL 260821 260.00C,287.423,1322,4604160.0,CALL,2026-08-21,260.0,4104,27.541,0.794231153,0.00667533,-0.076659324,0.440915647,106,100.0,US.AAPL,36.87,39.0,34.35,35.9145,0.09540990108655188,4221483923588.0,"成交额 $4,604,160 ≥ 阈值 $500,000 | 成交量 1,322 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260515C295000,AAPL 260515 295.00C,287.423,20479,4549343.0,CALL,2026-05-15,295.0,24398,23.081,0.23533155,0.031328675,-0.197745465,0.130741134,8,100.0,US.AAPL,2.0,3.25,1.04,1.57,-0.02636184299795075,4221483923588.0,"成交额 $4,549,343 ≥ 阈值 $500,000 | 成交量 20,479 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260515C287500,AAPL 260515 287.50C,287.423,8162,4257324.0,CALL,2026-05-15,287.5,4708,22.835,0.513003354,0.041055883,-0.264721796,0.16957859,8,100.0,US.AAPL,5.11,7.2,3.2,4.3403,-0.00026789783698589944,4221483923588.0,"成交额 $4,257,324 ≥ 阈值 $500,000 | 成交量 8,162 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260821C300000,AAPL 260821 300.00C,287.423,3418,4017478.0,CALL,2026-08-21,300.0,12204,24.298,0.428290913,0.010428696,-0.081023073,0.607863244,106,100.0,US.AAPL,11.66,13.7,10.37,11.35,-0.043757806438593984,4221483923588.0,"成交额 $4,017,478 ≥ 阈值 $500,000 | 成交量 3,418 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260717C305000,AAPL 260717 305.00C,287.423,6139,3976288.0,CALL,2026-07-17,305.0,12459,22.389,0.315644734,0.012527662,-0.079728066,0.450573197,71,100.0,US.AAPL,6.3,7.74,4.91,5.9,-0.061153769879237214,4221483923588.0,"成交额 $3,976,288 ≥ 阈值 $500,000 | 成交量 6,139 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260515C280000,AAPL 260515 280.00C,287.423,3494,3821553.0,CALL,2026-05-15,280.0,38074,23.428,0.786736619,0.029186909,-0.205634517,0.123627917,8,100.0,US.AAPL,10.35,13.06,7.82,9.2088,0.02582604732397895,4221483923588.0,"成交额 $3,821,553 ≥ 阈值 $500,000 | 成交量 3,494 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260717C290000,AAPL 260717 290.00C,287.423,2895,3663672.0,CALL,2026-07-17,290.0,11892,22.95,0.512965695,0.013705995,-0.095584806,0.505427297,71,100.0,US.AAPL,12.26,14.67,10.45,11.925,-0.008965879557307516,4221483923588.0,"成交额 $3,663,672 ≥ 阈值 $500,000 | 成交量 2,895 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260508C280000,AAPL 260508 280.00C,287.423,3744,3623922.0,CALL,2026-05-08,280.0,12563,36.178,0.919580687,0.027538192,-0.423389896,0.022354084,1,100.0,US.AAPL,9.1,12.16,6.18,7.8134,0.02582604732397895,4221483923588.0,"成交额 $3,623,922 ≥ 阈值 $500,000 | 成交量 3,744 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260717C285000,AAPL 260717 285.00C,287.423,2241,3425800.0,CALL,2026-07-17,285.0,10360,23.372,0.580232444,0.013192268,-0.09710901,0.495422697,71,100.0,US.AAPL,15.4,17.67,13.05,14.6334,0.008430083883335717,4221483923588.0,"成交额 $3,425,800 ≥ 阈值 $500,000 | 成交量 2,241 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260618C295000,AAPL 260618 295.00C,287.423,4740,3378181.0,CALL,2026-06-18,295.0,21690,22.875,0.404201,0.017370817,-0.114389146,0.377629335,42,100.0,US.AAPL,7.25,8.9,5.57,6.6,-0.02636184299795075,4221483923588.0,"成交额 $3,378,181 ≥ 阈值 $500,000 | 成交量 4,740 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260529C290000,AAPL 260529 290.00C,287.423,5178,3262569.0,CALL,2026-05-29,290.0,6434,22.213,0.461705922,0.025338484,-0.155805653,0.28015592,22,100.0,US.AAPL,6.3,8.18,4.7,5.625,-0.008965879557307516,4221483923588.0,"成交额 $3,262,569 ≥ 阈值 $500,000 | 成交量 5,178 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260508C285000,AAPL 260508 285.00C,287.423,6229,3020897.0,CALL,2026-05-08,285.0,10973,30.053,0.710415448,0.075976291,-0.811005512,0.051238664,1,100.0,US.AAPL,4.45,7.5,2.23,3.674,0.008430083883335717,4221483923588.0,"成交额 $3,020,897 ≥ 阈值 $500,000 | 成交量 6,229 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260511C292500,AAPL 260511 292.50C,287.423,18698,2987147.0,CALL,2026-05-11,292.5,1672,19.99,0.209530062,0.047901954,-0.225523205,0.086454787,4,100.0,US.AAPL,1.58,2.67,0.54,1.0,-0.01766386127762913,4221483923588.0,"成交额 $2,987,147 ≥ 阈值 $500,000 | 成交量 18,698 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260515P295000,AAPL 260515 295.00P,287.423,4019,2969962.0,PUT,2026-05-15,295.0,52,25.366,-0.746103836,0.030268491,-0.200774329,0.135805481,8,100.0,US.AAPL,8.0,9.44,6.22,9.0785,0.02636184299795075,4221483923588.0,"成交额 $2,969,962 ≥ 阈值 $500,000 | 成交量 4,019 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260618C275000,AAPL 260618 275.00C,287.423,1492,2927491.0,CALL,2026-06-18,275.0,20772,24.671,0.732368666,0.01368665,-0.113984886,0.320841467,42,100.0,US.AAPL,18.83,21.61,16.5,18.0841,0.04322201076462218,4221483923588.0,"成交额 $2,927,491 ≥ 阈值 $500,000 | 成交量 1,492 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260515C275000,AAPL 260515 275.00C,287.423,1947,2921365.0,CALL,2026-05-15,275.0,20044,23.59,0.904238427,0.016945386,-0.129270082,0.072258582,8,100.0,US.AAPL,14.12,17.56,11.85,13.4047,0.04322201076462218,4221483923588.0,"成交额 $2,921,365 ≥ 阈值 $500,000 | 成交量 1,947 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260511C287500,AAPL 260511 287.50C,287.423,7291,2580633.0,CALL,2026-05-11,287.5,1812,18.816,0.506580503,0.070528276,-0.317248636,0.119894531,4,100.0,US.AAPL,3.2,5.65,1.71,2.815,-0.00026789783698589944,4221483923588.0,"成交额 $2,580,633 ≥ 阈值 $500,000 | 成交量 7,291 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260515C270000,AAPL 260515 270.00C,287.423,1255,2463941.0,CALL,2026-05-15,270.0,25583,25.093,0.957665243,0.008454705,-0.082406974,0.038371882,8,100.0,US.AAPL,19.2,22.27,16.58,18.0619,0.060617974205265414,4221483923588.0,"成交额 $2,463,941 ≥ 阈值 $500,000 | 成交量 1,255 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260515C225000,AAPL 260515 225.00C,287.423,382,2442591.0,CALL,2026-05-15,225.0,687,0.0,0.0,0.0,0.0,0.0,8,100.0,US.AAPL,66.8,66.8,62.2,62.639,0.2171816451710545,4221483923588.0,"成交额 $2,442,591 ≥ 阈值 $500,000 | 成交量 382 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260508P287500,AAPL 260508 287.50P,287.423,19649,2344309.0,PUT,2026-05-08,287.5,926,27.02,-0.502184981,0.098628522,-0.821871035,0.05975524,1,100.0,US.AAPL,1.33,2.69,0.58,2.1506,0.00026789783698589944,4221483923588.0,"成交额 $2,344,309 ≥ 阈值 $500,000 | 成交量 19,649 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260618C280000,AAPL 260618 280.00C,287.423,1416,2254615.0,CALL,2026-06-18,280.0,45304,24.009,0.660392777,0.015646893,-0.12020939,0.35701084,42,100.0,US.AAPL,15.69,18.0,12.95,14.5871,0.02582604732397895,4221483923588.0,"成交额 $2,254,615 ≥ 阈值 $500,000 | 成交量 1,416 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260529C280000,AAPL 260529 280.00C,287.423,1603,2205695.0,CALL,2026-05-29,280.0,2674,22.94,0.702585838,0.02139856,-0.147716018,0.244283215,22,100.0,US.AAPL,12.55,15.0,10.24,11.499,0.02582604732397895,4221483923588.0,"成交额 $2,205,695 ≥ 阈值 $500,000 | 成交量 1,603 手",US.AAPL,2026-05-08 04:16:04
US.AAPL261120C270000,AAPL 261120 270.00C,287.423,594,2190528.0,CALL,2026-11-20,270.0,4110,27.511,0.694214133,0.006035952,-0.068171624,0.740471051,197,100.0,US.AAPL,36.82,37.83,35.35,35.5873,0.060617974205265414,4221483923588.0,"成交额 $2,190,528 ≥ 阈值 $500,000 | 成交量 594 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260618C260000,AAPL 260618 260.00C,287.423,693,2182691.0,CALL,2026-06-18,260.0,20739,26.915,0.882971008,0.007489654,-0.083719065,0.191495011,42,100.0,US.AAPL,31.19,34.6,29.1,30.4914,0.09540990108655188,4221483923588.0,"成交额 $2,182,691 ≥ 阈值 $500,000 | 成交量 693 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260515C250000,AAPL 260515 250.00C,287.423,537,2103371.0,CALL,2026-05-15,250.0,9293,0.0,0.0,0.0,0.0,0.0,8,100.0,US.AAPL,38.78,41.54,36.3,37.7164,0.13020182796783836,4221483923588.0,"成交额 $2,103,371 ≥ 阈值 $500,000 | 成交量 537 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260918C300000,AAPL 260918 300.00C,287.423,1401,2056974.0,CALL,2026-09-18,300.0,23304,24.422,0.450275818,0.009307295,-0.074534382,0.689315393,134,100.0,US.AAPL,14.25,16.07,12.5,13.525,-0.043757806438593984,4221483923588.0,"成交额 $2,056,974 ≥ 阈值 $500,000 | 成交量 1,401 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260508C275000,AAPL 260508 275.00C,287.423,1583,2009539.0,CALL,2026-05-08,275.0,4340,56.982,0.933945535,0.015039524,-0.560268002,0.019231921,1,100.0,US.AAPL,14.0,17.15,10.75,12.6279,0.04322201076462218,4221483923588.0,"成交额 $2,009,539 ≥ 阈值 $500,000 | 成交量 1,583 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260618C285000,AAPL 260618 285.00C,287.423,1619,1994807.0,CALL,2026-06-18,285.0,19047,23.493,0.578765384,0.017077357,-0.12284405,0.38131142,42,100.0,US.AAPL,12.3,14.6,10.25,11.4577,0.008430083883335717,4221483923588.0,"成交额 $1,994,807 ≥ 阈值 $500,000 | 成交量 1,619 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260618P290000,AAPL 260618 290.00P,287.423,2158,1964164.0,PUT,2026-06-18,290.0,2246,23.342,-0.513038463,0.017858483,-0.095380809,0.387183356,42,100.0,US.AAPL,9.21,10.45,8.37,10.2574,0.008965879557307516,4221483923588.0,"成交额 $1,964,164 ≥ 阈值 $500,000 | 成交量 2,158 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260717C270000,AAPL 260717 270.00C,287.423,710,1910345.0,CALL,2026-07-17,270.0,5817,24.986,0.753941016,0.009948411,-0.089712957,0.399298235,71,100.0,US.AAPL,27.0,28.25,23.81,24.7657,0.060617974205265414,4221483923588.0,"成交额 $1,910,345 ≥ 阈值 $500,000 | 成交量 710 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260918C220000,AAPL 260918 220.00C,287.423,250,1837100.0,CALL,2026-09-18,220.0,1428,32.965,0.933880963,0.002238099,-0.047106524,0.223678019,134,100.0,US.AAPL,74.0,74.0,72.71,72.5008,0.23457760861169774,4221483923588.0,"成交额 $1,837,100 ≥ 阈值 $500,000 | 成交量 250 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260515C292500,AAPL 260515 292.50C,287.423,5660,1759970.0,CALL,2026-05-15,292.5,5405,22.845,0.316525067,0.036636261,-0.230293904,0.151359688,8,100.0,US.AAPL,2.91,4.3,1.61,2.29,-0.01766386127762913,4221483923588.0,"成交额 $1,759,970 ≥ 阈值 $500,000 | 成交量 5,660 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260508C220000,AAPL 260508 220.00C,287.423,251,1748434.0,CALL,2026-05-08,220.0,106,205.818,0.994559555,0.000505538,-0.233180581,0.002335388,1,100.0,US.AAPL,69.21,71.0,68.4,67.51,0.23457760861169774,4221483923588.0,"成交额 $1,748,434 ≥ 阈值 $500,000 | 成交量 251 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260717P285000,AAPL 260717 285.00P,287.423,1754,1723783.0,PUT,2026-07-17,285.0,980,23.368,-0.425316057,0.013483065,-0.070944542,0.494713839,71,100.0,US.AAPL,9.6,10.38,8.72,10.275,-0.008430083883335717,4221483923588.0,"成交额 $1,723,783 ≥ 阈值 $500,000 | 成交量 1,754 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260821C290000,AAPL 260821 290.00C,287.423,962,1645428.0,CALL,2026-08-21,290.0,7103,24.775,0.531573618,0.010363746,-0.08587826,0.615966802,106,100.0,US.AAPL,16.6,18.75,14.97,15.9551,-0.008965879557307516,4221483923588.0,"成交额 $1,645,428 ≥ 阈值 $500,000 | 成交量 962 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260508P285000,AAPL 260508 285.00P,287.423,24617,1642690.0,PUT,2026-05-08,285.0,4030,28.201,-0.277669241,0.079370962,-0.718879186,0.050211726,1,100.0,US.AAPL,0.64,1.4,0.29,1.165,-0.008430083883335717,4221483923588.0,"成交额 $1,642,690 ≥ 阈值 $500,000 | 成交量 24,617 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260821C240000,AAPL 260821 240.00C,287.423,292,1593759.0,CALL,2026-08-21,240.0,2086,30.053,0.896120451,0.003876058,-0.060112387,0.279339733,106,100.0,US.AAPL,54.48,56.2,53.7,52.85,0.16499375484912482,4221483923588.0,"成交额 $1,593,759 ≥ 阈值 $500,000 | 成交量 292 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260618C270000,AAPL 260618 270.00C,287.423,663,1579284.0,CALL,2026-06-18,270.0,27962,25.265,0.794319826,0.011557739,-0.104431355,0.277431624,42,100.0,US.AAPL,23.0,25.8,20.25,21.9751,0.060617974205265414,4221483923588.0,"成交额 $1,579,284 ≥ 阈值 $500,000 | 成交量 663 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260513C292500,AAPL 260513 292.50C,287.423,5632,1485666.0,CALL,2026-05-13,292.5,295,21.893,0.277982198,0.041605554,-0.239229964,0.123486027,6,100.0,US.AAPL,2.08,3.58,1.08,1.73,-0.01766386127762913,4221483923588.0,"成交额 $1,485,666 ≥ 阈值 $500,000 | 成交量 5,632 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260618C245000,AAPL 260618 245.00C,287.423,321,1470649.0,CALL,2026-06-18,245.0,3969,32.032,0.940950115,0.003767204,-0.066069212,0.114657171,42,100.0,US.AAPL,46.3,46.49,42.95,44.4351,0.1475977914084816,4221483923588.0,"成交额 $1,470,649 ≥ 阈值 $500,000 | 成交量 321 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260513C290000,AAPL 260513 290.00C,287.423,4750,1439006.0,CALL,2026-05-13,290.0,2692,21.579,0.38691691,0.048171923,-0.274869992,0.140956056,6,100.0,US.AAPL,3.2,4.83,1.71,2.51,-0.008965879557307516,4221483923588.0,"成交额 $1,439,006 ≥ 阈值 $500,000 | 成交量 4,750 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260515P285000,AAPL 260515 285.00P,287.423,5771,1369481.0,PUT,2026-05-15,285.0,7005,24.025,-0.391176284,0.037674771,-0.242665363,0.163201134,8,100.0,US.AAPL,2.53,3.62,1.8,3.175,-0.008430083883335717,4221483923588.0,"成交额 $1,369,481 ≥ 阈值 $500,000 | 成交量 5,771 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260515C260000,AAPL 260515 260.00C,287.423,476,1360837.0,CALL,2026-05-15,260.0,10308,0.0,0.0,0.0,0.0,0.0,8,100.0,US.AAPL,28.88,32.3,26.65,27.8097,0.09540990108655188,4221483923588.0,"成交额 $1,360,837 ≥ 阈值 $500,000 | 成交量 476 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260508P292500,AAPL 260508 292.50P,287.423,4117,1286930.0,PUT,2026-05-08,292.5,901,31.394,-0.855247401,0.048814525,-0.515200203,0.034057702,1,100.0,US.AAPL,5.1,6.1,2.38,5.6247,0.01766386127762913,4221483923588.0,"成交额 $1,286,930 ≥ 阈值 $500,000 | 成交量 4,117 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260821C280000,AAPL 260821 280.00C,287.423,567,1273026.0,CALL,2026-08-21,280.0,7105,25.465,0.631740612,0.009558076,-0.086339608,0.583866484,106,100.0,US.AAPL,22.51,24.88,20.27,21.6382,0.02582604732397895,4221483923588.0,"成交额 $1,273,026 ≥ 阈值 $500,000 | 成交量 567 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260821C285000,AAPL 260821 285.00C,287.423,649,1271913.0,CALL,2026-08-21,285.0,5291,25.156,0.582525271,0.010019033,-0.086834596,0.604625632,106,100.0,US.AAPL,19.39,21.56,17.64,18.6518,0.008430083883335717,4221483923588.0,"成交额 $1,271,913 ≥ 阈值 $500,000 | 成交量 649 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260618C310000,AAPL 260618 310.00C,287.423,4649,1255937.0,CALL,2026-06-18,310.0,39717,22.84,0.18857225,0.012130379,-0.076784037,0.263171952,42,100.0,US.AAPL,2.69,3.64,1.9,2.45,-0.07854973331988045,4221483923588.0,"成交额 $1,255,937 ≥ 阈值 $500,000 | 成交量 4,649 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260717C275000,AAPL 260717 275.00C,287.423,556,1245048.0,CALL,2026-07-17,275.0,10252,24.407,0.702009124,0.011203706,-0.09388356,0.439310576,71,100.0,US.AAPL,22.1,24.26,19.6,21.08,0.04322201076462218,4221483923588.0,"成交额 $1,245,048 ≥ 阈值 $500,000 | 成交量 556 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260522C290000,AAPL 260522 290.00C,287.423,2059,1189890.0,CALL,2026-05-22,290.0,6005,22.844,0.445400863,0.029698707,-0.190636158,0.23020009,15,100.0,US.AAPL,5.45,7.12,3.75,4.65,-0.008965879557307516,4221483923588.0,"成交额 $1,189,890 ≥ 阈值 $500,000 | 成交量 2,059 手",US.AAPL,2026-05-08 04:16:04
US.AAPL261016C250000,AAPL 261016 250.00C,287.423,240,1183389.0,CALL,2026-10-16,250.0,331,28.936,0.81699586,0.004785171,-0.064105839,0.507516811,162,100.0,US.AAPL,50.59,50.6,46.4,47.8707,0.13020182796783836,4221483923588.0,"成交额 $1,183,389 ≥ 阈值 $500,000 | 成交量 240 手",US.AAPL,2026-05-08 04:16:04
US.AAPL260821C310000,AAPL 260821 310.00C,287.423,1483,1177840.0,CALL,2026-08-21,310.0,17762,24.125,0.331718335,0.009711819,-0.072823672,0.561968513,106,100.0,US.AAPL,8.5,9.57,7.4,7.85,-0.07854973331988045,4221483923588.0,"成交额 $1,177,840 ≥ 阈值 $500,000 | 成交量 1,483 手",US.AAPL,2026-05-08 04:16:04
