code,name,last_price,volume,turnover,option_type,strike_time,option_strike_price,option_open_interest,option_implied_volatility,option_delta,option_gamma,option_theta,option_vega,option_expiry_date_distance,option_contract_size,stock_owner,atm_degree_pct,anomaly_reason,scan_symbol,scan_timestamp
US.BABA260618P120000,BABA 260618 120.00P,131.5,2369,799104.0,PUT,2026-06-18,120.0,13095,43.8,-0.247172944,0.015169852,-0.065827718,0.150385368,48,100.0,US.BABA,-0.08745247148288973,"成交额 $799,104 ≥ 阈值 $500,000 | 成交量 2,369 手",US.BABA,2026-05-02 07:11:33
US.BABA260717P130000,BABA 260717 130.00P,131.5,828,753514.0,PUT,2026-07-17,130.0,7371,43.759,-0.425151164,0.014975614,-0.061930153,0.23618459,77,100.0,US.BABA,-0.011406844106463879,"成交额 $753,514 ≥ 阈值 $500,000 | 成交量 828 手",US.BABA,2026-05-02 07:11:33
US.BABA260529C130000,BABA 260529 130.00C,131.5,890,710065.0,CALL,2026-05-29,130.0,303,47.1,0.569265713,0.022941501,-0.128335574,0.14287165,28,100.0,US.BABA,0.011406844106463879,"成交额 $710,065 ≥ 阈值 $500,000 | 成交量 890 手",US.BABA,2026-05-02 07:11:33
US.BABA260717C140000,BABA 260717 140.00C,131.5,901,620223.0,CALL,2026-07-17,140.0,4737,41.745,0.424200837,0.015545127,-0.069205834,0.236446066,77,100.0,US.BABA,-0.06463878326996197,"成交额 $620,223 ≥ 阈值 $500,000 | 成交量 901 手",US.BABA,2026-05-02 07:11:33
US.BABA260515C130000,BABA 260515 130.00C,131.5,953,614236.0,CALL,2026-05-15,130.0,5285,52.783,0.569962323,0.028989731,-0.201700541,0.100828949,14,100.0,US.BABA,0.011406844106463879,"成交额 $614,236 ≥ 阈值 $500,000 | 成交量 953 手",US.BABA,2026-05-02 07:11:33
US.BABA260529C135000,BABA 260529 135.00C,131.5,1013,605255.0,CALL,2026-05-29,135.0,88,46.872,0.453644336,0.023248587,-0.127442046,0.144082577,28,100.0,US.BABA,-0.026615969581749048,"成交额 $605,255 ≥ 阈值 $500,000 | 成交量 1,013 手",US.BABA,2026-05-02 07:11:33
US.BABA260618C145000,BABA 260618 145.00C,131.5,1373,551809.0,CALL,2026-06-18,145.0,17878,45.633,0.315739337,0.016356243,-0.084671581,0.169398683,48,100.0,US.BABA,-0.10266159695817491,"成交额 $551,809 ≥ 阈值 $500,000 | 成交量 1,373 手",US.BABA,2026-05-02 07:11:33
US.BABA260508C135000,BABA 260508 135.00C,131.5,3239,524881.0,CALL,2026-05-08,135.0,2595,38.228,0.322725386,0.051889497,-0.188765821,0.064921945,7,100.0,US.BABA,-0.026615969581749048,"成交额 $524,881 ≥ 阈值 $500,000 | 成交量 3,239 手",US.BABA,2026-05-02 07:11:33
US.BABA260508C134000,BABA 260508 134.00C,131.5,2649,513632.0,CALL,2026-05-08,134.0,991,37.803,0.373387304,0.055367955,-0.19837613,0.068506646,7,100.0,US.BABA,-0.019011406844106463,"成交额 $513,632 ≥ 阈值 $500,000 | 成交量 2,649 手",US.BABA,2026-05-02 07:11:33
US.COIN260508C197500,COIN 260508 197.50C,191.25,3651,2568193.0,CALL,2026-05-08,197.5,4688,87.155,0.41976435,0.017043182,-0.679415086,0.10284034,7,100.0,US.COIN,-0.032679738562091505,"成交额 $2,568,193 ≥ 阈值 $500,000 | 成交量 3,651 手",US.COIN,2026-05-02 07:12:10
US.COIN260508C200000,COIN 260508 200.00C,191.25,3146,2043503.0,CALL,2026-05-08,200.0,1935,87.746,0.380365986,0.016496247,-0.664250856,0.100214221,7,100.0,US.COIN,-0.0457516339869281,"成交额 $2,043,503 ≥ 阈值 $500,000 | 成交量 3,146 手",US.COIN,2026-05-02 07:12:10
US.COIN260508C195000,COIN 260508 195.00C,191.25,2274,1897276.0,CALL,2026-05-08,195.0,6749,87.548,0.46204341,0.017239751,-0.695321821,0.10449541,7,100.0,US.COIN,-0.0196078431372549,"成交额 $1,897,276 ≥ 阈值 $500,000 | 成交量 2,274 手",US.COIN,2026-05-02 07:12:10
US.COIN260515P180000,COIN 260515 180.00P,191.25,2163,1423727.0,PUT,2026-05-15,180.0,2763,79.463,-0.316771126,0.012009717,-0.379534808,0.132925611,14,100.0,US.COIN,-0.058823529411764705,"成交额 $1,423,727 ≥ 阈值 $500,000 | 成交量 2,163 手",US.COIN,2026-05-02 07:12:10
US.COIN260508C207500,COIN 260508 207.50C,191.25,3112,1259086.0,CALL,2026-05-08,207.5,292,88.773,0.273916931,0.014257067,-0.579264172,0.087623977,7,100.0,US.COIN,-0.08496732026143791,"成交额 $1,259,086 ≥ 阈值 $500,000 | 成交量 3,112 手",US.COIN,2026-05-02 07:12:10
US.COIN260605C195000,COIN 260605 195.00C,191.25,784,1256586.0,CALL,2026-06-05,195.0,97,70.954,0.514772025,0.009499693,-0.249649124,0.235795168,35,100.0,US.COIN,-0.0196078431372549,"成交额 $1,256,586 ≥ 阈值 $500,000 | 成交量 784 手",US.COIN,2026-05-02 07:12:10
US.COIN260821C200000,COIN 260821 200.00C,191.25,435,1239757.0,CALL,2026-08-21,200.0,895,71.587,0.545142752,0.005228681,-0.142214079,0.419763037,112,100.0,US.COIN,-0.0457516339869281,"成交额 $1,239,757 ≥ 阈值 $500,000 | 成交量 435 手",US.COIN,2026-05-02 07:12:10
US.COIN260508C210000,COIN 260508 210.00C,191.25,2829,1041327.0,CALL,2026-05-08,210.0,1048,89.378,0.243995054,0.013337709,-0.54611903,0.082531338,7,100.0,US.COIN,-0.09803921568627451,"成交额 $1,041,327 ≥ 阈值 $500,000 | 成交量 2,829 手",US.COIN,2026-05-02 07:12:10
US.COIN260508C190000,COIN 260508 190.00C,191.25,774,817985.0,CALL,2026-05-08,190.0,1403,87.23,0.547903988,0.017255765,-0.693090294,0.104213337,7,100.0,US.COIN,0.006535947712418301,"成交额 $817,985 ≥ 阈值 $500,000 | 成交量 774 手",US.COIN,2026-05-02 07:12:10
US.COIN260508P185000,COIN 260508 185.00P,191.25,1258,757431.0,PUT,2026-05-08,185.0,344,86.79,-0.365652057,0.016475184,-0.63682264,0.098954187,7,100.0,US.COIN,-0.032679738562091505,"成交额 $757,431 ≥ 阈值 $500,000 | 成交量 1,258 手",US.COIN,2026-05-02 07:12:10
US.COIN260618P210000,COIN 260618 210.00P,191.25,229,687908.0,PUT,2026-06-18,210.0,2138,70.05,-0.590202313,0.00808301,-0.185590151,0.269029767,48,100.0,US.COIN,0.09803921568627451,"成交额 $687,908 ≥ 阈值 $500,000 | 成交量 229 手",US.COIN,2026-05-02 07:12:10
US.COIN260515P165000,COIN 260515 165.00P,191.25,2156,572276.0,PUT,2026-05-15,165.0,1748,82.255,-0.156730415,0.00781787,-0.262686188,0.089606718,14,100.0,US.COIN,-0.13725490196078433,"成交额 $572,276 ≥ 阈值 $500,000 | 成交量 2,156 手",US.COIN,2026-05-02 07:12:10
US.COIN260508C205000,COIN 260508 205.00C,191.25,1094,527163.0,CALL,2026-05-08,205.0,4658,88.498,0.307234223,0.015091125,-0.612654686,0.092462831,7,100.0,US.COIN,-0.0718954248366013,"成交额 $527,163 ≥ 阈值 $500,000 | 成交量 1,094 手",US.COIN,2026-05-02 07:12:10
US.JD260618P29000,JD 260618 29.00P,29.96,5313,620852.0,PUT,2026-06-18,29.0,4141,39.259,-0.370962687,0.089169693,-0.015812829,0.040954992,48,100.0,US.JD,-0.03204272363150871,"成交额 $620,852 ≥ 阈值 $500,000 | 成交量 5,313 手",US.JD,2026-05-02 07:12:12
US.JD260918C37000,JD 260918 37.00C,29.96,4955,560259.0,CALL,2026-09-18,37.0,16475,43.451,0.274756144,0.041388183,-0.010313471,0.061848752,140,100.0,US.JD,-0.23497997329773027,"成交额 $560,259 ≥ 阈值 $500,000 | 成交量 4,955 手",US.JD,2026-05-02 07:12:12
US.MSTR260508C180000,MSTR 260508 180.00C,177.17,48360,30022460.0,CALL,2026-05-08,180.0,2487,74.749,0.461505667,0.021859791,-0.552876789,0.096496141,7,100.0,US.MSTR,-0.01597335892081059,"成交额 $30,022,460 ≥ 阈值 $500,000 | 成交量 48,360 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260508C187500,MSTR 260508 187.50C,177.17,32149,12582485.0,CALL,2026-05-08,187.5,377,76.965,0.316485649,0.019031094,-0.503070188,0.086498466,7,100.0,US.MSTR,-0.0583055822091777,"成交额 $12,582,485 ≥ 阈值 $500,000 | 成交量 32,149 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260508C182500,MSTR 260508 182.50C,177.17,16512,10537359.0,CALL,2026-05-08,182.5,1275,75.403,0.409716554,0.021211698,-0.54387333,0.094454048,7,100.0,US.MSTR,-0.03008410001693296,"成交额 $10,537,359 ≥ 阈值 $500,000 | 成交量 16,512 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260508C190000,MSTR 260508 190.00C,177.17,28391,10409872.0,CALL,2026-05-08,190.0,1651,78.17,0.276900171,0.017624389,-0.477513747,0.081358788,7,100.0,US.MSTR,-0.07241632330530007,"成交额 $10,409,872 ≥ 阈值 $500,000 | 成交量 28,391 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260508C167500,MSTR 260508 167.50C,177.17,7566,9843691.0,CALL,2026-05-08,167.5,19480,73.334,0.730742349,0.018527849,-0.451452072,0.080238138,7,100.0,US.MSTR,0.054580346559801256,"成交额 $9,843,691 ≥ 阈值 $500,000 | 成交量 7,566 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260508C175000,MSTR 260508 175.00C,177.17,6671,5504454.0,CALL,2026-05-08,175.0,15503,73.708,0.571108443,0.021917475,-0.541169175,0.095403708,7,100.0,US.MSTR,0.012248123271434146,"成交额 $5,504,454 ≥ 阈值 $500,000 | 成交量 6,671 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260605C185000,MSTR 260605 185.00C,177.17,3949,5361050.0,CALL,2026-06-05,185.0,162,70.513,0.470679101,0.010304162,-0.228918188,0.217863611,35,100.0,US.MSTR,-0.044194841113055335,"成交额 $5,361,050 ≥ 阈值 $500,000 | 成交量 3,949 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260508C177500,MSTR 260508 177.50C,177.17,6075,4321948.0,CALL,2026-05-08,177.5,18724,74.295,0.51571045,0.022079035,-0.553092219,0.096872813,7,100.0,US.MSTR,-0.0018626178246882233,"成交额 $4,321,948 ≥ 阈值 $500,000 | 成交量 6,075 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260515C180000,MSTR 260515 180.00C,177.17,4244,3648874.0,CALL,2026-05-15,180.0,7803,71.853,0.486724297,0.016068955,-0.371052672,0.13769075,14,100.0,US.MSTR,-0.01597335892081059,"成交额 $3,648,874 ≥ 阈值 $500,000 | 成交量 4,244 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260508C125000,MSTR 260508 125.00C,177.17,702,3559521.0,CALL,2026-05-08,125.0,177,102.767,0.994610352,0.000618982,-0.035339507,0.003757698,7,100.0,US.MSTR,0.29446294519388155,"成交额 $3,559,521 ≥ 阈值 $500,000 | 成交量 702 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260515C200000,MSTR 260515 200.00C,177.17,9578,3376404.0,CALL,2026-05-15,200.0,17160,76.55,0.233154303,0.011574052,-0.297118014,0.105653709,14,100.0,US.MSTR,-0.12885928768978955,"成交额 $3,376,404 ≥ 阈值 $500,000 | 成交量 9,578 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260508P170000,MSTR 260508 170.00P,177.17,6757,3048825.0,PUT,2026-05-08,170.0,1034,72.857,-0.319234963,0.020184538,-0.469769629,0.086809004,7,100.0,US.MSTR,-0.040469605463678886,"成交额 $3,048,825 ≥ 阈值 $500,000 | 成交量 6,757 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260515P180000,MSTR 260515 180.00P,177.17,2151,2615919.0,PUT,2026-05-15,180.0,4756,70.649,-0.514928372,0.01637071,-0.347819058,0.137632947,14,100.0,US.MSTR,0.01597335892081059,"成交额 $2,615,919 ≥ 阈值 $500,000 | 成交量 2,151 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260618C175000,MSTR 260618 175.00C,177.17,1285,2568452.0,CALL,2026-06-18,175.0,3770,70.763,0.577219956,0.008621883,-0.194876917,0.251149757,48,100.0,US.MSTR,0.012248123271434146,"成交额 $2,568,452 ≥ 阈值 $500,000 | 成交量 1,285 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260605P260000,MSTR 260605 260.00P,177.17,281,2416284.0,PUT,2026-06-05,260.0,0,76.634,-0.941107139,0.003508557,-0.055946912,0.062766419,35,100.0,US.MSTR,0.46751707399672643,"成交额 $2,416,284 ≥ 阈值 $500,000 | 成交量 281 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260618C180000,MSTR 260618 180.00C,177.17,1406,2415495.0,CALL,2026-06-18,180.0,3011,70.3,0.5333659,0.008813832,-0.196005606,0.2550641,48,100.0,US.MSTR,-0.01597335892081059,"成交额 $2,415,495 ≥ 阈值 $500,000 | 成交量 1,406 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260508C170000,MSTR 260508 170.00C,177.17,2276,2361103.0,CALL,2026-05-08,170.0,19814,73.9,0.679023366,0.019938374,-0.494334533,0.087013348,7,100.0,US.MSTR,0.040469605463678886,"成交额 $2,361,103 ≥ 阈值 $500,000 | 成交量 2,276 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260618C200000,MSTR 260618 200.00C,177.17,2248,2314351.0,CALL,2026-06-18,200.0,9656,71.086,0.373103691,0.008300766,-0.18666033,0.242894902,48,100.0,US.MSTR,-0.12885928768978955,"成交额 $2,314,351 ≥ 阈值 $500,000 | 成交量 2,248 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260515C175000,MSTR 260515 175.00C,177.17,2250,2273438.0,CALL,2026-05-15,175.0,3102,71.477,0.56671209,0.015935884,-0.365523813,0.135836318,14,100.0,US.MSTR,0.012248123271434146,"成交额 $2,273,438 ≥ 阈值 $500,000 | 成交量 2,250 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260515P170000,MSTR 260515 170.00P,177.17,3374,2254636.0,PUT,2026-05-15,170.0,3479,70.82,-0.352872778,0.015201738,-0.326818902,0.128269425,14,100.0,US.MSTR,-0.040469605463678886,"成交额 $2,254,636 ≥ 阈值 $500,000 | 成交量 3,374 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260508C185000,MSTR 260508 185.00C,177.17,4584,2118692.0,CALL,2026-05-08,185.0,1922,75.824,0.360453147,0.020312191,-0.524116224,0.09095346,7,100.0,US.MSTR,-0.044194841113055335,"成交额 $2,118,692 ≥ 阈值 $500,000 | 成交量 4,584 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260918C200000,MSTR 260918 200.00C,177.17,748,1835126.0,CALL,2026-09-18,200.0,3057,72.881,0.495107705,0.00499064,-0.120492311,0.437497787,140,100.0,US.MSTR,-0.12885928768978955,"成交额 $1,835,126 ≥ 阈值 $500,000 | 成交量 748 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260508C150000,MSTR 260508 150.00C,177.17,584,1641091.0,CALL,2026-05-08,150.0,2261,87.496,0.926863363,0.006530674,-0.22044558,0.033743377,7,100.0,US.MSTR,0.15335553423265785,"成交额 $1,641,091 ≥ 阈值 $500,000 | 成交量 584 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260515C185000,MSTR 260515 185.00C,177.17,2249,1576703.0,CALL,2026-05-15,185.0,4870,72.694,0.411130576,0.015495865,-0.364626098,0.134333574,14,100.0,US.MSTR,-0.044194841113055335,"成交额 $1,576,703 ≥ 阈值 $500,000 | 成交量 2,249 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260508C172500,MSTR 260508 172.50C,177.17,1788,1558836.0,CALL,2026-05-08,172.5,774,74.283,0.625445498,0.020998084,-0.526545593,0.092114068,7,100.0,US.MSTR,0.026358864367556516,"成交额 $1,558,836 ≥ 阈值 $500,000 | 成交量 1,788 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260515P175000,MSTR 260515 175.00P,177.17,1689,1525114.0,PUT,2026-05-15,175.0,1890,70.775,-0.433528312,0.01611487,-0.345271661,0.135823999,14,100.0,US.MSTR,-0.012248123271434146,"成交额 $1,525,114 ≥ 阈值 $500,000 | 成交量 1,689 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260515C115000,MSTR 260515 115.00C,177.17,242,1474387.0,CALL,2026-05-15,115.0,126,122.825,0.973238437,0.001458707,-0.101607643,0.021366391,14,100.0,US.MSTR,0.35090590957837103,"成交额 $1,474,387 ≥ 阈值 $500,000 | 成交量 242 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260508C165000,MSTR 260508 165.00C,177.17,1014,1404898.0,CALL,2026-05-08,165.0,2560,75.685,0.771557626,0.016446531,-0.425345517,0.073507075,7,100.0,US.MSTR,0.06869108765592362,"成交额 $1,404,898 ≥ 阈值 $500,000 | 成交量 1,014 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260508P180000,MSTR 260508 180.00P,177.17,1601,1379584.0,PUT,2026-05-08,180.0,651,73.6,-0.540002865,0.022217193,-0.527039506,0.096443796,7,100.0,US.MSTR,0.01597335892081059,"成交额 $1,379,584 ≥ 阈值 $500,000 | 成交量 1,601 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260508P175000,MSTR 260508 175.00P,177.17,2117,1312119.0,PUT,2026-05-08,175.0,328,73.31,-0.428910363,0.022050289,-0.521345504,0.095394218,7,100.0,US.MSTR,-0.012248123271434146,"成交额 $1,312,119 ≥ 阈值 $500,000 | 成交量 2,117 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260508C200000,MSTR 260508 200.00C,177.17,7539,1275622.0,CALL,2026-05-08,200.0,2784,82.357,0.156141873,0.01196383,-0.348575641,0.058184924,7,100.0,US.MSTR,-0.12885928768978955,"成交额 $1,275,622 ≥ 阈值 $500,000 | 成交量 7,539 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260508P160000,MSTR 260508 160.00P,177.17,6495,1273734.0,PUT,2026-05-08,160.0,2101,75.288,-0.14798413,0.012630104,-0.305056734,0.056145057,7,100.0,US.MSTR,-0.09691256984816836,"成交额 $1,273,734 ≥ 阈值 $500,000 | 成交量 6,495 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260515C160000,MSTR 260515 160.00C,177.17,637,1269381.0,CALL,2026-05-15,160.0,7008,73.422,0.786247824,0.011484986,-0.280492418,0.100557342,14,100.0,US.MSTR,0.09691256984816836,"成交额 $1,269,381 ≥ 阈值 $500,000 | 成交量 637 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260515P167500,MSTR 260515 167.50P,177.17,1684,1262792.0,PUT,2026-05-15,167.5,324,70.908,-0.313998258,0.014496637,-0.312464575,0.122490466,14,100.0,US.MSTR,-0.054580346559801256,"成交额 $1,262,792 ≥ 阈值 $500,000 | 成交量 1,684 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260821C160000,MSTR 260821 160.00C,177.17,325,1254075.0,CALL,2026-08-21,160.0,2365,74.139,0.684623654,0.004887629,-0.124085507,0.348603192,112,100.0,US.MSTR,0.09691256984816836,"成交额 $1,254,075 ≥ 阈值 $500,000 | 成交量 325 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260618C195000,MSTR 260618 195.00C,177.17,1153,1242889.0,CALL,2026-06-18,195.0,1277,71.066,0.410822413,0.008530006,-0.192161157,0.249535048,48,100.0,US.MSTR,-0.10063780549754481,"成交额 $1,242,889 ≥ 阈值 $500,000 | 成交量 1,153 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260508C160000,MSTR 260508 160.00C,177.17,659,1188938.0,CALL,2026-05-08,160.0,2109,73.604,0.856996146,0.012623906,-0.306674032,0.054869204,7,100.0,US.MSTR,0.09691256984816836,"成交额 $1,188,938 ≥ 阈值 $500,000 | 成交量 659 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260515C170000,MSTR 260515 170.00C,177.17,917,1124152.0,CALL,2026-05-15,170.0,9448,71.799,0.646175008,0.014997422,-0.348184556,0.128411325,14,100.0,US.MSTR,0.040469605463678886,"成交额 $1,124,152 ≥ 阈值 $500,000 | 成交量 917 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260515C140000,MSTR 260515 140.00C,177.17,293,1120217.0,CALL,2026-05-15,140.0,37125,83.699,0.937404583,0.004259988,-0.138457882,0.042518786,14,100.0,US.MSTR,0.2097984986171473,"成交额 $1,120,217 ≥ 阈值 $500,000 | 成交量 293 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260618C185000,MSTR 260618 185.00C,177.17,667,1052345.0,CALL,2026-06-18,185.0,1166,70.674,0.491059147,0.008795833,-0.197043325,0.255895022,48,100.0,US.MSTR,-0.044194841113055335,"成交额 $1,052,345 ≥ 阈值 $500,000 | 成交量 667 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260618P158000,MSTR 260618 158.00P,177.17,1001,921314.0,PUT,2026-06-18,158.0,274,71.189,-0.277631704,0.007351436,-0.15540529,0.215037096,48,100.0,US.MSTR,-0.10820116272506626,"成交额 $921,314 ≥ 阈值 $500,000 | 成交量 1,001 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260508P177500,MSTR 260508 177.50P,177.17,1058,867052.0,PUT,2026-05-08,177.5,68,73.657,-0.484731621,0.022289619,-0.531333515,0.096864094,7,100.0,US.MSTR,0.0018626178246882233,"成交额 $867,052 ≥ 阈值 $500,000 | 成交量 1,058 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260508C147000,MSTR 260508 147.00C,177.17,283,850035.0,CALL,2026-05-08,147.0,45,86.026,0.950203824,0.004917368,-0.160882474,0.024981046,7,100.0,US.MSTR,0.1702884235480047,"成交额 $850,035 ≥ 阈值 $500,000 | 成交量 283 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260515C177500,MSTR 260515 177.50C,177.17,853,836694.0,CALL,2026-05-15,177.5,419,71.666,0.526466358,0.016084193,-0.370203097,0.1374639,14,100.0,US.MSTR,-0.0018626178246882233,"成交额 $836,694 ≥ 阈值 $500,000 | 成交量 853 手",US.MSTR,2026-05-02 07:12:42
US.MSTR260508P172500,MSTR 260508 172.50P,177.17,1423,819221.0,PUT,2026-05-08,172.5,393,73.042,-0.373297441,0.021341895,-0.500570673,0.092007645,7,100.0,US.MSTR,-0.026358864367556516,"成交额 $819,221 ≥ 阈值 $500,000 | 成交量 1,423 手",US.MSTR,2026-05-02 07:12:42
US.MSTR261016C190000,MSTR 261016 190.00C,177.17,254,810081.0,CALL,2026-10-16,190.0,284,73.437,0.556513553,0.004475866,-0.110663716,0.474513272,168,100.0,US.MSTR,-0.07241632330530007,"成交额 $810,081 ≥ 阈值 $500,000 | 成交量 254 手",US.MSTR,2026-05-02 07:12:42
