stock_owner,sum_log_turnover,sum_volume_open_interest,rank_by_volume,sum_turnover_mktval,rank_by_mktval,appear_days,total_trade_days,sum_open_interest
US.CAR,183.42017545154067,14.819054996905415,7,0.023927957808373732,1,2,2,9175
US.VITL,14.767689919300075,0.14640231092436976,76,0.006764775666606717,2,1,2,30464
US.UPWK,14.425123400531376,0.8240628778718259,63,0.0016886978084541208,3,1,2,4962
US.CHTR,47.24017026083189,5.947,24,0.0014088451075367086,4,1,2,1290
US.KBR,28.631654209471378,2.984251968503937,39,0.0007998555023165542,5,1,2,2835
US.NOW,253.22917369757099,30.679512520805318,1,0.0007114736285743448,6,2,2,4459
US.LULU,44.01851010740056,5.642553191489362,26,0.0005881192208100378,7,1,2,582
US.FLR,15.027338132652789,0.7993244585734155,64,0.0005553910871209567,8,1,2,5033
US.KTOS,55.87989300707609,7.030263353667609,21,0.00048407107372620085,9,1,2,862
US.WHR,14.141352203836584,0.3208296557811121,73,0.0004752856211745938,10,1,2,6798
US.ABT,350.718487677417,28.414402442074852,2,0.0004656549377248225,11,2,2,23940
US.BSX,132.63795029599925,13.402936607811583,9,0.00045949182462918484,12,2,2,13577
US.AVAV,28.81981685702273,1.3443526170798898,51,0.00043159426241171604,13,1,2,1089
US.HOOD,144.75874137923844,10.329032919883419,14,0.00036194239289556013,14,2,2,8514
US.DHR,120.97998984127132,16.0,6,0.00030219947878406416,15,2,2,2733
US.ZTS,112.17722883072747,9.746874421410167,16,0.0002958747795041983,16,1,2,9522
US.ZS,29.8178402953439,4.0,30,0.00028887893917937924,17,1,2,144
US.CHWY,28.26185353575448,2.237458193979933,43,0.00028561879684461033,18,1,2,5583
US.TTD,27.95809407414093,1.1771496607479428,53,0.00021822488160584715,19,1,2,12575
US.INTU,32.556405969760576,4.0,30,0.0002128421537350159,20,1,2,155
US.NFLX,313.14993369214505,23.510367726454028,3,0.0001965050641897807,21,2,2,107821
US.SYK,75.36988937734705,8.684326710816777,18,0.00019361851576574283,22,2,2,674
US.MXL,14.268298722819853,1.0,56,0.00017592844427674102,23,1,2,0
US.INSM,42.07458698879113,1.1526653434774374,55,0.00017245954266707956,24,1,2,8122
US.DUOL,13.681701412484284,1.1764705882352942,54,0.00016525271568062244,25,1,2,374
US.PNR,14.508658238524095,0.9995002498750625,60,0.0001567352238771911,26,1,2,2001
US.FOUR,13.21500819008967,0.5178351783517835,69,0.00014215579678108814,27,1,2,813
US.CRM,88.34424620563681,10.437478120842961,13,0.00012200046912047232,28,2,2,1766
US.ACN,58.965428060588984,8.0,19,0.00011847037371456873,29,1,2,292
US.LEN,27.890092114930717,4.0,30,0.00010535759428298097,30,1,2,531
US.SHOP,140.0345564244691,10.466204682122072,12,0.0001006056890183104,31,2,2,13091
US.SNDK,16.906238007168536,1.0,56,9.50572576764129e-05,32,1,2,0
US.MCD,101.11249094742772,10.246640439108804,15,9.153696502805695e-05,33,2,2,2817
US.FN,14.494456881972123,0.3551532033426184,71,8.789439649280629e-05,34,1,2,718
US.UAL,14.85442910391353,2.0,45,8.733599413060092e-05,35,1,2,696
US.BX,57.47530446714302,6.226823096388314,23,7.732099110879219e-05,36,1,2,1144
US.META,157.2537454086214,19.09717868338558,5,7.376370903998404e-05,37,2,2,1980
US.TMO,31.033873727590418,4.0,30,6.418727762971016e-05,38,1,2,236
US.MARA,12.64619035653776,0.719892952720785,68,6.296297487538101e-05,39,1,2,1121
US.PLTR,155.57296414420654,12.889444031730974,10,6.061516689112706e-05,40,2,2,18253
US.HD,59.32687707238577,6.3164556962025316,22,5.742679230307708e-05,41,1,2,1192
US.UPS,55.407590002704154,5.133399483655769,27,5.425691447830508e-05,42,2,2,2076
US.CMG,27.62253566519429,4.0,30,5.307569284980737e-05,43,1,2,533
US.RRX,13.433845957321935,0.7804232804232805,66,4.969987441140355e-05,44,1,2,378
US.QCOM,125.02520760086631,14.0,8,4.653104958135069e-05,45,2,2,60
US.NKE,28.189802829292464,4.0,30,4.345773814382373e-05,46,1,2,856
US.SCHW,30.042113458475065,2.4608378870673953,41,4.2933120947682917e-05,47,1,2,6820
US.DG,26.413033184087308,4.0,30,4.2423399736253454e-05,48,1,2,205
US.MU,62.0899263107469,7.764285714285714,20,4.005038933230195e-05,49,2,2,352
US.CRWV,40.40238444786457,1.9504751293088283,49,3.557567061211254e-05,50,1,2,3638
