stock_owner,trade_date,deep_turnover,deep_volume,deep_contracts,deep_oi_sum,deep_avg_churn,deep_max_churn,deep_avg_notional_churn,deep_avg_iv,deep_avg_delta,day_total_turnover,deep_turnover_share,is_churning
US.HWM,2026-05-07,1003436.0,305,1,377,0.8090185676392573,0.8090185676392573,0.10379573186657731,45.955,0.787083855,4661383.0,0.21526572693125623,False
US.IFF,2026-05-07,954711.0,1335,1,1638,0.815018315018315,0.815018315018315,0.070282364446117,51.021,0.905239155,954711.0,1.0,False
US.INTC,2026-05-07,110617833.0,49720,50,455004,0.2598926396169849,1.6776359973136332,0.05998649913096383,95.84232,0.82037218024,253380791.0,0.43656755732521174,False
US.JAZZ,2026-05-07,548289.0,212,1,327,0.6483180428134556,0.6483180428134556,0.07335716719789132,0.0,0.0,548289.0,1.0,False
US.LITE,2026-05-07,33818810.0,860,2,1103,0.7891541286577419,0.8174386920980926,0.2781511849855139,124.148,0.9233358655,61913899.0,0.5462232317173241,False
US.LRCX,2026-05-07,17746219.0,3732,8,21316,0.19519875714567958,0.4783001808318264,0.03396653941286585,64.551125,0.8920063739999999,31243192.0,0.5680027508072799,False
US.MAR,2026-05-07,83590497.0,16397,2,946,94.01949169911867,187.50588235294117,13.454368196475885,31.2685,0.7738590624999999,127909016.0,0.6535152846457672,True
US.MCHP,2026-05-07,718000.0,500,1,525,0.9523809523809523,0.9523809523809523,0.13288175744452463,0.0,0.0,1782548.0,0.40279420245625924,False
US.META,2026-05-07,1850450.0,204,1,367,0.555858310626703,0.555858310626703,0.08226892854462622,38.05,0.691803796,123146369.0,0.015026427616392002,False
US.MP,2026-05-07,602513.0,549,1,4015,0.13673723536737237,0.13673723536737237,0.02065595380022781,72.431,0.722126346,6226012.0,0.096773504451967,False
US.MRVL,2026-05-07,17043912.0,3648,9,28187,0.2838657393923003,0.9270833333333334,0.06881963384288621,60.36811111111111,0.6199135060000001,33071311.0,0.5153685017204186,False
US.MSFT,2026-05-07,7605453.0,799,3,484,93.3379746835443,254.0,671639.4491510373,10.666,0.3219052123333333,93259783.0,0.08155126202684816,True
US.MSTR,2026-05-07,77739211.0,23070,9,79865,0.2862169025101948,0.762051282051282,0.04492844181621834,76.57188888888888,0.8415502278888889,178410296.0,0.4357327617459925,False
US.MU,2026-05-07,247499032.0,21254,43,168492,0.2505871152741587,1.4782608695652173,0.03875869416775599,93.26967441860465,0.8404146269069767,903122157.0,0.2740482337651251,False
US.NBIX,2026-05-07,783900.0,300,1,0,300.0,300.0,783900.0,40.024,0.736260585,783900.0,1.0,True
US.NFLX,2026-05-07,559711.0,242,1,114,2.1228070175438596,2.1228070175438596,0.5562190567616504,0.0,0.0,8357198.0,0.06697352390119272,False
US.NUE,2026-05-07,4827538.0,1001,2,1787,0.5661666578035063,0.6242197253433208,0.12105034461869858,39.882999999999996,0.877080803,4827538.0,1.0,False
US.NVDA,2026-05-07,117768223.0,43751,42,636258,0.19669803435371147,1.9430051813471503,0.02540074800508812,56.37733333333333,0.8343603261428572,965305293.0,0.12200101237816377,False
US.NXPI,2026-05-07,1037419.0,523,1,926,0.5647948164146869,0.5647948164146869,0.03690735938621204,47.181,0.873806165,3646322.0,0.28451107718956253,False
US.ORCL,2026-05-07,37618352.0,18049,28,126491,0.19726778489385147,0.9178807947019868,0.02726428822304137,79.11182142857142,0.8122809928571428,164618245.0,0.22851872828555547,False
US.PLTR,2026-05-07,1063996.0,458,1,732,0.6256830601092896,0.6256830601092896,0.10864387832330008,54.507,0.709682818,123010858.0,0.008649610427073032,False
US.QCOM,2026-05-07,16419571.0,4929,14,48449,1.9642943629832745,18.75,0.5482748191120598,61.06935714285714,0.8962041232142858,101963402.0,0.16103396589297794,False
US.SHOP,2026-05-07,60948910.0,45125,1,45291,0.996334812655936,0.996334812655936,0.1276287853804209,56.757,0.743738761,191719522.0,0.31790664489555737,False
US.SMCI,2026-05-07,44414012.0,120939,27,294280,0.5887659280636253,2.3516209476309227,0.07398856378861872,87.74222222222222,0.7342890121851852,69849926.0,0.6358490916654658,False
US.SNDK,2026-05-07,73896826.0,3994,9,7724,0.6460667905422335,0.9527272727272728,0.09021606460098713,110.99522222222222,0.8216143084444445,275962517.0,0.26777848964176537,False
US.STLD,2026-05-07,3784925.0,1285,2,8000,0.300996118741761,0.46402877697841727,0.061909350701533465,48.905,0.8806271059999999,5353781.0,0.7069629855984023,False
US.TSLA,2026-05-07,59215382.0,13454,14,32391,35.928140173071284,250.0,178561.1431540407,76.2595,0.9169043115,849731765.0,0.06968714650793359,True
US.UAL,2026-05-07,616734.0,677,1,1135,0.5964757709251102,0.5964757709251102,0.05431607092845681,98.404,0.938290986,4721801.0,0.1306141448993721,False
US.UNH,2026-05-07,1982295.0,203,1,93,2.182795698924731,2.182795698924731,0.5803474188629929,225.348,0.976758201,3883583.0,0.5104294153105522,False
US.UPS,2026-05-07,2035500.0,1000,1,1042,0.9596928982725528,0.9596928982725528,0.19556060611009923,0.0,0.0,2035500.0,1.0,False
US.VRT,2026-05-07,11924734.0,2241,5,5719,0.5002862907453081,0.9527777777777777,0.05561135696577195,78.6334,0.9020900962,17313634.0,0.6887481853896184,False
US.WDC,2026-05-07,1927720.0,309,1,1341,0.23042505592841164,0.23042505592841164,0.029753166421298584,80.525,0.942328685,6847403.0,0.28152571128061255,False
US.XOM,2026-05-07,658507.0,371,1,4992,0.07431891025641026,0.07431891025641026,0.008871643011359032,0.0,0.0,1541956.0,0.427059526990394,False
