stock_owner,trade_date,turnover_sum,turnover_max,volume_sum,volume_max,option_open_interest_sum,option_open_interest_mean,option_implied_volatility_mean,option_delta_mean,market_val_last,cf_log_turnover_sum,cf_log_turnover_mean,cf_churn_mean,cf_churn_max,cf_notional_churn_mean,cf_notional_churn_max,cf_delta_flow_sum,cf_vega_flow_sum,cf_gamma_flow_sum,cf_iv_level_mean,cf_volume_oi_ratio_mean,cf_volume_oi_ratio_max,cf_turnover_per_contract_mean,cf_turnover_per_contract_max,cf_intraday_range_mean,cf_intraday_range_max,cf_theta_vega_ratio_mean,cf_dte_weight_mean,cf_market_val_log_last,contracts
US.BA,2026-05-07,1661025.0,1071334.0,1725,915,6252,3126.0,34.6185,-0.3134255245,181254354966.83,27.171771737980578,13.585885868990289,0.32586397684712287,0.4621212121212121,0.011929808378318356,0.012952800303298281,561697.579436797,734763.4805961021,14020.670933738,34.6185,0.32586397684712287,0.4621212121212121,983.5528030763003,1322.6345679012345,0.10729972339455685,0.15533980582524276,0.14647159257091205,0.009259259259259259,25.92316715780126,2
US.BABA,2026-05-07,3755920.0,2978818.0,3843,2851,3646,1823.0,46.0005,-0.367671857,339321454209.92,28.470365652902593,14.235182826451297,0.9897241221168824,1.2813483146067415,0.06665951699429212,0.09465459606487366,1513709.66602924,942190.592963348,48185.679472102,46.0005,0.9897241221168824,1.2813483146067415,914.100820948507,1044.8326902841109,0.09439585748761872,0.11886164504516741,0.24831320516427563,0.01147894469812278,26.55021373753903,2
US.BG,2026-05-07,717241.0,717241.0,774,774,324,324.0,31.51,-0.54551463,24455983395.75,13.483168580069313,13.483168580069313,2.388888888888889,2.388888888888889,0.1756213240875412,0.1756213240875412,391265.45873583,158379.656434587,16521.624200529,31.51,2.388888888888889,2.388888888888889,926.6679586563307,926.6679586563307,0.10958904109589027,0.10958904109589027,0.19171866799733772,0.0136986301369863,23.920140742631787,1
US.BKNG,2026-05-07,3462500.0,1887500.0,5000,2500,2851,1425.5,17.3295,-0.392166013,130427538347.52,28.720530755068808,14.360265377534404,7.1894732594968636,13.440860215053764,0.31900082681344366,0.6028902960055603,1480426.699075,145204.080175,61628.9588,17.3295,7.1894732594968636,13.440860215053764,692.5,755.0,0.0,0.0,0.9019824939554252,0.21666666666666667,25.59408364779713,2
US.BROS,2026-05-07,525350.0,525350.0,2284,2284,320,320.0,108.349,-0.305427457,7517902255.32,13.171821889608019,13.171821889608019,7.1375,7.1375,0.27797472908906196,0.27797472908906196,160456.31453495,17067.77305975,18338.14711155,108.349,7.1375,7.1375,230.01313485113835,230.01313485113835,0.17601295455345514,0.17601295455345514,6.113158471866176,0.1,22.740552980716302,1
US.C,2026-05-07,631666.0,631666.0,2797,2797,3451,3451.0,37.054,-0.151149299,217634560000.0,13.3561176355349,13.3561176355349,0.81048971312663,0.81048971312663,0.014344713131171829,0.014344713131171829,95475.87310213399,114724.018404114,5166.621087096,37.054,0.81048971312663,0.81048971312663,225.83696818019305,225.83696818019305,0.09430255402750483,0.09430255402750483,0.12718283214412554,0.007352941176470588,26.106083162851085,1
US.CAR,2026-05-07,5485098.0,1167364.0,2780,1068,4618,769.6666666666666,74.34733333333334,-0.7259243393333333,5801422450.78,82.10031542745084,13.68338590457514,1.899195607436804,3.888888888888889,0.3406251296879396,0.8300914931859339,3854733.107927268,623867.557342913,63760.237718612996,74.34733333333334,1.899195607436804,3.888888888888889,2322.6207852979664,3505.5238095238096,0.3162460819310725,0.4636955098021406,4.173349366324241,0.10256238859180035,22.481368974736743,6
US.CAT,2026-05-07,795101.0,795101.0,208,208,555,555.0,45.339,-0.254488344,426936526802.19,13.586225687293279,13.586225687293279,0.3747747747747748,0.3747747747747748,0.015455475757763957,0.015455475757763957,202343.936802744,1278516.361256895,1126.541237153,45.339,0.3747747747747748,0.3747747747747748,3822.6009615384614,3822.6009615384614,0.09476061924962823,0.09476061924962823,0.19765068540638217,0.009259259259259259,26.779901189952795,1
US.CBOE,2026-05-07,675977.0,675977.0,448,448,16,16.0,28.427,-0.335757748,36210209264.0,13.423915810116823,13.423915810116823,28.0,28.0,1.2210567196531792,1.2210567196531792,226964.515219796,516706.43376534904,4189.018653368,28.427,28.0,28.0,1508.877232142857,1508.877232142857,0.12420965466909001,0.12420965466909001,0.09157362224693692,0.007352941176470588,24.312606939911902,1
US.CEG,2026-05-07,1970425.0,1365425.0,1766,1516,5580,2790.0,62.397,-0.2898012975,116941474228.16,27.439962415728157,13.719981207864079,1.1634688740846644,2.0491803278688523,0.08069251300330191,0.15363456203738224,605623.174659825,702623.63321295,15324.3049828,62.397,1.1634688740846644,2.0491803278688523,1660.3380606860158,2420.0,0.18691404905018147,0.37382809810036294,2.0742430264013443,0.05251256281407035,25.484939426328683,2
US.CELH,2026-05-07,1460629.0,757708.0,11675,8954,2695,1347.5,170.7215,-0.3820278395,8426191260.0,27.001055897479656,13.500527948739828,8.664163663062341,13.742424242424242,0.5874319203369246,1.0823494087213599,551404.685682483,20408.933152339003,90682.343144134,170.7215,8.664163663062341,13.742424242424242,171.4770774993788,258.3318632855568,0.7618556540445676,1.068917018284107,33.447984404842295,0.21666666666666667,22.85461069915376,2
US.CF,2026-05-07,1192565.0,1192565.0,2001,2001,41,41.0,101.139,-0.705434321,18397104135.84,13.991617846125054,13.991617846125054,48.80487804878049,48.80487804878049,2.428770141909836,2.428770141909836,841276.281023365,35988.854489720004,46482.786082315004,101.139,48.80487804878049,48.80487804878049,595.984507746127,595.984507746127,0.10369627027931079,0.10369627027931079,28.156363966649796,0.3333333333333333,23.63545910530782,1
US.CLX,2026-05-07,3154398.0,3154398.0,2720,2720,3902,3902.0,0.0,0.0,10884130803.51,14.964308544528006,14.964308544528006,0.6970784213223987,0.6970784213223987,0.08981284669605877,0.08981284669605877,0.0,0.0,0.0,0.0,0.6970784213223987,0.6970784213223987,1159.7051470588235,1159.7051470588235,0.12679110445137645,0.12679110445137645,0.0,0.1,23.11057167585014,1
US.COHR,2026-05-07,9454649.0,1840680.0,6475,1813,3800,345.45454545454544,167.24709090909093,-0.3484697099090909,64619369928.84,149.4449123159532,13.585901119632108,2.854665311445998,7.0,0.16227910102830495,0.39100509842088743,3250944.664011577,2206963.611574212,53272.577815394,167.24709090909093,2.854665311445998,7.0,1824.6261902865908,3711.048387096774,0.2897961422895735,0.5335665864858955,38.3170330942714,0.24006238859180035,24.891780046905875,11
US.COIN,2026-05-07,8024573.0,1732214.0,11059,6041,15224,1903.0,95.31025,-0.343397394875,52153187751.56,109.63581198450385,13.70447649806298,21.752672488235905,168.33333333333334,1.8664507844777654,14.583872162726477,2744940.676371953,1778306.17980181,76507.249998309,95.31025,21.752672488235905,168.33333333333334,1387.3455360168696,3223.958904109589,0.17155199578529742,0.4366812227074236,11.52375862806286,0.11680418557909382,24.67745114313213,8
US.CRM,2026-05-07,3173254.0,730231.0,5127,2179,6080,1216.0,51.0444,-0.3488306004,148223157875.36,66.76796303379868,13.353592606759737,1.3991802212574918,3.371517027863777,0.042224719066953215,0.091242844647452,1109141.038225575,838387.7637692469,52743.119943360005,51.0444,1.3991802212574918,3.371517027863777,826.1160502955729,1344.8084714548802,0.43005979070068107,1.420289855072464,3.963207272591048,0.08106216611454323,25.72198479857501,5
US.CRWD,2026-05-07,782326.0,782326.0,238,238,854,854.0,50.171,-0.46692189,119140909384.47,13.570028090691293,13.570028090691293,0.2786885245901639,0.2786885245901639,0.01957127351745713,0.01957127351745713,365285.13451614,498917.70428032003,3883.650892936,50.171,0.2786885245901639,0.2786885245901639,3287.084033613445,3287.084033613445,0.18281721325627934,0.18281721325627934,0.5533603715717493,0.022727272727272728,25.503572742032627,1
US.CSCO,2026-05-07,570819.0,570819.0,2159,2159,283,283.0,55.885,-0.447026311,361968198368.88,13.25482920251338,13.25482920251338,7.628975265017668,7.628975265017668,0.22010347758088572,0.22010347758088572,255171.111818709,32381.813526291,28179.054749733,55.885,7.628975265017668,7.628975265017668,264.39045854562295,264.39045854562295,0.37178727302117565,0.37178727302117565,3.143019487018288,0.1,26.6148221951062,1
US.CVNA,2026-05-07,32048440.0,10248972.0,30441,8199,19305,2145.0,67.60144444444444,-0.24972941722222222,55781674270.26,132.64609989523845,14.738455543915384,4.622742061735318,21.860103626943005,0.2320213463870632,1.3637958258073084,9681208.263010902,14889916.124655904,126564.12450669901,67.60144444444444,4.622742061735318,21.860103626943005,1494.294012985716,3249.6384439359267,0.310977657052507,0.8869441816461684,1.7953625322120412,0.04748166597481666,24.74471123431487,9
US.CW,2026-05-07,973176.0,973176.0,408,408,3,3.0,41.354,-0.302508813,27417968264.19,13.788321256237797,13.788321256237797,136.0,136.0,4.366622245554524,4.366622245554524,294394.316600088,865282.981074312,3230.962810344,41.354,136.0,136.0,2385.235294117647,2385.235294117647,0.041443382933254606,0.041443382933254606,0.45876259579574047,0.022727272727272728,24.03446441151507,1
US.DASH,2026-05-07,1877721.0,811039.0,4106,2042,420,140.0,198.389,-0.292605795,73192320456.42,39.97811255011388,13.326037516704625,11.91586240055949,18.1,0.3773582492071716,0.6081395487289397,571925.673504153,78582.420956938,26172.078016446,198.389,11.91586240055949,18.1,512.128587145183,699.7748058671268,0.7114060575363634,0.80411491206397,56.38312546082168,0.3333333333333333,25.01635634062617,3
US.DDOG,2026-05-07,8255723.0,4381154.0,9642,3932,1738,347.6,153.74079999999998,-0.38230683860000003,51152456867.33,70.2281652516996,14.04563305033992,15.477896407639605,61.4375,1.1149593062019272,4.763449394614153,3520244.770134285,740623.935210626,116224.455319622,153.74079999999998,15.477896407639605,61.4375,882.5329332033305,1449.368237347295,0.36066386988717136,0.5667157016422699,28.847351693694794,0.1778787878787879,24.65807636080694,5
US.DELL,2026-05-07,2669382.0,1248091.0,1248,595,272,90.66666666666667,62.355999999999995,-0.328585954,154204730098.8,40.96538913509913,13.65512971169971,6.605499438832773,11.962962962962964,0.6401992519650254,1.2557323655313606,878558.3367678779,1243218.4397738948,12289.263794903,62.355999999999995,6.605499438832773,11.962962962962964,2152.5818641970345,2506.643962848297,0.11812921694275626,0.23738052474911775,0.3006752317553313,0.010103610190905382,25.761546972701147,3
US.DVN,2026-05-07,616772.0,616772.0,1001,1001,204,204.0,40.07,-0.78629182,28938600000.0,13.332256325954067,13.332256325954067,4.9068627450980395,4.9068627450980395,0.6487966001851384,0.6487966001851384,484962.77840504,28462.073866304,29746.785888196,40.07,4.9068627450980395,4.9068627450980395,616.1558441558442,616.1558441558442,0.12426476679645436,0.12426476679645436,0.400846151259094,0.022727272727272728,24.088442181063908,1
US.EA,2026-05-07,9434944.0,2925430.0,17577,5002,23396,4679.2,18.6392,-0.2587336,50248443033.27,72.07779930669606,14.415559861339213,1005.2584605051427,5002.0,585086.1464024477,2925430.0,2317994.922036362,2738481.440450208,171717.940018854,18.6392,1005.2584605051427,5002.0,557.0973212848492,610.0,0.18366216148309814,0.3515456669161508,0.08902844880737419,0.011035007610350075,24.640245399012933,5
US.EL,2026-05-07,625670.0,625670.0,1001,1001,2709,2709.0,45.755,-0.320048063,31356765283.05,13.34657995282221,13.34657995282221,0.3695090439276486,0.3695090439276486,0.026648178579723254,0.026648178579723254,200244.47157721,117756.41407201,9362.33317364,45.755,0.3695090439276486,0.3695090439276486,625.044955044955,625.044955044955,0.060580767625637806,0.060580767625637806,0.1548787304259043,0.007352941176470588,24.168695879278477,1
US.EOG,2026-05-07,614282.0,614282.0,864,864,143,143.0,32.658,-0.461878783,71739736705.7,13.328211012994064,13.328211012994064,6.041958041958042,6.041958041958042,0.3189307537069064,0.3189307537069064,283723.822578806,145456.575604092,12679.579660882,32.658,6.041958041958042,6.041958041958042,710.9745370370371,710.9745370370371,0.09074074074074077,0.09074074074074077,0.20342629616067753,0.0136986301369863,24.996310638939267,1
US.EQT,2026-05-07,957738.0,957738.0,19537,19537,18002,18002.0,38.97,-0.189205823,35877418080.0,13.772330577245047,13.772330577245047,1.085268303521831,1.085268303521831,0.009275061952670065,0.009275061952670065,181209.60650837398,47279.214281262,36496.893568344,38.97,1.085268303521831,1.085268303521831,49.021753595741416,49.021753595741416,0.3983703033046628,0.3983703033046628,0.5077518005034245,0.02631578947368421,24.30337391170942,1
US.FTNT,2026-05-07,8939917.0,6065399.0,23889,12182,17072,8536.0,51.3905,-0.307007095,65852579127.65,30.489506964239034,15.244753482119517,6.698519436170859,12.642548596112311,0.373993315003596,0.7281942091658793,3025784.568107266,981943.660006559,201409.059320734,51.3905,6.698519436170859,12.642548596112311,377.0322850648595,518.1001964636542,0.19166529711454935,0.2869955156950673,0.5752161815258268,0.022727272727272728,24.9106844310908,2
US.GEV,2026-05-07,1476799.0,940864.0,1226,715,1045,522.5,54.4275,-0.094870567,300686925605.2,26.9463249738147,13.47316248690735,2.0603254769921437,3.3181818181818183,0.020269095802775885,0.031101177902672146,141499.294267991,963185.30422931,1206.162572882,54.4275,2.0603254769921437,3.3181818181818183,1182.345091894407,1315.8937062937064,0.18427419308902843,0.2775021579019547,0.6167630579404157,0.022727272727272728,26.42933544613596,2
US.GLW,2026-05-07,5239571.0,2057078.0,5619,2312,502,125.5,78.321,-0.44250272925,156266009885.25,55.974768293149495,13.993692073287374,32.36951974102075,86.3,2.522191592515445,8.248416588643499,2488191.191770206,919799.6897027299,68629.309118152,78.321,32.36951974102075,86.3,1122.5778162841125,1735.4171494785633,0.2780618331164161,0.2982799783285604,8.824135969473232,0.11969696969696969,25.77482558358592,4
US.GME,2026-05-07,621641.0,621641.0,3263,3263,4425,4425.0,59.656,-0.439038277,11285602701.69,13.340119643320557,13.340119643320557,0.7374011299435028,0.7374011299435028,0.055814001512876285,0.055814001512876285,272924.193552557,21159.132268063004,47762.07547896801,59.656,0.7374011299435028,0.7374011299435028,190.51210542445602,190.51210542445602,0.2611615470712598,0.2611615470712598,0.6644516027493523,0.022727272727272728,23.146793653205822,1
US.GOOG,2026-05-07,49250828.0,22291279.0,45032,12304,12762,911.5714285714286,32.20357142857143,-0.3851563470714286,4787516240000.0,199.54337611842786,14.253098294173418,54.360574863486065,445.0,2.7595567058862676,31.340901677605125,25066936.14753046,23457007.348673355,517416.740812801,32.20357142857143,54.360574863486065,445.0,1184.222054455471,2819.5334572490706,0.19456418431924996,0.45917165955888123,2.4749191526750027,0.09720212964449516,29.19703286259687,14
US.GOOGL,2026-05-07,14340718.0,1992522.0,29488,6996,3541,252.92857142857142,31.713857142857144,-0.40837734521428576,4820023468000.0,192.79007203326114,13.770719430947224,43.93427986670811,337.57142857142856,0.5349773830745783,3.1794326335365946,5668969.264686772,3863539.115217831,353718.295264817,31.713857142857144,43.93427986670811,337.57142857142856,1001.9319379653631,2836.4477611940297,0.23315720467404713,0.3828084217852793,3.6741082824709155,0.14608565134968138,29.20379991285908,14
US.GS,2026-05-07,1230633.0,1230633.0,248,248,207,207.0,31.938,-0.358439041,276525206074.35,14.02304004170582,14.02304004170582,1.1980676328502415,1.1980676328502415,0.06342440877496922,0.06342440877496922,441106.91234295303,2611272.076210557,2566.524501756,31.938,1.1980676328502415,1.1980676328502415,4962.229838709677,4962.229838709677,0.04481119376672818,0.04481119376672818,0.10377511989552422,0.007352941176470588,26.34556781496671,1
US.GXO,2026-05-07,1625507.0,1625507.0,4844,4844,3,3.0,39.427,-0.322130866,5742006899.93,14.301330940276582,14.301330940276582,1614.6666666666667,1614.6666666666667,108.56254591598211,108.56254591598211,523625.977599062,99761.199161013,86618.77837966601,39.427,1614.6666666666667,1614.6666666666667,335.5712221304707,335.5712221304707,0.1322932347976826,0.1322932347976826,0.43560645925309793,0.022727272727272728,22.47107462047842,1
US.HD,2026-05-07,796564.0,796564.0,501,501,346,346.0,32.992,-0.355792052,321766734916.9,13.588064012033326,13.588064012033326,1.4479768786127167,1.4479768786127167,0.07126476064032036,0.07126476064032036,283411.14010932803,517577.62315664,5208.3137999,32.992,1.4479768786127167,1.4479768786127167,1589.9481037924152,1589.9481037924152,0.01392451839910882,0.01392451839910882,0.13799333005788145,0.009259259259259259,26.497092694246906,1
US.HIMS,2026-05-07,1296837.0,674627.0,4426,2413,4313,2156.5,90.4405,-0.3452557525,6211189313.28,26.762951249318235,13.381475624659117,1.8597310175925887,3.059270516717325,0.2223780303344742,0.3814244780358952,447767.76041390805,50831.788811317005,50566.936700171,90.4405,1.8597310175925887,3.059270516717325,296.4962802908324,335.1351217088922,0.11519371663684064,0.13157894736842107,0.8203545003884201,0.018212951432129514,22.54961823054207,2
US.HUM,2026-05-07,599032.0,599032.0,796,796,445,445.0,38.612,-0.385528766,29574749295.0,13.303071967399788,13.303071967399788,1.7887640449438202,1.7887640449438202,0.054647802778496186,0.054647802778496186,230944.067754512,193260.759933416,7060.630841488,38.612,1.7887640449438202,1.7887640449438202,752.5527638190955,752.5527638190955,0.0632916733474544,0.0632916733474544,0.4242064413986852,0.022727272727272728,24.11018676988567,1
US.IBM,2026-05-07,631691.0,631691.0,3647,3647,519,519.0,48.104,-0.330570528,212169703107.2,13.356157212567245,13.356157212567245,7.026974951830443,7.026974951830443,0.05391738376869872,0.05391738376869872,208818.42740284797,37356.723792913996,29166.572033874003,48.104,7.026974951830443,7.026974951830443,173.2083904579106,173.2083904579106,1.1194029850746268,1.1194029850746268,14.246807575423944,0.3333333333333333,26.080652277759526,1
US.INSM,2026-05-07,616132.0,616132.0,841,841,332,332.0,99.06,-0.42781281,29591171106.41,13.331218128301552,13.331218128301552,2.533132530120482,2.533132530120482,0.1353723303748219,0.1353723303748219,263589.16225091997,51895.214284628004,11375.442408572,99.06,2.533132530120482,2.533132530120482,732.6183115338882,732.6183115338882,0.24366197183098598,0.24366197183098598,5.624344487589666,0.1,24.110741880385756,1
US.INTC,2026-05-07,99871606.0,6280362.0,312817,32133,158249,2877.2545454545457,90.63098181818181,-0.3084775415636364,567988260000.0,779.1609789642719,14.166563253895852,14.072620425985658,250.25,0.9604787075206278,24.563091761790993,31882584.74663765,8167172.836843445,2184856.806982535,90.63098181818181,14.072620425985658,250.25,698.2954915135305,2151.4432234432234,0.3226312505048851,0.6799999999999999,8.313544469142556,0.11571479534659554,27.06536658644163,55
US.INTU,2026-05-07,2475000.0,2475000.0,250,250,36,36.0,53.776,-0.656609911,107453502500.0,14.72175135802525,14.72175135802525,6.944444444444445,6.944444444444445,1.7693990477416035,1.7693990477416035,1625109.529725,2135926.26225,7541.4933,53.776,6.944444444444445,6.944444444444445,9900.0,9900.0,0.0,0.0,0.1699555565731937,0.007352941176470588,25.40032405606952,1
US.JBL,2026-05-07,700970.0,700970.0,2272,2272,0,0.0,64.422,-0.226402881,39282846275.48,13.460221795688804,13.460221795688804,2272.0,2272.0,700970.0,700970.0,158701.62749457,56798.25884536,12163.763476229999,64.422,2272.0,2272.0,308.5255281690141,308.5255281690141,0.07798401123623032,0.07798401123623032,17.732321044031053,0.3333333333333333,24.394053779021338,1
US.JNJ,2026-05-07,540037.0,540037.0,1066,1066,4269,4269.0,22.8,-0.362470903,540709076026.02,13.199394786434949,13.199394786434949,0.24970719137971423,0.24970719137971423,0.005631822237495234,0.005631822237495234,195747.699043411,155587.256197896,11638.002024023,22.8,0.24970719137971423,0.24970719137971423,506.6013133208255,506.6013133208255,0.24086021505376345,0.24086021505376345,0.24176414646991937,0.022727272727272728,27.0161472188917,1
US.JPM,2026-05-07,577983.0,577983.0,634,634,2065,2065.0,22.942,-0.468641147,843778145528.2,13.26730146561047,13.26730146561047,0.30702179176755445,0.30702179176755445,0.008888374571427035,0.008888374571427035,270866.616066501,247333.849799043,9426.977289807,22.942,0.30702179176755445,0.30702179176755445,911.6451104100946,911.6451104100946,0.10430895318514838,0.10430895318514838,0.23852281164403025,0.022727272727272728,27.461155436241032,1
US.LH,2026-05-07,1198570.0,1198570.0,2187,2187,1961,1961.0,22.005,-0.620744276,21069080000.0,13.996640571819478,13.996640571819478,1.1152473227944926,1.1152473227944926,0.023787789663678754,0.023787789663678754,744005.46688532,182684.66583878,52193.88927457001,22.005,1.1152473227944926,1.1152473227944926,548.0429812528578,548.0429812528578,0.2156401482748788,0.2156401482748788,1.1748412568434612,0.1,23.771072399879454,1
US.LITE,2026-05-07,31573856.0,16147436.0,7846,2593,8043,731.1818181818181,109.23027272727272,-0.284123061,67704876000.0,157.12000484778918,14.28363680434447,1.3166555145153944,4.066666666666666,0.04900429847779346,0.13406146011305498,9225318.461569814,25547244.78784585,58675.210262294,109.23027272727272,1.3166555145153944,4.066666666666666,3810.0206997431583,8606.195180722892,0.8212607689637816,1.341698176245048,17.09267173745746,0.18265364822786684,24.93842403791951,11
US.LMT,2026-05-07,673900.0,673900.0,253,253,142,142.0,32.08,-0.343924507,118569641050.08,13.420838494832896,13.420838494832896,1.7816901408450705,1.7816901408450705,0.09228356566498122,0.09228356566498122,231770.7252673,773026.8838128,2509.2430635,32.08,1.7816901408450705,1.7816901408450705,2663.6363636363635,2663.6363636363635,0.12119656657256105,0.12119656657256105,0.1046493601774791,0.007352941176470588,25.498766313095285,1
US.LOW,2026-05-07,700971.0,700971.0,615,615,354,354.0,32.539,-0.325063539,130701877339.41,13.460223222280328,13.460223222280328,1.7372881355932204,1.7372881355932204,0.08484998362242833,0.08484998362242833,227860.113996369,356996.080094595,5537.139563982,32.539,1.7372881355932204,1.7372881355932204,1139.790243902439,1139.790243902439,0.03690036900369004,0.03690036900369004,0.1067679287009238,0.007352941176470588,25.596184821210308,1
