stock_owner,trade_date,turnover_sum,turnover_max,volume_sum,volume_max,option_open_interest_sum,option_open_interest_mean,option_implied_volatility_mean,option_delta_mean,market_val_last,cf_log_turnover_sum,cf_log_turnover_mean,cf_churn_mean,cf_churn_max,cf_notional_churn_mean,cf_notional_churn_max,cf_delta_flow_sum,cf_vega_flow_sum,cf_gamma_flow_sum,cf_iv_level_mean,cf_volume_oi_ratio_mean,cf_volume_oi_ratio_max,cf_turnover_per_contract_mean,cf_turnover_per_contract_max,cf_intraday_range_mean,cf_intraday_range_max,cf_theta_vega_ratio_mean,cf_dte_weight_mean,cf_market_val_log_last,contracts
US.AAL,2026-05-07,1612457.0,963896.0,2306,1494,170,85.0,245.2195,0.9240230684999999,8558323672.78,27.161252604822778,13.580626302411389,13.375,16.6,7.270853189936459,8.276627168126396,1479739.496946937,9854.543520053001,22724.899486484002,245.2195,13.375,16.6,721.9492444325743,798.7204433497537,0.06663817046391966,0.07258609047940591,3.3967063060171196,0.02631578947368421,22.870170175420036,2
US.AAPL,2026-05-07,232296169.0,10716939.0,413207,51196,1150599,12784.433333333332,27.778033333333333,0.5947108137777778,4222071417828.0,1293.6182824572759,14.37353647174751,4.689139087071952,330.0,1.7724904193812658,147.52194195426887,159008821.46700838,47032059.88728829,4204017.834231479,27.778033333333333,4.689139087071952,330.0,2265.7632628356146,13262.632047477744,0.4908683173801308,1.7916666666666667,1.740450514143992,0.08172730973196607,29.07134698085088,90
US.ABNB,2026-05-07,852000.0,852000.0,750,750,718,718.0,39.571,0.471935726,83162192249.76,13.655342979519684,13.655342979519684,1.0445682451253482,1.0445682451253482,0.08483196500303085,0.08483196500303085,402089.238552,316885.572396,9167.692104,39.571,1.0445682451253482,1.0445682451253482,1136.0,1136.0,0.013588433525383225,0.013588433525383225,0.1362258386003594,0.006097560975609756,25.144058661430506,1
US.ACN,2026-05-07,2160500.0,2160500.0,1271,1271,76,76.0,47.013,0.519490431,107175378014.76,14.585850697209839,14.585850697209839,16.723684210526315,16.723684210526315,1.6284373935353937,1.6284373935353937,1122359.0761755002,813501.44774,19377.915550499998,47.013,16.723684210526315,16.723684210526315,1699.8426435877261,1699.8426435877261,0.1676727028839705,0.1676727028839705,0.24009673180007068,0.009259259259259259,25.397732376513197,1
US.ADBE,2026-05-07,814459.0,814459.0,938,938,3100,3100.0,49.491,0.52354801,101118714000.0,13.610280595934944,13.610280595934944,0.3025806451612903,0.3025806451612903,0.010502007022321595,0.010502007022321595,426408.38867658994,127063.29656525499,16729.758338214,49.491,0.3025806451612903,0.3025806451612903,868.2931769722815,868.2931769722815,0.29151201064500315,0.29151201064500315,2.9258894100930877,0.1,25.33956104971069,1
US.AKAM,2026-05-07,9110003.0,4924363.0,9485,5483,8551,1710.2,72.37960000000001,0.5670706209999999,17959739625.52,70.49946376963908,14.099892753927815,4.059887979602317,13.657142857142857,0.39242347431270624,1.4598503390207629,5639592.319647671,1139282.947299252,138758.309494085,72.37960000000001,4.059887979602317,13.657142857142857,1065.055779747409,1418.1700507614214,0.3451048391766755,0.49122807017543857,1.8216462046594166,0.03464138876199178,23.611398402305575,5
US.ALB,2026-05-07,535870.0,535870.0,599,599,76,76.0,84.301,0.453375324,22706193305.07,13.19164873944508,13.19164873944508,7.881578947368421,7.881578947368421,0.3660724288786449,0.3660724288786449,242950.23487188,64038.18192748,8350.31430988,84.301,7.881578947368421,7.881578947368421,894.6076794657763,894.6076794657763,0.18103619677483496,0.18103619677483496,4.910336830801625,0.1,23.84590355708817,1
US.ALK,2026-05-07,622376.0,622376.0,2008,2008,402,402.0,58.177,0.333373911,4511186713.3,13.341301297436006,13.341301297436006,4.9950248756218905,4.9950248756218905,0.38217699456310156,0.38217699456310156,207483.92123253603,61259.297123616,14369.694045319999,58.177,4.9950248756218905,4.9950248756218905,309.9482071713147,309.9482071713147,0.15952497008906827,0.15952497008906827,0.18944941504315696,0.006097560975609756,22.22982608540503,1
US.AMAT,2026-05-07,3203577.0,882534.0,2400,1020,1348,269.6,60.0846,0.37582399,340157061193.54,66.74284766336096,13.348569532672192,65.44276045773061,277.0,3.662364178443086,16.59082637301106,1262580.589456334,1565556.5054569,22670.874081631,60.0846,65.44276045773061,277.0,1763.178902110185,2567.2057761732854,0.5680889990956652,2.443396226415094,4.337211747354493,0.08674582798459564,26.552673292582842,5
US.AMD,2026-05-07,1201845104.0,43992593.0,565543,31523,550122,2236.268292682927,74.98165040650407,0.6052692834918699,687162736355.838,3671.1024192440173,14.92318056603259,3.5873600449537437,98.0,0.17520467175699392,5.939427300580988,824385192.6671556,356701175.67935175,6332728.238471767,74.98165040650407,3.5873600449537437,98.0,4918.726321965639,17761.280346820808,2.5591702482536896,13.70808678500986,6.217336587716662,0.10904840925880949,27.25583698082147,246
