stock_owner,sum_log_turnover,sum_volume_open_interest,rank_by_volume,sum_turnover_mktval,rank_by_mktval,appear_days,total_trade_days,sum_open_interest
US.TSLA,4015.3839953594916,412.62354166155467,1,0.0006844866064849775,3,3,3,500703
US.QQQ,3150.297653734324,354.7970485656968,2,5.07536486e-10,166,1,3,327054
US.AMD,2027.337477901016,243.5078141618498,3,0.0005875188597621394,7,3,3,62973
US.MU,1796.8831610007564,226.7914550872504,4,0.0006417646981731702,5,3,3,50705
US.NVDA,2483.4126788418803,175.71548120637314,5,6.624971091085146e-05,52,3,3,886643
US.INTC,1274.333453642209,154.63412766566745,6,0.00031287843144103036,12,3,3,116459
US.SNDK,816.7641349326295,100.96555592353513,7,0.0007468753649796141,2,3,3,13864
US.AAPL,1096.9277678247217,94.28038200142043,8,2.494445699807514e-05,96,3,3,198834
US.QCOM,553.3135450488506,76.92565445026179,9,0.00023882923680320674,18,3,3,7340
US.META,975.7993847632217,75.8131339260737,10,5.579684469722571e-05,60,3,3,172590
US.AVGO,708.5409640308487,61.13591801332806,11,2.5344146798337212e-05,94,3,3,50689
US.GOOGL,488.75021325872774,53.08174699850653,12,6.893235307835148e-06,133,3,3,28870
US.ORCL,523.1994189043403,50.179342578578954,13,7.70716114236522e-05,42,3,3,60123
US.AMZN,625.1462639898591,48.7493414394506,14,1.5259927764211638e-05,113,3,3,134640
US.PLTR,919.8263486972257,46.66830346233639,15,0.0002226024353513533,20,3,3,562998
US.GOOG,361.22816934129423,45.84963591025365,16,1.259292626560593e-05,119,3,3,9238
US.MSFT,953.1654179048589,45.23024903160123,17,2.38955355420468e-05,99,3,3,291149
US.MSTR,470.9798529012385,37.87237415149489,18,0.0006769670879745408,4,3,3,86257
US.ARM,394.6570075982036,34.4894961095821,19,0.00011349051997482885,33,3,3,30529
US.COHR,283.9064851316102,33.56927486888263,20,0.00027333728853366545,17,3,3,6519
US.COIN,314.78062536997595,20.12018389656321,21,0.0004331705137783861,8,3,3,56170
US.CRWV,219.74580667572351,19.960616889294883,22,0.00032717924745711364,10,1,3,38730
US.MRVL,176.59937771616575,18.28514176094782,23,7.539255673885086e-05,46,3,3,20273
US.APP,176.2761024609165,17.622116330447525,24,6.671644695896518e-05,51,3,3,3779
US.LRCX,167.0857111154144,15.610421956725716,25,5.359092733947993e-05,62,3,3,7814
US.DDOG,136.13005764852096,15.06111111111111,26,0.00019553163689574188,23,3,3,1487
US.MCK,123.99047135744033,13.039429950029135,27,0.00011471480367368992,31,3,3,3121
US.NFLX,265.6047493773183,10.810143599004926,28,3.285984875932818e-05,79,3,3,180616
US.LITE,183.09198588603869,10.78846767017648,29,0.00028719543644929046,15,3,3,8023
US.RKLB,92.7700753781542,10.143171806167402,30,6.949142786399027e-05,49,1,3,587
US.DASH,68.13449173086119,10.0,31,5.7717612374149676e-05,58,2,3,310
US.INTU,68.4239491657513,9.105454545454545,32,4.2929919192537144e-05,70,2,3,344
US.DELL,78.54533087513376,9.0,33,1.8678486880956182e-05,107,2,3,111
US.BAC,106.23224284825201,8.857841029543843,34,1.4821711488779267e-05,114,2,3,141597
US.SLV,120.63095691694895,8.574138137057004,35,8.753561e-12,167,1,3,88258
US.BKNG,70.00980871097298,8.354792377033254,36,4.9032106383359046e-05,64,2,3,4316
US.STX,82.23427566047519,8.341872440820133,37,3.191123095550059e-05,81,2,3,1582
US.VRT,68.50568527190144,8.179617117117116,38,3.490248864915174e-05,77,3,3,1887
US.TTD,69.59500036651494,8.100639461485313,39,0.0005876668539750567,6,1,3,12108
US.JBL,71.63569457695473,8.070925110132158,40,0.0002920169550687906,13,3,3,2495
US.ALB,55.854232109787375,8.0,41,0.00023590999724308417,19,1,3,553
US.ANET,106.70467637325322,7.882897067243588,42,2.739771102598517e-05,87,2,3,10881
US.WFC,82.11020613639784,7.792752239003137,43,2.4838259646885594e-05,98,2,3,27457
US.CRCL,107.01532909998306,7.698665314723856,44,0.00021000225004935894,21,1,3,11993
US.CIEN,52.91910558560994,7.672489082969433,45,2.9344202989835436e-05,85,1,3,349
US.HOOD,132.7141100297498,7.295744778556173,46,9.16907460441119e-05,38,2,3,66872
US.GS,55.403938595429025,7.1980676328502415,47,1.6600324760137917e-05,110,3,3,491
US.ASML,73.25214751905062,7.1961762261014135,48,2.5360360633306073e-05,93,3,3,1647
US.PANW,54.49653655738247,6.590772396327952,49,3.390084157315681e-05,78,2,3,1378
US.USO,94.5613007120563,6.387617445351876,50,6.71913e-12,169,1,3,16789
