stock_owner,sum_log_turnover,sum_volume_open_interest,rank_by_volume,sum_turnover_mktval,rank_by_mktval,appear_days,total_trade_days,sum_open_interest
US.MU,2507.5228076701765,206.42362072852455,1,0.0003940217746713151,6,3,3,272125
US.AMD,1536.4618368723472,161.94900966394422,2,0.00021429896821808806,12,3,3,101577
US.INTC,1593.7742294167474,135.42943951536972,3,0.000312643399468563,9,3,3,588207
US.SNDK,824.8805908192919,83.35091488461453,4,0.00044956863592771274,5,3,3,52827
US.QQQ,760.5444561058036,29.395852998299297,5,7.4518741e-11,102,1,3,858838
US.ARM,271.2192573537331,26.96866505753662,6,7.388301723771402e-05,28,3,3,15363
US.RKLB,178.46745820492913,20.6354609018278,7,0.0003747838318178572,7,1,3,31850
US.TSLA,878.3544604474291,20.24329006506828,8,3.594608064693612e-05,41,3,3,361424
US.LITE,207.941747645728,18.34972274661986,9,0.0004495752195225584,4,3,3,8518
US.COHR,136.02237165511485,17.9690242240191,10,0.00013941580291216662,18,3,3,3127
US.NVDA,1163.1942191706557,17.034132495792313,11,1.8683182939996326e-05,60,3,3,1317858
US.DELL,106.74463427289135,15.8656330749354,12,3.487000930435752e-05,42,3,3,1146
US.MRVL,198.00309670662745,15.353690539500205,13,0.00016792983505730335,16,2,3,61695
US.QCOM,147.11319186540237,15.185066019776079,14,3.385540783780706e-05,43,2,3,10845
US.CVNA,142.96243181603816,14.011722947009403,15,0.0004770167598460621,3,3,3,18064
US.WDC,93.87811369703599,12.921717171717173,16,3.739750812030313e-05,39,3,3,1343
US.CRWV,174.83783253722453,12.751971812169185,17,0.00019286055150645592,14,1,3,89009
US.GOOG,120.19560224635812,12.408883611021592,18,1.2523409157023633e-06,99,3,3,20607
US.AVGO,339.84053452851975,12.351981558585504,19,1.184494660166307e-05,67,3,3,59660
US.COIN,175.71250658689118,12.319065770495223,20,0.00020984649967589758,13,3,3,37157
US.STX,81.06388699842887,11.057761732851986,21,3.2226852514371474e-05,44,2,3,472
US.AAPL,294.35430776310704,10.905537761987429,22,3.679633232104227e-06,93,3,3,124615
US.AMZN,187.87199908237213,10.521436221635994,23,4.064938718427543e-06,90,2,3,66050
US.ORCL,271.44798375548856,9.968524103710218,24,3.2136713470109685e-05,45,3,3,116265
US.VRT,81.34734679820747,9.376200286322847,25,3.820733869294852e-05,37,3,3,4773
US.GOOGL,119.73418509622864,8.143615608407153,26,1.2290286086246923e-06,100,2,3,6295
US.APP,67.07507795483181,6.434202359892192,27,2.1141313874553484e-05,54,2,3,2895
US.MSFT,214.59769899236525,6.380564757517389,28,3.7047842955756614e-06,92,3,3,75915
US.GEV,55.38677361765994,5.802469135802469,29,1.7375211840417243e-05,62,2,3,1139
US.CCL,57.223808083768716,5.722406007624931,30,0.00018581713638216236,15,2,3,42340
US.CEG,52.3728288035328,5.613005005148837,31,1.7664645262066214e-05,61,2,3,1900
US.GS,42.618697249827676,5.521551724137931,32,1.6145428976417104e-05,63,2,3,558
US.MSTR,106.33938887288507,5.250444707228551,33,7.9481825795818e-05,26,2,3,26528
US.DDOG,40.616586376754796,5.0,34,3.819096505879139e-05,38,3,3,637
US.EA,57.473948393538,4.81997630202183,35,0.00014807945374411912,17,2,3,18292
US.VST,67.43901665367844,4.807819030232891,36,7.955072250633432e-05,25,3,3,9142
US.AAL,56.23010294517912,4.735841824583888,37,0.000708916215069594,1,2,3,146310
US.ASML,53.67362530525338,4.524328774692638,38,6.879483366248218e-06,78,3,3,3272
US.META,163.73150565961527,4.335583102166358,39,7.339379163792781e-06,75,3,3,26377
US.GLD,52.30823312155515,4.32339512983203,40,2.0149350000000002e-12,103,1,3,13431
US.MELI,28.488584814675068,4.0,41,3.726054692518026e-05,40,1,3,88
US.AKAM,27.50726795273134,3.8445273631840795,42,0.00011926816840408122,19,2,3,1316
US.WFC,27.831223280744993,3.7586206896551726,43,1.0786302836291044e-05,68,1,3,14028
US.C,39.860067988292435,3.7092659006395943,44,8.305493323254052e-06,72,2,3,13094
US.ANET,28.462343429833947,3.4702222222222225,45,2.1784596201435084e-05,53,1,3,1467
US.RCL,47.36263498071323,3.432926019625756,46,0.0003297718291318277,8,2,3,17504
US.PLTR,175.59771522851298,3.1768609257321136,47,3.111879448082887e-05,46,2,3,174373
US.JPM,27.64156649715066,3.088866864882722,48,2.595254933429849e-06,97,1,3,7517
US.CRM,41.463137762115416,3.022642716535433,49,4.0341959225611083e-05,36,2,3,4176
US.SCHW,26.43123507412796,2.878260869565217,50,7.282037912399933e-06,76,2,3,30636
