stock_owner,max_score,avg_score,signal_days,total_turnover,max_daily_turnover,active_days,persistence_ratio,dominant_bucket,stop_status,stop_date,peak_date
US.GOOGL,66.32,64.95666666666666,3,679170800.0,341552168.0,3,1.0,ATM,ACTIVE,,2026-05-08
US.NVDA,66.32,65.7,3,3281993181.0,1309675221.0,3,1.0,ATM,ACTIVE,,2026-05-08
US.NOW,66.18,63.63,3,112821377.0,90856144.0,3,1.0,DEEP_ITM,ACTIVE,,2026-05-08
US.MRVL,66.09,65.28,3,122020149.0,55939616.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.VRT,66.04,63.10666666666666,3,30236096.0,21186517.0,3,1.0,DEEP_ITM,ACTIVE,,2026-05-07
US.MSTR,65.98,64.38000000000001,3,402363236.0,193444830.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.GLW,65.97,64.47666666666667,3,141530730.0,69898969.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.META,65.96,65.61333333333333,3,569243875.0,291630106.0,3,1.0,ATM,ACTIVE,,2026-05-08
US.LITE,65.93,64.49666666666667,3,169500778.0,93487755.0,3,1.0,DEEP_ITM,ACTIVE,,2026-05-07
US.NFLX,65.83,63.81,3,123446631.0,79073837.0,3,1.0,DEEP_ITM,ACTIVE,,2026-05-08
US.MSFT,65.77,65.29,3,703520858.0,459336414.0,3,1.0,ATM,ACTIVE,,2026-05-08
US.ORCL,65.76,65.22000000000001,3,479532455.0,204796680.0,3,1.0,ATM,ACTIVE,,2026-05-08
US.SMCI,65.64,63.70333333333334,3,106702441.0,70351511.0,3,1.0,DEEP_ITM,ACTIVE,,2026-05-07
US.INTU,65.47,63.51,3,36355332.0,27889240.0,3,1.0,DEEP_ITM,ACTIVE,,2026-05-08
US.SHOP,65.3,64.70333333333333,3,221596066.0,198894546.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.DOCN,65.24,62.96,3,26747353.0,14340450.0,3,1.0,DEEP_OTM,ACTIVE,,2026-05-07
US.APP,65.21,64.09333333333333,3,142894933.0,68944011.0,3,1.0,ATM,ACTIVE,,2026-05-08
US.COHR,65.2,64.30666666666667,3,65417710.0,28021524.0,3,1.0,ATM,ACTIVE,,2026-05-08
US.ASML,65.01,63.64666666666667,3,68375447.0,48608478.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.COIN,64.96,64.17666666666666,3,160129077.0,74234831.0,3,1.0,ATM,ACTIVE,,2026-05-08
US.WFC,64.89,61.870000000000005,3,82090613.0,63131885.0,3,1.0,DEEP_ITM,ACTIVE,,2026-05-08
US.ANET,64.57,61.71333333333333,3,23576078.0,19281132.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.JBL,64.46,62.50999999999999,3,17073383.0,13522317.0,3,1.0,ATM,ACTIVE,,2026-05-08
US.CVNA,64.39,63.99,3,144440590.0,103157291.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.FLEX,64.35,63.27,3,28311753.0,18096981.0,3,1.0,DEEP_ITM,ACTIVE,,2026-05-08
US.STX,64.34,62.64333333333334,3,15754720.0,9446411.0,3,1.0,ATM,ACTIVE,,2026-05-08
US.PLTR,64.28,64.09666666666666,3,356618945.0,165411781.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.MCD,64.23,62.20666666666667,3,29840117.0,17022452.0,3,1.0,DEEP_ITM,ACTIVE,,2026-05-08
US.ABNB,64.18,58.65,3,8355097.0,6997804.0,3,1.0,ATM,ACTIVE,,2026-05-08
US.MTSI,64.17,62.45666666666667,3,35500706.0,18904111.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.BABA,63.91,61.946666666666665,3,110547155.0,63852718.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.DAL,63.86,59.10666666666666,3,3748529.0,1946546.0,3,1.0,ATM,ACTIVE,,2026-05-08
US.DVA,63.86,61.123333333333335,3,14067004.0,7725287.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.AMZN,63.84,63.81,3,524173189.0,240563039.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.PANW,63.82,61.89666666666667,3,58929007.0,31103292.0,3,1.0,ATM,ACTIVE,,2026-05-08
US.CRWD,63.6,61.04666666666666,3,40930728.0,26138308.0,3,1.0,ATM,ACTIVE,,2026-05-08
US.TER,63.25,61.1,3,8388356.0,4533694.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.SCHW,63.18,60.21666666666667,3,12653952.0,9385537.0,3,1.0,DEEP_ITM,ACTIVE,,2026-05-08
US.ALB,63.02,60.43000000000001,3,11810989.0,5892488.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.MCK,62.84,61.18666666666667,3,13312665.0,7175235.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.IBM,62.8,58.49333333333333,3,26828980.0,25340646.0,3,1.0,DEEP_ITM,ACTIVE,,2026-05-08
US.AVAV,62.68,62.09,2,17239519.0,11034162.0,2,0.6667,ATM,ONGOING,,2026-05-08
US.XYZ,62.68,61.57,3,14254249.0,5754799.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.INSM,62.67,59.76,3,5776887.0,4506247.0,3,1.0,DEEP_ITM,ACTIVE,,2026-05-08
US.CAR,62.67,61.86333333333334,3,138764768.0,128718752.0,3,1.0,DEEP_ITM,ACTIVE,,2026-05-08
US.CAT,62.56,60.00666666666667,3,25408069.0,17102700.0,3,1.0,DEEP_ITM,ACTIVE,,2026-05-07
US.DVN,62.53,61.25333333333333,3,13943229.0,8409397.0,3,1.0,DEEP_OTM,ACTIVE,,2026-05-08
US.WDAY,62.46,59.03,3,4255709.0,2926747.0,3,1.0,ATM,ACTIVE,,2026-05-08
US.TXN,62.28,59.99333333333333,3,18118445.0,14256901.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.UBER,62.23,61.15,3,16352091.0,7153116.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.UAL,61.94,59.64333333333334,3,15816099.0,10302797.0,3,1.0,ATM,ACTIVE,,2026-05-08
US.NKE,61.79,59.95333333333334,3,6323329.0,3361108.0,3,1.0,DEEP_ITM,ACTIVE,,2026-05-08
US.ON,61.73,61.28,3,12388299.0,6368572.0,3,1.0,DEEP_OTM,ACTIVE,,2026-05-07
US.GME,61.65,59.123333333333335,3,9992904.0,5894490.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.CELH,61.35,59.32333333333333,3,9323052.0,4216682.0,3,1.0,DEEP_OTM,ACTIVE,,2026-05-07
US.CSCO,61.28,60.84,2,24682701.0,16842449.0,2,0.6667,ATM,ONGOING,,2026-05-09
US.HD,61.0,59.20666666666667,3,23820130.0,18454580.0,3,1.0,DEEP_ITM,ACTIVE,,2026-05-08
US.GE,60.93,58.13666666666666,3,37549848.0,34062955.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.FCX,60.77,59.49,3,14212364.0,8836845.0,3,1.0,DEEP_OTM,ACTIVE,,2026-05-07
US.RCL,60.74,59.370000000000005,2,61411813.0,43869071.0,2,0.6667,ATM,ONGOING,,2026-05-09
US.LLY,60.64,59.60666666666666,3,25964969.0,15912368.0,3,1.0,DEEP_ITM,ACTIVE,,2026-05-08
US.GS,60.61,58.89333333333334,3,8998298.0,4316605.0,3,1.0,ATM,ACTIVE,,2026-05-08
US.ETN,60.18,59.193333333333335,3,58802298.0,35634490.0,3,1.0,DEEP_ITM,ACTIVE,,2026-05-08
US.EXPE,59.71,58.144999999999996,2,14067507.0,12610620.0,2,0.6667,DEEP_OTM,ONGOING,,2026-05-09
US.CLX,59.58,57.64333333333334,3,7813430.0,3154398.0,3,1.0,DEEP_OTM,ACTIVE,,2026-05-07
US.ABT,59.53,58.815,2,69160142.0,44268557.0,2,0.6667,DEEP_ITM,ONGOING,,2026-05-09
US.WBD,59.24,57.050000000000004,3,8034774.0,5454816.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.LULU,59.21,55.995000000000005,2,9737758.0,9082220.0,2,0.6667,DEEP_ITM,ONGOING,,2026-05-08
US.HIMS,59.01,57.78,2,10306130.0,8489835.0,2,0.6667,ATM,ONGOING,,2026-05-09
US.HWM,58.98,58.19499999999999,2,10071155.0,5409772.0,2,0.6667,ATM,ONGOING,,2026-05-08
US.UPS,58.8,58.68666666666667,3,7782928.0,4167310.0,3,1.0,DEEP_ITM,ACTIVE,,2026-05-08
US.DUOL,58.6,56.53,2,3837943.0,3288796.0,2,0.6667,DEEP_ITM,ONGOING,,2026-05-08
US.AMKR,58.58,56.51,2,3014386.0,2080031.0,2,0.6667,ATM,ONGOING,,2026-05-09
US.ONTO,58.49,56.775000000000006,2,2244808.0,1717598.0,2,0.6667,ATM,ONGOING,,2026-05-09
US.DHI,58.45,57.345,2,1723013.0,1066813.0,2,0.6667,DEEP_ITM,ONGOING,,2026-05-09
US.ACN,58.45,57.825,2,15266370.0,13105870.0,2,0.6667,DEEP_ITM,ONGOING,,2026-05-08
US.JNJ,58.43,57.22,3,7092859.0,2966888.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.DE,58.42,58.135000000000005,2,2739042.0,1599042.0,2,0.6667,ATM,ONGOING,,2026-05-08
US.V,58.29,56.876666666666665,3,5464042.0,3158906.0,3,1.0,ATM,ACTIVE,,2026-05-07
US.VTRS,58.1,57.31333333333333,3,2557387.0,1220857.0,3,1.0,DEEP_ITM,ACTIVE,,2026-05-08
US.CGNX,57.6,57.295,2,11844615.0,7263546.0,2,0.6667,ATM,ONGOING,,2026-05-08
US.FLR,56.7,54.715,2,3921487.0,3359618.0,2,0.6667,DEEP_ITM,ONGOING,,2026-05-09
US.AXP,56.59,54.28,2,1965438.0,1459323.0,2,0.6667,DEEP_OTM,ONGOING,,2026-05-09
US.HUM,56.59,54.980000000000004,2,2229361.0,1630329.0,2,0.6667,DEEP_ITM,ONGOING,,2026-05-09
US.CBOE,56.47,56.265,2,1371141.0,695164.0,2,0.6667,ATM,ONGOING,,2026-05-09
US.KLAC,56.42,56.08,2,6626321.0,5311613.0,2,0.6667,ATM,ONGOING,,2026-05-09
US.NEM,56.26,54.61,2,5162356.0,4438185.0,2,0.6667,ATM,ONGOING,,2026-05-08
US.CYTK,55.98,55.41,2,6800697.0,6164094.0,2,0.6667,DEEP_ITM,ONGOING,,2026-05-09
US.LEN,55.83,55.18,2,2970509.0,2276800.0,2,0.6667,DEEP_ITM,ONGOING,,2026-05-08
US.RTX,55.7,54.08,2,5172365.0,4618839.0,2,0.6667,DEEP_OTM,ONGOING,,2026-05-09
US.APO,55.67,54.615,2,2405674.0,1722775.0,2,0.6667,ATM,ONGOING,,2026-05-09
US.PFGC,55.31,54.315,2,2517504.0,1429630.0,2,0.6667,ATM,ONGOING,,2026-05-09
US.EL,52.99,52.61,2,1447743.0,822073.0,2,0.6667,DEEP_ITM,ONGOING,,2026-05-09
US.BSX,51.52,50.755,2,44350737.0,30055694.0,2,0.6667,DEEP_ITM,ACTIVE,,2026-05-08
US.PWR,50.87,47.04,2,6457391.0,5939316.0,2,0.6667,DEEP_ITM,ACTIVE,,2026-05-08
US.WMT,50.66,48.67,2,118793430.0,115980912.0,2,0.6667,DEEP_ITM,ACTIVE,,2026-05-08
US.ZS,50.58,49.379999999999995,2,12797735.0,8042550.0,2,0.6667,DEEP_ITM,ACTIVE,,2026-05-08
US.DHR,50.34,49.165000000000006,2,37496189.0,22775316.0,2,0.6667,DEEP_ITM,ACTIVE,,2026-05-08
US.FSLR,50.09,47.165000000000006,2,5492968.0,4713929.0,2,0.6667,DEEP_OTM,ACTIVE,,2026-05-08
US.TTD,50.08,49.465,2,15192243.0,10678091.0,2,0.6667,ATM,ACTIVE,,2026-05-08
US.EA,50.02,46.485,2,10498419.0,9434944.0,2,0.6667,DEEP_OTM,ACTIVE,,2026-05-07
US.NXPI,49.87,46.42,2,5475756.0,4754806.0,2,0.6667,ATM,ACTIVE,,2026-05-07
US.AXON,49.84,46.955,2,7905183.0,6803497.0,2,0.6667,ATM,ACTIVE,,2026-05-07
US.TPR,49.79,49.75,2,8435125.0,6998126.0,2,0.6667,ATM,ACTIVE,,2026-05-07
US.PFE,49.52,46.35,2,37010395.0,36192769.0,2,0.6667,DEEP_ITM,ACTIVE,,2026-05-08
US.BKNG,49.27,47.82,2,6353496.0,3462500.0,2,0.6667,ATM,ACTIVE,,2026-05-07
US.EOG,49.19,48.614999999999995,2,2785956.0,1750250.0,2,0.6667,ATM,ACTIVE,,2026-05-07
US.OKTA,49.03,48.385000000000005,2,5883732.0,4793657.0,2,0.6667,ATM,ACTIVE,,2026-05-08
US.TMO,49.02,48.040000000000006,2,11963890.0,11317470.0,2,0.6667,DEEP_ITM,ACTIVE,,2026-05-08
US.CIEN,48.63,48.13,2,7727373.0,4962013.0,2,0.6667,ATM,ACTIVE,,2026-05-07
US.SNPS,48.61,46.629999999999995,2,2212872.0,1430010.0,2,0.6667,ATM,ACTIVE,,2026-05-08
US.CCL,48.38,47.165000000000006,2,10521023.0,5629120.0,2,0.6667,DEEP_OTM,ACTIVE,,2026-05-08
US.PLNT,48.15,47.075,2,3250356.0,2243906.0,2,0.6667,DEEP_OTM,ACTIVE,,2026-05-07
US.GWW,47.47,47.345,2,7013189.0,5121189.0,2,0.6667,DEEP_ITM,ACTIVE,,2026-05-08
US.SYK,47.28,47.17,2,21701657.0,17910580.0,2,0.6667,DEEP_ITM,ACTIVE,,2026-05-08
US.CF,47.25,44.68,2,1532656.0,1192565.0,2,0.6667,ATM,ACTIVE,,2026-05-07
US.NUE,47.15,44.995000000000005,2,5398235.0,4827538.0,2,0.6667,DEEP_ITM,ACTIVE,,2026-05-07
US.BX,46.97,44.54,2,7759215.0,7407875.0,2,0.6667,DEEP_ITM,ACTIVE,,2026-05-08
US.TDG,46.92,44.495000000000005,2,2095951.0,1668251.0,2,0.6667,ATM,ACTIVE,,2026-05-08
US.HPE,46.71,44.18,2,1148189.0,841363.0,2,0.6667,DEEP_OTM,ACTIVE,,2026-05-07
US.MA,46.5,45.805,2,3890413.0,2984620.0,2,0.6667,DEEP_ITM,ACTIVE,,2026-05-08
US.NRG,45.83,45.08,2,1043627.0,637790.0,2,0.6667,DEEP_ITM,ACTIVE,,2026-05-07
US.PG,45.5,45.370000000000005,2,2091081.0,1332811.0,2,0.6667,ATM,ACTIVE,,2026-05-07
US.MS,45.47,43.614999999999995,2,1528502.0,1172455.0,2,0.6667,ATM,ACTIVE,,2026-05-07
US.FOUR,45.18,44.91,2,1034787.0,548535.0,2,0.6667,DEEP_ITM,ACTIVE,,2026-05-08
US.DOCS,44.53,43.54,2,1009020.0,576004.0,2,0.6667,ATM,ACTIVE,,2026-05-08
US.PEP,44.31,43.394999999999996,2,2056560.0,1318564.0,2,0.6667,ATM,ACTIVE,,2026-05-07
US.PYPL,44.18,44.11,2,909052.0,521360.0,2,0.6667,DEEP_ITM,ACTIVE,,2026-05-08
US.SBUX,43.87,43.565,2,2291449.0,1416119.0,2,0.6667,ATM,ACTIVE,,2026-05-07
US.HON,43.8,42.855,2,1971121.0,1395183.0,2,0.6667,DEEP_OTM,ACTIVE,,2026-05-07
US.PDD,43.8,43.55,2,2155114.0,1141488.0,2,0.6667,ATM,ACTIVE,,2026-05-07
US.ARES,43.56,43.425,2,1610073.0,1195837.0,2,0.6667,ATM,ACTIVE,,2026-05-07
US.CAH,43.21,42.82,2,956602.0,595335.0,2,0.6667,ATM,ACTIVE,,2026-05-08
US.BWA,42.85,42.375,2,1154202.0,763395.0,2,0.6667,DEEP_OTM,ACTIVE,,2026-05-07
US.EQT,42.77,42.605000000000004,2,1341351.0,957738.0,2,0.6667,DEEP_OTM,ACTIVE,,2026-05-07
US.RKLB,26.96,26.96,1,187816693.0,187816693.0,1,0.3333,,N/A,,
US.QQQ,26.84,26.84,1,1465873363.0,1465873363.0,1,0.3333,,N/A,,
US.CRWV,26.1,26.1,1,121227241.0,121227241.0,1,0.3333,,N/A,,
US.MXL,25.8,25.8,1,24655110.0,24655110.0,1,0.3333,,N/A,,
US.USO,25.7,25.7,1,30308561.0,30308561.0,1,0.3333,,N/A,,
US.SLV,25.65,25.65,1,76128613.0,76128613.0,1,0.3333,,N/A,,
US.GLD,25.16,25.16,1,89234938.0,89234938.0,1,0.3333,,N/A,,
US.AAON,24.97,24.97,1,10137883.0,10137883.0,1,0.3333,,N/A,,
US.MAR,24.76,24.76,1,127909016.0,127909016.0,1,0.3333,,N/A,,
US.TFC,24.51,24.51,1,10523340.0,10523340.0,1,0.3333,,N/A,,
US.WYNN,24.35,24.35,1,46957065.0,46957065.0,1,0.3333,,N/A,,
US.APH,24.16,24.16,1,14166827.0,14166827.0,1,0.3333,,N/A,,
US.CRCL,23.97,23.97,1,25758294.0,25758294.0,1,0.3333,,N/A,,
US.HR,23.62,23.62,1,5774751.0,5774751.0,1,0.3333,,N/A,,
US.MNST,23.62,23.62,1,1409121.0,1409121.0,1,0.3333,,N/A,,
US.NSIT,23.35,23.35,1,4255826.0,4255826.0,1,0.3333,,N/A,,
US.SANM,23.19,23.19,1,5177542.0,5177542.0,1,0.3333,,N/A,,
US.SPGI,23.16,23.16,1,1641850.0,1641850.0,1,0.3333,,N/A,,
US.OXY,22.56,22.56,1,3645538.0,3645538.0,1,0.3333,,N/A,,
US.NBIX,22.45,22.45,1,783900.0,783900.0,1,0.3333,,N/A,,
US.CW,22.43,22.43,1,4916929.0,4916929.0,1,0.3333,,N/A,,
US.STLD,22.3,22.3,1,5353781.0,5353781.0,1,0.3333,,N/A,,
US.AEP,22.26,22.26,1,27431308.0,27431308.0,1,0.3333,,N/A,,
US.COF,22.24,22.24,1,1555398.0,1555398.0,1,0.3333,,N/A,,
US.WHR,22.15,22.15,1,3320099.0,3320099.0,1,0.3333,,N/A,,
US.GDX,21.91,21.91,1,7836898.0,7836898.0,1,0.3333,,N/A,,
US.Q,21.89,21.89,1,1809350.0,1809350.0,1,0.3333,,N/A,,
US.DINO,21.84,21.84,1,65339057.0,65339057.0,1,0.3333,,N/A,,
US.FICO,21.78,21.78,1,20503695.0,20503695.0,1,0.3333,,N/A,,
US.MRK,21.75,21.75,1,717878.0,717878.0,1,0.3333,,N/A,,
US.CAVA,21.61,21.61,1,934814.0,934814.0,1,0.3333,,N/A,,
US.PENG,21.52,21.52,1,2906866.0,2906866.0,1,0.3333,,N/A,,
US.ABBV,21.48,21.48,1,4051747.0,4051747.0,1,0.3333,,N/A,,
US.BIIB,21.46,21.46,1,3314297.0,3314297.0,1,0.3333,,N/A,,
US.FE,21.41,21.41,1,1649200.0,1649200.0,1,0.3333,,N/A,,
US.LVS,21.41,21.41,1,337443.0,337443.0,1,0.3333,,N/A,,
US.MELI,21.19,21.19,1,4207250.0,4207250.0,1,0.3333,,N/A,,
US.MARA,21.06,21.06,1,6069804.0,6069804.0,1,0.3333,,N/A,,
US.CHWY,21.06,21.06,1,2816985.0,2816985.0,1,0.3333,,N/A,,
US.CMG,21.06,21.06,1,2265088.0,2265088.0,1,0.3333,,N/A,,
US.FANG,21.0,21.0,1,1432986.0,1432986.0,1,0.3333,,N/A,,
US.PPG,20.97,20.97,1,960375.0,960375.0,1,0.3333,,N/A,,
US.KTOS,20.97,20.97,1,5174061.0,5174061.0,1,0.3333,,N/A,,
US.GXO,20.95,20.95,1,1625507.0,1625507.0,1,0.3333,,N/A,,
US.MKSI,20.86,20.86,1,1662160.0,1662160.0,1,0.3333,,N/A,,
US.KBR,20.78,20.78,1,3300000.0,3300000.0,1,0.3333,,N/A,,
US.TWLO,20.69,20.69,1,723553.0,723553.0,1,0.3333,,N/A,,
US.SGI,20.64,20.64,1,4990697.0,4990697.0,1,0.3333,,N/A,,
US.WMS,20.62,20.62,1,1074615.0,1074615.0,1,0.3333,,N/A,,
US.HPQ,20.56,20.56,1,1008000.0,1008000.0,1,0.3333,,N/A,,
US.ROIV,20.48,20.48,1,7762930.0,7762930.0,1,0.3333,,N/A,,
US.WMB,20.47,20.47,1,860300.0,860300.0,1,0.3333,,N/A,,
US.NVT,20.33,20.33,1,1064402.0,1064402.0,1,0.3333,,N/A,,
US.KO,20.27,20.27,1,2636250.0,2636250.0,1,0.3333,,N/A,,
US.VSH,20.19,20.19,1,1012845.0,1012845.0,1,0.3333,,N/A,,
US.CHTR,20.16,20.16,1,27764170.0,27764170.0,1,0.3333,,N/A,,
US.CNS,20.14,20.14,1,358000.0,358000.0,1,0.3333,,N/A,,
US.ACLS,20.0,20.0,1,772855.0,772855.0,1,0.3333,,N/A,,
US.BLK,20.0,20.0,1,1941894.0,1941894.0,1,0.3333,,N/A,,
US.BURL,19.96,19.96,1,538806.0,538806.0,1,0.3333,,N/A,,
US.TTWO,19.95,19.95,1,1171463.0,1171463.0,1,0.3333,,N/A,,
US.LFUS,19.94,19.94,1,370424.0,370424.0,1,0.3333,,N/A,,
US.AR,19.9,19.9,1,1280322.0,1280322.0,1,0.3333,,N/A,,
US.PINS,19.89,19.89,1,1767222.0,1767222.0,1,0.3333,,N/A,,
US.NOC,19.87,19.87,1,1650426.0,1650426.0,1,0.3333,,N/A,,
US.PTC,19.83,19.83,1,918220.0,918220.0,1,0.3333,,N/A,,
US.UPWK,19.76,19.76,1,1839718.0,1839718.0,1,0.3333,,N/A,,
US.HST,19.7,19.7,1,679769.0,679769.0,1,0.3333,,N/A,,
US.BWXT,19.66,19.66,1,1699764.0,1699764.0,1,0.3333,,N/A,,
US.HLT,19.6,19.6,1,3100998.0,3100998.0,1,0.3333,,N/A,,
US.DOW,19.58,19.58,1,968686.0,968686.0,1,0.3333,,N/A,,
US.RDNT,19.35,19.35,1,690422.0,690422.0,1,0.3333,,N/A,,
US.KKR,19.3,19.3,1,1522512.0,1522512.0,1,0.3333,,N/A,,
US.FN,19.19,19.19,1,1971798.0,1971798.0,1,0.3333,,N/A,,
US.SEZL,19.19,19.19,1,1677258.0,1677258.0,1,0.3333,,N/A,,
US.MPC,19.19,19.19,1,2493690.0,2493690.0,1,0.3333,,N/A,,
US.LYFT,19.13,19.13,1,1735570.0,1735570.0,1,0.3333,,N/A,,
US.MTZ,19.06,19.06,1,2772231.0,2772231.0,1,0.3333,,N/A,,
US.GPN,18.98,18.98,1,1980560.0,1980560.0,1,0.3333,,N/A,,
US.SOLS,18.96,18.96,1,851903.0,851903.0,1,0.3333,,N/A,,
US.WSC,18.9,18.9,1,1157843.0,1157843.0,1,0.3333,,N/A,,
US.BILI,18.9,18.9,1,659577.0,659577.0,1,0.3333,,N/A,,
US.KEYS,18.84,18.84,1,507187.0,507187.0,1,0.3333,,N/A,,
US.VITL,18.72,18.72,1,2591350.0,2591350.0,1,0.3333,,N/A,,
