stock_owner,sum_log_turnover,sum_volume_open_interest,rank_by_volume,sum_turnover_mktval,rank_by_mktval,appear_days,total_trade_days,sum_open_interest
US.RKLB,751.9289356112836,50.343711188800896,1,0.0014095948394604663,4,1,1,88933
US.INTC,1255.4493080924763,50.00998315456992,2,0.00040527568824346474,14,1,1,566681
US.MU,1223.5203252825086,48.38894482285936,3,0.0006456316517505416,8,1,1,202969
US.AAPL,601.1690286000972,41.6597689505167,4,5.8158391568950964e-05,45,1,1,188400
US.COP,297.8475078594748,38.63153992798136,5,0.000574268624128866,10,1,1,13863
US.AMD,745.7466033701837,20.50741836035607,6,0.0012658106891757404,6,1,1,225223
US.NVDA,840.3881928472662,19.828550776538027,7,3.271672857088197e-05,53,1,1,962009
US.DINO,149.75095427306064,18.76530612244898,8,0.004961628315598963,2,1,1,10443
US.TSLA,649.0930929831906,13.820813689137617,9,9.180474178274023e-05,36,1,1,153880
US.SNDK,188.42612550298188,10.751391503519388,10,0.0004318208700199888,13,1,1,7189
US.HR,56.00608294577032,8.0,11,5.774751e-12,99,1,1,1271
US.QCOM,311.5883662277544,7.114382877472005,12,0.00032372225705378025,18,1,1,81960
US.DELL,112.95252100243295,5.642167978379515,13,7.802922237545755e-05,39,1,1,10243
US.SLV,65.9562469414994,5.090283029874626,14,2.91193e-12,101,1,1,30344
US.SMCI,120.52932190491147,4.487680942035473,15,0.0003280372887769963,17,1,1,106833
US.GOOG,99.46363696102645,4.448993377574081,16,2.3068028243455604e-06,94,1,1,32174
US.AKAM,116.29883839559079,4.3799617290349655,17,0.0013055169190277507,5,1,1,23886
US.MCHP,83.06379937013986,4.270049085394378,18,0.01330837316286371,1,1,1,99357
US.GLW,100.73623351399712,4.095117182961081,19,0.0001134101884173774,33,1,1,17411
US.GLD,27.464588401011028,4.0,20,1.844819e-12,102,1,1,20
US.PPG,26.01278693135807,4.0,20,3.9307968555589784e-05,49,1,1,141
US.DASH,44.70806289981723,3.986910994764398,22,0.00021426881570912326,22,1,1,1599
US.ORCL,140.1596315377476,3.917039346171067,23,2.4242527107752234e-05,65,1,1,58035
US.ON,27.504196542431256,3.2081339712918657,24,4.704974142057857e-05,47,1,1,433
US.AVGO,58.32160090428852,3.115069068041054,25,5.003355950605331e-06,85,1,1,10786
US.COIN,54.516816944103866,3.0949943455854725,26,7.862851930836155e-05,38,1,1,3519
US.USO,54.244272134318415,3.0857622061972005,27,3.222389e-12,100,1,1,12026
US.WYNN,33.876112821057305,3.0001382552191345,28,0.004386905739644173,3,1,1,14570
US.BIIB,28.64022243031053,3.0,29,0.00011604518729022641,32,1,1,570
US.QQQ,215.08664375431502,2.9896680192046063,30,1.12920391e-10,98,1,1,188719
US.ZS,28.942775668562213,2.989106753812636,31,0.00015760969995919056,25,1,1,630
US.DIS,41.15940067854596,2.9237386807241674,32,1.780378104346723e-05,69,1,1,5138
US.ADI,34.621392035567155,2.8640606767794634,33,0.0003369822467100685,16,1,1,3617
US.HOOD,38.38742495848584,2.5904100223613837,34,1.567752928763104e-05,72,1,1,18524
US.CRWV,69.69008624503874,2.452369267511665,35,0.00019384897208426868,23,1,1,69398
US.WFC,30.551306031127567,2.4323357577202813,36,3.721018832859041e-05,50,1,1,8711
US.ARM,26.78088389620104,2.4224598930481283,37,5.949564973060024e-06,82,1,1,606
US.AMKR,26.404346158792425,2.4036144578313254,38,5.703790115893169e-05,46,1,1,620
US.BAC,43.61957034672275,2.3494755160772396,39,1.715027178198972e-05,70,1,1,18041
US.PLTR,26.587941916351426,2.2534883720930234,40,3.6089101804122212e-06,89,1,1,881
US.BA,40.95295502523229,2.149103886808805,41,1.5988546608567443e-05,71,1,1,7947
US.MSTR,137.4797368139562,2.0929849834908225,42,0.0001829221715201044,24,1,1,37973
US.DDOG,71.86884242896018,2.086672207136881,43,0.0002642243015949536,20,1,1,11686
US.CVX,14.056086085663727,2.0,44,3.5165353567427514e-06,91,1,1,2
US.GME,12.86245728914454,2.0,44,3.541627440060907e-05,51,1,1,9
US.CNS,12.788291058675025,2.0,44,9.571496493286985e-05,34,1,1,4
US.TTWO,13.973764806624269,2.0,44,2.8696904355073766e-05,61,1,1,135
US.NKE,13.227047664471131,2.0,44,8.493345109722836e-06,81,1,1,86
US.LVS,12.729154849601565,2.0,44,9.588446003259017e-06,79,1,1,2
US.NFLX,13.318579621056056,2.0,44,1.6514371246596853e-06,95,1,1,120
